FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,DEU,Germany,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,69.0640731707317,69.64487804878048,69.79921951219512,69.91407317073171,70.43556097560976,70.41036585365855,70.52158536585367,70.73173170731707,70.37846341463415,70.22880487804878,70.44719512195122,70.67675609756098,70.90670731707318,71.11280487804879,71.4189268292683,71.25924390243904,71.71221951219512,72.30731707317074,72.29041463414636,72.63017073170732,72.80031707317075,73.04021951219512,73.33314634146342,73.62214634146343,74.07229268292684,74.18909756097561,74.3968292682927,74.80702439024391,74.99873170731708,75.19153658536587,75.08563414634146,75.31951219512196,75.81951219512196,75.87073170731709,76.27073170731707,76.42195121951221,76.67317073170733,77.07317073170732,77.47560975609757,77.72682926829269,77.92682926829269,78.32926829268293,78.22926829268293,78.38048780487806,78.68048780487807,78.93170731707318,79.1317073170732,79.53414634146343,79.73658536585367,79.83658536585368,79.98780487804879,80.43658536585367,80.53902439024391,80.49024390243903,81.09024390243904,80.64146341463415,80.99024390243903,80.99268292682929,80.89268292682927,81.29268292682927,81.04146341463415,80.79024390243903,80.6080487804878,80.54146341463417
A,Annual,DJI,Djibouti,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,43.421,43.781,44.092,44.442,44.812,45.234,45.62,46.103,46.552,47.067,47.536,47.259,48.532,49.097,49.52,49.923,50.335,50.755,51.172,51.597,52.046,52.355,52.893,53.334,53.745,54.075,54.494,54.832,55.133,55.369,55.469,55.194,54.375,55.734,55.592,56.234,56.33,56.207,56.426,56.564,56.734,57.506,57.824,58.041,58.103,58.548,58.962,59.362,59.815,60.351,60.743,61.337,61.719,62.116,62.427,62.833,63.335,63.71,64.105,64.381,64.2,63.83,65.54,65.987
A,Annual,DMA,Dominica,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,60.076,61.022,61.894,62.612,63.278,63.913,64.457,64.856,65.277,65.704,66.208,66.763,67.468,68.097,68.585,69.059,69.411,69.715,70.115,69.195,71.013,71.46,71.749,72.005,71.913,71.918,71.671,71.368,70.974,70.663,70.471,70.398,70.473,70.612,70.777,70.832,71.039,71.195,71.352,71.527,71.715,71.862,71.927,71.942,71.987,72.016,72.007,71.901,71.945,71.835,71.68,71.517,71.391,71.228,71.189,69.968,71.189,68.62,71.378,71.305,71.269,69.832,71.081,71.132
A,Annual,DNK,Denmark,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,72.17658536585365,72.43829268292684,72.31975609756098,72.40048780487805,72.48512195121953,72.37073170731709,72.44414634146342,72.92219512195122,73.12146341463415,73.22097560975611,73.34341463414634,73.41463414634147,73.43902439024392,73.68219512195122,73.80829268292683,74.07512195121953,73.73975609756098,74.63243902439027,74.3929268292683,74.21926829268293,74.10170731707318,74.23048780487807,74.55121951219512,74.42048780487806,74.56219512195123,74.42756097560977,74.57975609756097,74.69121951219513,74.77170731707318,74.79975609756097,74.80536585365854,75.1578048780488,75.19414634146342,75.1168292682927,75.37512195121953,75.21268292682927,75.59146341463416,75.94512195121952,76.13902439024392,76.34146341463415,76.59268292682927,76.79268292682929,76.89512195121951,77.1439024390244,77.49268292682927,77.84390243902439,78.09512195121954,78.19512195121952,78.44634146341464,78.59756097560977,79.10000000000001,79.80000000000001,80.05121951219512,80.30000000000001,80.7,80.70243902439024,80.85365853658537,81.10243902439025,80.95365853658537,81.45121951219514,81.60243902439025,81.40487804878049,81.3048780487805,81.85365853658539
A,Annual,DOM,Dominican Republic,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,51.705,52.447,53.199,53.754,54.653,52.842,55.965,56.646,57.272,57.886,58.493,59.09,59.661,60.228,60.757,61.254,61.739,62.2,62.624,62.425,63.391,63.776,64.198,64.63,65.134,65.614,66.059,66.49,66.914,67.331,67.746,68.154,68.525,68.86,69.16,69.394,69.595,69.809,69.875,70.178,70.365,70.553,70.719,70.856,70.73,71.043,71.054,71.097,71.331,71.587,72.039,72.496,72.817,73.038,73.145,72.982,72.889,73.37,73.555,73.112,72.636,71.757,74.211,73.72
A,Annual,DZA,Algeria,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,40.839,40.792,39.527,43.143,42.987,42.846,42.745,42.731,42.806,42.991,43.328,43.782,44.384,45.102,45.953,46.921,48.034,49.249,50.615,52.409,54.512,57.422,59.594,61.251,62.722,64.155,65.273,66.13,66.91,67.461,67.658,67.692,67.725,67.797,67.284,67.691,68.219,68.859,69.327,70.088,70.576,71.025,71.644,71.906,72.536,72.836,73.116,73.346,73.618,73.871,74.144,74.383,74.609,74.809,74.992,75.159,75.31,75.431,75.555,75.682,73.257,75.208,76.129,76.261
A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,37.84668000401218,43.07185908136374,51.16811210361937,51.76814505734727,52.41715881335885,52.25819797270253,53.39335948452532,54.28921505518865,54.83245929534379,55.62854500526389,56.32039312819553,57.13037096331558,57.71565128840676,58.62284558051583,59.23928895214265,59.98685099265841,60.35734749387346,61.41514311592347,62.007544015834405,62.68517151608713,63.21127310363199,63.69985922395187,64.17536575415595,64.65567762822093,65.08630452162484,65.4852242844023,65.83803433859917,66.21832268558774,66.56268109497022,66.90377130599093,67.15058425458012,67.56600027003938,68.00061078899199,68.42322382603095,68.72117847849759,69.03087824348991,69.42573851369112,69.7948438007995,70.1277624206179,70.42265912146063,70.73570715852371,71.07409238721557,71.39674996205693,71.80399562864997,71.85880092291933,72.39832664458247,72.65187043631714,72.99375366482646,72.92413762209334,73.46778781465969,73.76163906096335,73.9857453156401,74.25978720532278,74.48593237860112,74.71945281217454,74.95112438487395,75.15591176634335,75.23967148803061,75.57828618156,75.76896903215089,75.69763932950637,75.27814184108492,75.93254094369028,75.88068308952658
A,Annual,EAR,Early-demographic dividend,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,46.91341375249973,47.40493714289446,47.85047470855331,48.2540310248326,48.7359855859096,47.75161424027058,48.75561140372417,49.435347339395314,50.43707999988559,50.83672038293216,50.75622658451224,50.13196450828785,51.94565844540062,52.36056928521052,52.80623125513095,53.22303126370841,53.74302700361412,54.31319389079286,54.82559440300187,55.52118756139196,56.06890717001471,56.52447199315047,57.01974884985261,57.45106811384082,57.989430268814296,58.476397205623705,58.93115336674925,59.52627822640472,59.90834790912388,60.347992677469215,60.63832613250428,60.92850000514935,61.39668542524667,61.737569884127495,61.97730084210878,62.40452863499078,62.7427843008096,63.09874157898043,63.436966597620064,63.77937980442623,64.21960982849339,64.55670545202999,64.96807467515586,65.27915504968453,65.51323927564653,65.9797864104925,66.39193000503445,66.76054673531287,67.02181875680033,67.49640824513901,67.82444346697287,68.26003806936507,68.60946302841214,68.96283778341099,69.32497588243037,69.63054844216639,69.9484837084835,70.27299493935539,70.54866599215036,70.84240646050011,69.88013084909817,68.17909948396334,71.43045525086939,71.79624497958551
A,Annual,EAS,East Asia & Pacific,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,41.707757199804384,46.3219218941066,53.3100671112346,53.91061576838973,54.5116155619844,54.38281193088017,55.3828850035083,56.31845535390948,56.780739968412895,57.49775167003862,58.10741876061186,58.895134665586745,59.43391171658023,60.23824809978194,60.81461554392014,61.52470842819738,61.88886371764149,62.86303199795966,63.41621706000453,64.05521813601291,64.51965256422412,64.99151954372215,65.45236714921893,65.88211270302308,66.30525385758683,66.68700059329677,67.03938327842448,67.41177081794746,67.71345179244943,68.04971235235716,68.28254925844477,68.67519339349457,69.06510627254217,69.46456803834964,69.76099573613857,70.02439777827352,70.43330377477048,70.79012895488896,71.0996369774154,71.36755326677604,71.70283232402993,72.04130599887725,72.3571058107458,72.73469089388122,72.81266059689403,73.29843455126812,73.56404400346145,73.89485135043324,73.84816299439966,74.36834717157859,74.62997900506883,74.82528305921909,75.1059726864745,75.33477298640055,75.56442703917911,75.79260101929916,75.98701667321022,76.0789923585537,76.39142293831709,76.586261929345,76.54343760802313,76.15300937569508,76.67678344006764,76.65951832580322
A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,60.89403840306879,61.42881628944251,61.77332466153685,62.165328565409546,62.53791168548708,62.823862622442014,63.064576326470494,63.3021643067264,63.42474371316007,63.57361933586165,63.75107450263977,63.96915237987675,64.24881853980894,64.44848512488294,64.62597636099633,64.74185649225255,64.8859950841245,65.10995405241412,65.30666752241618,65.49055134721388,65.75633430897417,66.0024250888525,66.30125295793962,66.53562380295298,66.76275363804645,67.23790873538479,67.66085397978767,67.95205231714064,67.85114285515459,68.26283512763864,68.20788504160343,68.05785627082012,67.25163255088944,67.05926338868777,67.30749191621192,67.44473673896327,67.7208847902853,68.04324575545262,68.33907526477485,68.20277978211777,68.85705319063305,69.09027770611937,69.31873062108654,69.58790190976042,69.79114864820473,69.95951476469735,70.21786593898061,70.55797869213345,70.9743175160426,71.442292156273,71.91259114811781,72.15095022241036,72.67451658606504,73.12744277587915,73.42174884854042,73.75827078747794,74.03492739349925,74.40749451130834,74.59766981133065,74.82118658831301,73.55895735066653,72.88743296572082,74.57862233904778,74.7987152767476
A,Annual,ECS,Europe & Central Asia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,67.41960240707893,67.73503113940873,67.69332354028322,68.04063253126114,68.52553229405319,68.59380241816287,68.80801306320464,68.86390366606787,68.82615711318269,68.68054390744075,68.97921275912717,69.15415495385015,69.38522541690358,69.49515248849825,69.70925870558527,69.64712683910871,69.77166576650119,69.99334843098691,70.07047927407947,70.20551553627867,70.28168833044128,70.56515999000753,70.87225878783138,70.92276264622738,71.06299591655454,71.30250728563729,71.81167821704204,72.0267233130789,72.10570677098465,72.22499583648657,72.19438741495776,72.15369098416187,71.85432558728806,71.53161654482078,71.68712434008324,71.83026339790872,72.24992223080724,72.64530068618045,72.9146919444558,72.83900826539663,73.11379497335437,73.35590090153062,73.44648924519376,73.56281329145234,73.98809651046724,74.15370505525065,74.63982357859683,75.00870445157643,75.30236524521088,75.68924793526266,75.99540407626948,76.47941212180717,76.68059513503425,77.03255660333761,77.35369955942487,77.33114230032098,77.68151957968992,77.8993049650609,78.03221950432548,78.30426839904045,77.17574845333105,76.72872669368209,77.83611308508418,78.38701831770382
A,Annual,ECU,Ecuador,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,53.396,54.052,54.681,55.322,55.95,56.524,57.019,57.482,57.946,58.267,58.85,59.343,59.816,60.306,60.7,61.085,61.425,61.935,62.397,62.854,63.326,63.809,64.271,64.659,65.202,65.625,66.123,66.587,67.038,67.817,68.445,69.04,69.468,70.07,70.876,71.349,71.82,72.007,71.949,71.92,72.09,72.571,73.164,73.632,73.868,73.909,74.01,74.226,74.709,74.901,75.188,75.179,75.486,75.832,76.141,76.222,76.094,76.22,77.248,77.286,72.004,72.746,76.577,77.392
A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,44.436,45.146,45.844,46.493,47.075,47.577,47.988,48.13,48.602,48.7,49.0,49.48,49.908,50.098,51.044,51.734,52.484,53.272,54.075,54.876,55.673,56.454,57.219,57.967,58.697,59.405,60.085,60.736,61.358,61.949,62.513,63.059,63.585,64.147,64.663,65.214,65.733,66.207,66.635,67.01,67.332,67.612,67.846,68.045,68.211,68.355,68.493,68.627,68.761,68.915,69.078,69.232,69.464,69.632,69.911,70.135,70.437,70.709,70.974,71.213,69.79,68.976,71.01,71.633
A,Annual,EMU,Euro area,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,69.2643837390806,69.66111143677462,69.63674369480972,69.7972724163529,70.34596726807656,70.42929936714164,70.68042752285427,70.8622318109633,70.77196819673192,70.68871161202438,71.1076329543518,71.2583987012538,71.61014592158637,71.7217999495399,72.05914324728302,72.1282548964727,72.45560088757927,72.89232839848036,73.04525972713061,73.3842963657177,73.53245971396439,73.80772541529991,74.15162247978195,74.2225186589235,74.61974857325879,74.75932030195699,75.05312075804252,75.36574249473152,75.55767760588422,75.74310846841577,75.81767104470447,75.967680459718,76.30772121283877,76.41320909877588,76.72417940484848,76.88231333594995,77.14832367633986,77.50886811405763,77.71890672948065,77.94563627209541,78.19977933404668,78.54354349359996,78.63413491126333,78.65576215794246,79.23216236521937,79.37485077825364,79.80772128796167,80.04777869713564,80.25108761083459,80.45546117191908,80.6989426195589,81.18263418076764,81.18273157793878,81.46798430130225,81.89325265719772,81.51939912175668,81.9075874931284,81.88400855947434,82.0027602577719,82.28042115518292,81.48735716575031,81.5839330415712,81.62122374522978,82.19200761564231
A,Annual,ERI,Eritrea,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,37.443,37.912,38.346,38.833,39.184,39.576,37.634,40.151,40.483,40.792,41.162,41.527,40.723,41.131,39.001,39.031,42.587,42.984,43.38,43.78,44.625,44.974,44.891,37.173,37.679,38.586,39.541,47.363,48.094,47.802,49.733,50.516,52.436,53.189,54.027,54.822,55.498,56.155,49.997,44.506,56.285,58.359,58.941,59.455,60.063,60.628,61.457,61.998,62.422,63.203,63.665,64.231,64.697,65.005,65.517,65.909,66.242,66.612,66.979,67.306,66.98,66.94,67.789,68.624
A,Annual,ESP,Spain,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,69.10926829268294,69.48048780487805,69.51902439024391,69.68121951219513,70.39975609756098,70.80926829268293,71.05512195121952,71.25292682926829,71.53780487804879,71.05756097560976,72.02731707317074,71.63024390243903,72.8180487804878,72.61073170731709,72.96975609756099,73.31878048780487,73.6426829268293,74.1319512195122,74.29560975609756,74.81878048780487,75.34926829268294,75.52853658536587,76.13414634146342,75.9090243902439,76.29536585365855,76.25951219512196,76.51048780487805,76.72804878048782,76.74707317073171,76.81365853658538,76.83756097560976,76.97121951219513,77.41,77.54658536585367,77.90146341463415,77.98073170731708,78.12048780487805,78.60414634146342,78.66585365853659,78.71707317073172,78.96585365853659,79.36829268292684,79.56829268292684,79.61951219512197,79.87073170731709,80.17073170731709,80.8219512195122,80.87317073170732,81.17560975609757,81.47560975609755,81.6268292682927,82.47560975609757,82.4268292682927,83.07804878048782,83.22926829268293,82.83170731707318,83.32926829268293,83.28292682926829,83.43170731707319,83.83170731707318,82.23170731707317,83.1780487804878,83.13414634146342,83.8829268292683
A,Annual,EST,Estonia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,68.74926829268296,69.07787804878049,69.29202439024391,69.32156097560977,70.07209756097562,70.17658536585367,70.14646341463416,70.43241463414635,70.08078048780489,69.78946341463416,69.92421951219512,70.12256097560976,69.92919512195122,70.2300243902439,70.34619512195123,69.70812195121951,69.34507317073171,69.4489512195122,69.29726829268294,69.05431707317074,69.1147804878049,68.9780487804878,69.1268292682927,69.37560975609756,69.27804878048782,69.38048780487806,70.08536585365854,70.64390243902439,70.69756097560976,70.0390243902439,69.47560975609757,69.37317073170732,68.86341463414635,67.90975609756099,66.5,67.54390243902438,69.61219512195122,69.80975609756099,69.35853658536585,70.06341463414634,70.41707317073173,70.25853658536586,70.9048780487805,71.3170731707317,71.90975609756097,72.56829268292682,72.69146341463414,72.81463414634148,73.77073170731708,74.82439024390244,75.42926829268293,76.22926829268293,76.3268292682927,77.14146341463415,77.03414634146343,77.59024390243903,77.64146341463416,78.09268292682927,78.2439024390244,78.64634146341466,78.59512195121953,76.9439024390244,77.84390243902439,78.49024390243902
A,Annual,ETH,Ethiopia,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,39.615,40.198,40.531,40.967,41.261,41.413,39.343,41.941,42.092,42.131,42.115,42.216,41.035,41.103,39.083,38.941,41.32,41.397,41.506,42.376,42.815,43.084,43.434,36.319,36.737,37.747,38.371,45.892,45.682,45.644,45.117,46.657,47.279,47.676,47.926,48.156,48.697,49.21,49.785,49.486,50.88,51.428,52.085,52.877,53.735,54.364,55.402,56.566,57.733,58.715,59.709,60.595,61.443,62.161,62.927,63.592,64.162,64.766,65.257,65.741,65.969,65.33,66.897,67.315
A,Annual,EUU,European Union,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,69.06710208953824,69.43926959058872,69.29090761379906,69.64898828482848,70.16473433966533,70.27719024604451,70.59145646396625,70.5976966281429,70.59929171830032,70.42459721545491,70.82386078055775,70.96484302207256,71.34895651599835,71.46888683696838,71.78288366021269,71.80155127277376,72.07265056741694,72.39574084511308,72.4874680045248,72.76860282342933,72.79218271903414,73.12620548256494,73.40608453010108,73.45123245643333,73.74329487339308,73.81984676155602,74.07671046260495,74.3236926397558,74.53088421504216,74.65997024220214,74.70253996449009,74.81561960573264,75.13204694922256,75.25869193397163,75.529313881825,75.674162689793,75.92681219795998,76.24454927286085,76.51332915559522,76.74796227934381,77.07824507711122,77.42563903267539,77.53407464407675,77.5923748441053,78.11782817945173,78.27514103168518,78.67212829492851,78.90604509557744,79.12962818875482,79.362438680677,79.63543079238869,80.14395052041526,80.16577732092712,80.47343246001809,80.87616538592883,80.5708966220669,80.95308080816267,80.93030978530987,81.03175100648208,81.31945249018342,80.44147546785506,80.30719644008751,80.7129818383208,81.41145037968755
A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,46.11519374437946,46.50637514135599,46.99895176651387,47.309140120158375,47.676531171561535,47.95906362151081,48.08332246190136,48.39054776164304,48.80615991289698,49.039489615453256,49.47188920297132,49.83948675888004,49.86598231688448,50.26814198784571,50.36424565118156,50.51235836976699,50.98022032154193,51.4583013644294,51.540999912495046,51.81562691748725,52.06152772190645,52.16410064670044,52.10825057929407,51.57794174606748,51.496370642018825,51.74477589430438,52.30032376040128,53.08550884421425,52.994102249261616,53.37417482344376,53.39936770816295,53.370978667039566,53.54955575500477,53.98163084294288,54.23263466958461,54.22567941152872,54.23715355264481,54.5178236598757,54.47072212537884,54.90340363162285,55.48842498472969,55.72126930105494,56.15085661041127,56.44692545657918,56.75574472263614,57.14727815067959,57.59431139952216,58.109574664535366,58.18717806296472,58.937960595164505,59.34316076280879,59.62763558870604,60.10084024505127,60.454839432165336,60.55369179985033,60.74499310855078,60.98618366670166,61.22968268701245,61.782508306278565,62.1379545505037,62.06636828540312,61.608681043938496,62.70227156625396,63.34994477710751
A,Annual,FIN,Finland,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,68.81975609756098,68.84414634146341,68.57780487804878,69.01268292682927,69.2209756097561,68.97780487804877,69.47707317073171,69.66658536585368,69.61634146341464,69.50341463414635,70.17951219512196,70.01756097560977,70.70731707317073,71.22365853658538,71.1348780487805,71.67365853658538,71.81292682926829,72.35024390243902,72.89707317073173,73.15536585365855,73.44,73.74658536585366,74.29804878048782,74.2009756097561,74.51902439024391,74.2229268292683,74.56000000000002,74.5919512195122,74.57707317073171,74.79219512195124,74.81317073170732,75.22756097560976,75.45536585365855,75.70512195121952,76.39560975609756,76.40951219512196,76.69341463414635,76.87853658536586,77.09073170731708,77.29121951219513,77.4658536585366,77.96585365853659,78.11951219512196,78.36829268292684,78.71463414634148,78.8170731707317,79.21463414634147,79.26341463414636,79.56829268292684,79.71951219512196,79.87073170731709,80.47073170731709,80.6268292682927,80.97560975609757,81.18048780487807,81.48048780487807,81.42926829268293,81.6317073170732,81.73414634146343,81.9829268292683,81.93170731707318,81.88536585365854,81.1878048780488,81.68536585365854
A,Annual,FJI,Fiji,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,58.602,59.102,59.654,60.155,60.714,61.413,61.565,61.442,61.719,61.397,61.652,61.74,61.63,60.649,61.194,61.689,62.1,62.691,63.065,62.305,62.406,62.255,62.195,62.916,63.238,63.998,63.961,64.278,64.951,65.386,65.056,65.457,65.407,65.51,65.796,66.007,66.202,66.293,66.536,66.728,66.194,66.205,65.492,65.653,65.841,65.983,66.126,66.161,66.32,66.347,66.778,66.88,65.812,66.545,66.581,66.48,66.657,67.06,66.965,67.009,66.924,64.904,67.148,67.316
A,Annual,FRA,France,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,69.86829268292684,70.11707317073171,70.31463414634148,70.51463414634148,70.66341463414635,70.81219512195123,70.96097560975612,71.16097560975611,71.30975609756098,71.45853658536586,71.65853658536587,71.90731707317073,72.10731707317073,72.35609756097561,72.60487804878048,72.85365853658539,73.10243902439025,73.35121951219513,73.60243902439025,73.85121951219513,74.05121951219513,74.30000000000001,74.50000000000001,74.80000000000001,75.0,75.30000000000001,75.60000000000001,75.8,76.10000000000001,76.34878048780487,76.60000000000001,76.84878048780489,77.10000000000001,77.30000000000001,77.64878048780488,77.75121951219512,77.95365853658538,78.3048780487805,78.60487804878049,78.7560975609756,79.05609756097562,79.15853658536587,79.26097560975612,79.11463414634147,80.16341463414635,80.16341463414635,80.81219512195123,81.11219512195123,81.21463414634148,81.41463414634147,81.66341463414635,82.11463414634147,81.96829268292684,82.21951219512196,82.71951219512195,82.3219512195122,82.57317073170732,82.57560975609756,82.67560975609757,82.8268292682927,82.17560975609757,82.32439024390244,82.12926829268294,82.92926829268293
A,Annual,FRO,Faroe Islands,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,72.10792682926831,72.71212195121952,73.17578048780489,73.5539024390244,73.8559268292683,74.10646341463415,74.31619512195124,74.49960975609757,74.69617073170734,74.8429268292683,74.97660975609756,75.11717073170733,75.21441463414635,75.32724390243904,75.36756097560976,75.44434146341464,75.51234146341464,75.63351219512195,75.72002439024392,75.76278048780487,75.84843902439026,75.93685365853659,76.00231707317074,76.05780487804878,76.12034146341463,76.19817073170734,75.16341463414635,75.36341463414635,75.66341463414635,75.91463414634147,76.11463414634149,76.3658536585366,76.56585365853658,76.81707317073172,77.06829268292684,77.31951219512196,77.5219512195122,77.77560975609757,77.97804878048782,78.18048780487806,78.3829268292683,78.58536585365854,78.78780487804877,78.9390243902439,79.19024390243904,79.44146341463416,79.69268292682928,79.94146341463416,80.14146341463415,80.39024390243904,80.6390243902439,80.89024390243902,81.09024390243904,81.34146341463415,81.59268292682927,81.79268292682929,81.99268292682927,82.1439024390244,82.29268292682927,82.4439024390244,82.6439024390244,82.84390243902439,82.94390243902441,83.14390243902439
A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",YR,Years,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,54.195,54.736,55.393,56.004,56.655,57.199,57.75,58.305,58.827,59.309,59.774,60.182,60.608,60.955,61.319,61.617,61.885,62.118,62.306,62.46,62.556,62.668,62.747,62.829,62.923,63.028,63.151,63.206,63.461,63.617,63.722,63.881,63.996,64.041,64.082,64.142,64.253,64.371,64.509,64.626,64.317,64.801,63.907,64.915,64.898,64.906,64.859,64.844,64.849,64.865,64.892,64.969,65.08,65.179,65.294,65.306,65.576,65.761,65.943,66.196,65.878,66.152,66.961,67.198
