,staff_id,customer_id,product_id,quantity,unit_price,Hours,Shop
8530,17,795,56,1,2.55,12,Shop A
8531,17,795,73,1,3.75,12,Shop A
8532,17,758,35,2,3.1,12,Shop A
8533,17,758,79,1,3.75,12,Shop A
8534,17,547,36,2,3.75,19,Shop A
8535,12,336,29,2,2.5,12,Shop A
8536,12,336,69,1,3.25,12,Shop A
8537,12,788,27,2,3.5,15,Shop A
8538,17,101,31,2,2.2,12,Shop A
8539,12,523,59,1,4.5,19,Shop A
8540,12,629,41,1,4.25,12,Shop A
8541,17,390,47,2,3.0,17,Shop A
8542,17,390,78,1,4.5,17,Shop A
8543,12,330,33,1,3.5,16,Shop A
8544,12,330,70,1,3.25,16,Shop A
8545,17,276,28,1,2.0,12,Shop A
8546,17,276,71,1,3.75,12,Shop A
8547,17,141,60,1,3.75,14,Shop A
8548,17,141,72,1,3.25,14,Shop A
8549,12,747,58,1,3.5,12,Shop A
8550,17,3,58,2,3.5,12,Shop A
8551,12,781,29,1,2.5,18,Shop A
8552,12,771,27,1,3.5,19,Shop A
8553,12,639,61,2,4.75,13,Shop A
8554,17,531,48,2,2.5,16,Shop A
8555,12,409,52,2,2.5,16,Shop A
8556,17,28,41,2,4.25,12,Shop A
8557,17,7,40,2,3.75,15,Shop A
8558,12,687,47,1,3.0,16,Shop A
8559,12,687,76,1,3.5,16,Shop A
8560,12,763,45,2,3.0,14,Shop A
8561,17,134,58,2,3.5,15,Shop A
8562,12,325,59,1,4.5,15,Shop A
8563,12,298,35,1,3.1,17,Shop A
8564,17,399,46,1,2.5,13,Shop A
8565,12,425,59,2,4.5,13,Shop A
8566,12,203,51,1,3.0,11,Shop A
8567,17,304,23,1,2.5,15,Shop A
8568,17,180,30,2,3.0,17,Shop A
8569,17,180,78,1,4.5,17,Shop A
8570,17,7,59,1,4.5,19,Shop A
8571,17,7,78,1,4.5,19,Shop A
8572,12,372,23,2,2.5,16,Shop A
8573,17,560,43,2,3.0,12,Shop A
8574,17,560,69,1,3.25,12,Shop A
8575,17,5,44,1,2.5,17,Shop A
8576,12,597,54,2,2.5,18,Shop A
8577,17,325,57,2,3.1,14,Shop A
8578,17,229,43,2,3.0,13,Shop A
8579,17,69,40,2,3.75,13,Shop A
8580,12,723,30,2,3.0,17,Shop A
8581,12,723,79,1,3.75,17,Shop A
8582,12,742,44,2,2.5,15,Shop A
8583,12,742,72,1,3.25,15,Shop A
8584,17,40,43,2,3.0,18,Shop A
8585,17,6,39,1,4.25,13,Shop A
8586,12,375,61,1,4.75,17,Shop A
8587,17,555,40,2,3.75,19,Shop A
8588,12,684,23,1,2.5,11,Shop A
8589,12,684,76,1,3.5,11,Shop A
8590,17,265,40,2,3.75,17,Shop A
8591,12,559,39,2,4.25,14,Shop A
8592,12,584,53,2,3.0,15,Shop A
8593,17,274,57,1,3.1,14,Shop A
8594,17,674,49,1,3.0,14,Shop A
8595,17,674,72,1,3.25,14,Shop A
8596,12,746,42,1,2.5,19,Shop A
8597,17,542,30,1,3.0,17,Shop A
8598,17,42,27,2,3.5,13,Shop A
8599,12,10,43,2,3.0,19,Shop A
8600,12,52,43,2,3.0,11,Shop A
8601,17,579,34,1,2.45,18,Shop A
8602,12,785,31,2,2.2,12,Shop A
8603,17,457,25,2,2.2,17,Shop A
8604,17,221,35,1,3.1,12,Shop A
8605,17,669,44,2,2.5,17,Shop A
8606,17,460,53,1,3.0,19,Shop A
8607,17,156,28,1,2.0,11,Shop A
8608,17,156,70,1,3.25,11,Shop A
8609,12,223,46,1,2.5,18,Shop A
8610,17,263,29,2,2.5,16,Shop A
8611,12,191,56,2,2.55,19,Shop A
8612,17,518,51,2,3.0,14,Shop A
8613,12,59,58,2,3.5,18,Shop A
8614,17,637,53,2,3.0,17,Shop A
8615,12,637,40,2,3.75,11,Shop A
8616,17,659,55,1,4.0,11,Shop A
8617,12,454,46,1,2.5,13,Shop A
8618,12,454,78,1,4.5,13,Shop A
8619,12,127,35,2,3.1,19,Shop A
8620,17,624,24,1,3.0,18,Shop A
8621,12,409,22,2,2.0,16,Shop A
8622,12,2,26,1,3.0,16,Shop A
8623,12,33,28,1,2.0,11,Shop A
8624,12,33,72,1,3.25,11,Shop A
8625,17,104,24,2,3.0,13,Shop A
8626,17,490,59,1,4.5,18,Shop A
8627,12,678,41,2,4.25,18,Shop A
8628,17,533,55,1,4.0,15,Shop A
8629,17,533,75,1,3.5,15,Shop A
8630,17,704,55,1,4.0,11,Shop A
8631,12,475,56,2,2.55,19,Shop A
8632,12,475,70,1,3.25,19,Shop A
8633,17,284,38,2,3.75,16,Shop A
8634,17,632,24,2,3.0,18,Shop A
8635,12,531,48,2,2.5,11,Shop A
8636,17,295,37,2,3.0,18,Shop A
8637,12,636,57,2,3.1,14,Shop A
8638,17,110,49,2,3.0,11,Shop A
8639,12,425,42,2,2.5,17,Shop A
8640,12,425,71,1,3.75,17,Shop A
8641,17,585,41,2,4.25,11,Shop A
8642,12,5274,40,2,3.75,18,Shop B
8643,12,5638,50,2,2.5,10,Shop B
8644,12,5638,71,1,3.75,10,Shop B
8645,26,5209,50,1,2.5,17,Shop B
8646,26,5209,76,1,3.5,17,Shop B
8647,30,5068,41,2,4.25,13,Shop B
8648,12,5080,60,1,3.75,11,Shop B
8649,12,5864,29,1,2.5,8,Shop B
8650,12,5864,69,1,3.25,8,Shop B
8651,12,5883,30,2,3.0,13,Shop B
8652,12,5499,31,2,2.2,12,Shop B
8653,30,5277,34,2,2.45,9,Shop B
8654,30,5487,56,1,2.55,15,Shop B
8655,30,5339,57,2,3.1,14,Shop B
8656,26,5238,48,2,2.5,10,Shop B
8657,12,5899,26,2,3.0,8,Shop B
8658,30,5192,61,1,4.75,8,Shop B
8659,26,5740,22,2,2.0,14,Shop B
8660,12,5787,26,1,3.0,9,Shop B
8661,12,5229,57,1,3.1,14,Shop B
8662,30,5038,39,1,4.25,15,Shop B
8663,30,5393,49,2,3.0,8,Shop B
8664,30,5020,28,1,2.0,7,Shop B
8665,12,5867,48,2,2.5,12,Shop B
8666,12,5906,43,1,3.0,10,Shop B
8667,30,5827,56,1,2.55,13,Shop B
8668,30,5287,43,2,3.0,17,Shop B
8669,30,5738,45,2,3.0,16,Shop B
8670,26,5226,22,1,2.0,16,Shop B
8671,26,5226,69,1,3.25,16,Shop B
8672,26,5928,58,1,3.5,15,Shop B
8673,26,5928,71,1,3.75,15,Shop B
8674,26,5758,32,1,3.0,9,Shop B
8675,12,5899,57,2,3.1,14,Shop B
8676,26,5375,48,2,2.5,16,Shop B
8677,26,5283,34,1,2.45,9,Shop B
8678,30,5705,41,2,4.25,8,Shop B
8679,12,5329,87,2,3.0,8,Shop B
8680,26,5211,28,2,2.0,12,Shop B
8681,26,5211,73,1,3.75,12,Shop B
8682,12,5434,60,1,3.75,13,Shop B
8683,26,5878,52,2,2.5,16,Shop B
8684,26,5138,46,2,2.5,8,Shop B
8685,30,5407,87,1,3.0,15,Shop B
8686,26,5331,45,2,3.0,17,Shop B
8687,30,5054,26,2,3.0,16,Shop B
8688,26,5657,35,2,3.1,16,Shop B
8689,26,5356,50,2,2.5,16,Shop B
8690,12,5620,25,1,2.2,18,Shop B
8691,30,5769,55,1,4.0,12,Shop B
8692,30,5769,69,1,3.25,12,Shop B
8693,30,5942,55,1,4.0,8,Shop B
8694,26,5886,29,1,2.5,14,Shop B
8695,30,5707,57,2,3.1,8,Shop B
8696,26,5262,24,2,3.0,18,Shop B
8697,26,5936,48,2,2.5,7,Shop B
8698,26,5676,42,1,2.5,11,Shop B
8699,30,5786,41,1,4.25,14,Shop B
8700,26,5730,35,2,3.1,8,Shop B
8701,26,5862,38,2,3.75,18,Shop B
8702,26,5301,53,2,3.0,12,Shop B
8703,26,5301,79,1,3.75,12,Shop B
8704,26,5192,42,2,2.5,17,Shop B
8705,30,5612,87,1,3.0,8,Shop B
8706,30,5563,24,2,3.0,10,Shop B
8707,30,5563,69,1,3.25,10,Shop B
8708,26,5466,48,1,2.5,11,Shop B
8709,26,5466,74,1,3.5,11,Shop B
8710,12,5298,58,2,3.5,11,Shop B
8711,26,5575,33,1,3.5,16,Shop B
8712,26,5226,37,1,3.0,9,Shop B
8713,30,5347,22,1,2.0,13,Shop B
8714,30,5079,37,1,3.0,8,Shop B
8715,30,5702,60,2,3.75,11,Shop B
8716,30,5702,79,1,3.75,11,Shop B
8717,30,5189,39,1,4.25,12,Shop B
8718,26,5905,34,1,2.45,9,Shop B
8719,26,5502,59,2,4.5,15,Shop B
8720,26,5644,29,2,2.5,13,Shop B
8721,26,5305,25,1,2.2,15,Shop B
8722,12,5036,57,1,3.1,18,Shop B
8723,12,5066,39,1,4.25,11,Shop B
8724,12,5524,61,1,4.75,9,Shop B
8725,30,5592,59,1,4.5,14,Shop B
8726,30,5720,39,2,4.25,9,Shop B
8727,30,5570,39,2,4.25,8,Shop B
8728,30,5570,72,1,3.25,8,Shop B
8729,26,5166,55,1,4.0,16,Shop B
8730,26,5166,69,1,3.25,16,Shop B
8731,12,5834,31,1,2.2,15,Shop B
8732,26,5408,26,1,3.0,16,Shop B
8733,30,5467,59,2,4.5,15,Shop B
8734,12,5097,54,2,2.5,7,Shop B
8735,30,5734,24,2,3.0,8,Shop B
8736,30,5095,53,1,3.0,14,Shop B
8737,30,5095,79,1,3.75,14,Shop B
8738,30,5269,31,1,2.2,8,Shop B
8739,26,5943,45,1,3.0,9,Shop B
8740,12,5717,40,2,3.75,15,Shop B
8741,26,5006,27,1,3.5,18,Shop B
8742,12,5666,46,1,2.5,15,Shop B
8743,26,5517,38,1,3.75,16,Shop B
8744,12,5472,49,2,3.0,16,Shop B
8745,26,5744,31,1,2.2,11,Shop B
8746,26,5580,22,1,2.0,15,Shop B
8747,30,5724,41,2,4.25,15,Shop B
8748,30,5322,39,1,4.25,18,Shop B
8749,12,5218,26,1,3.0,12,Shop B
8750,12,5349,38,2,3.75,7,Shop B
8751,12,5349,78,1,4.5,7,Shop B
8752,26,5498,42,2,2.5,17,Shop B
8753,26,5739,33,1,3.5,16,Shop B
8754,12,5751,46,2,2.5,12,Shop B
8755,26,5401,52,1,2.5,16,Shop B
8756,30,5283,31,2,2.2,15,Shop B
8757,12,5723,25,1,2.2,13,Shop B
8758,12,5006,56,2,2.55,11,Shop B
8759,30,5259,60,1,3.75,10,Shop B
8760,26,5030,29,2,2.5,15,Shop B
8761,30,5883,29,2,2.5,7,Shop B
8762,30,5883,77,1,3.0,7,Shop B
8763,30,5737,29,2,2.5,12,Shop B
8764,30,5381,25,2,2.2,10,Shop B
8765,26,5670,51,2,3.0,16,Shop B
8766,12,5777,60,1,3.75,12,Shop B
8767,26,5936,34,1,2.45,10,Shop B
8768,12,5761,42,1,2.5,14,Shop B
8769,30,5488,29,2,2.5,17,Shop B
8770,12,5630,33,2,3.5,8,Shop B
8771,26,5667,23,2,2.5,17,Shop B
8772,30,5432,32,2,3.0,11,Shop B
8773,26,5319,41,1,4.25,14,Shop B
8774,30,5477,45,1,3.0,11,Shop B
8775,12,5129,33,2,3.5,10,Shop B
8776,12,5129,70,1,3.25,10,Shop B
8777,30,5441,27,2,3.5,10,Shop B
8778,26,5554,53,2,3.0,10,Shop B
8779,12,5851,38,2,3.75,13,Shop B
8780,12,5825,27,2,3.5,10,Shop B
8781,12,5329,23,1,2.5,8,Shop B
8782,12,5017,57,1,3.1,9,Shop B
8783,30,5285,37,1,3.0,13,Shop B
8784,30,5210,29,1,2.5,13,Shop B
8785,30,5210,78,1,4.5,13,Shop B
8786,12,5640,37,1,3.0,16,Shop B
8787,30,5908,29,2,2.5,17,Shop B
8788,30,5135,30,1,3.0,17,Shop B
8789,30,5135,73,1,3.75,17,Shop B
8790,12,5053,40,1,3.75,13,Shop B
8791,12,5053,75,1,3.5,13,Shop B
8792,12,5471,44,1,2.5,15,Shop B
8793,26,5063,30,2,3.0,13,Shop B
8794,26,5872,38,1,3.75,12,Shop B
8795,26,5283,55,1,4.0,7,Shop B
8796,26,5283,72,1,3.25,7,Shop B
8797,26,5092,54,1,2.5,14,Shop B
8798,26,5375,23,2,2.5,8,Shop B
8799,12,5375,59,1,4.5,17,Shop B
8800,12,5375,70,1,3.25,17,Shop B
8801,12,5160,57,1,3.1,15,Shop B
8802,12,5640,42,2,2.5,11,Shop B
8803,30,5786,39,1,4.25,9,Shop B
8804,12,5818,60,2,3.75,13,Shop B
8805,30,5190,42,2,2.5,12,Shop B
8806,26,5471,45,2,3.0,15,Shop B
8807,30,5285,38,1,3.75,9,Shop B
8808,12,5746,25,2,2.2,17,Shop B
8809,30,5011,50,1,2.5,10,Shop B
8810,30,5011,72,1,3.25,10,Shop B
8811,26,5259,23,1,2.5,13,Shop B
8812,12,5202,50,1,2.5,12,Shop B
8813,30,5894,87,1,3.0,17,Shop B
8814,30,5847,28,2,2.0,13,Shop B
8815,30,5847,78,1,4.5,13,Shop B
8816,30,5008,27,1,3.5,10,Shop B
8817,30,5473,36,2,3.75,16,Shop B
8818,12,5428,35,2,3.1,7,Shop B
8819,26,5414,45,1,3.0,7,Shop B
8820,30,5853,58,1,3.5,16,Shop B
8821,12,5746,50,2,2.5,12,Shop B
8822,30,5753,26,1,3.0,10,Shop B
8823,12,5166,37,2,3.0,8,Shop B
8824,12,5170,47,1,3.0,7,Shop B
8825,30,5430,50,1,2.5,18,Shop B
8826,30,5430,70,1,3.25,18,Shop B
8827,12,5074,32,2,3.0,14,Shop B
8828,30,5743,56,1,2.55,16,Shop B
8829,30,5555,27,2,3.5,17,Shop B
8830,26,5166,39,2,4.25,11,Shop B
8831,26,5564,28,2,2.0,10,Shop B
8832,26,5347,87,1,3.0,16,Shop B
8833,12,5650,46,2,2.5,11,Shop B
8834,12,5650,77,1,3.0,11,Shop B
8835,26,5853,41,2,4.25,7,Shop B
8836,12,5358,28,1,2.0,14,Shop B
8837,12,5448,23,1,2.5,15,Shop B
8838,12,5448,69,1,3.25,15,Shop B
8839,30,5451,56,1,2.55,15,Shop B
8840,30,5350,24,2,3.0,11,Shop B
8841,30,5932,37,1,3.0,15,Shop B
8842,30,5824,57,1,3.1,7,Shop B
8843,30,5824,79,1,3.75,7,Shop B
8844,12,5431,26,2,3.0,7,Shop B
8845,12,5431,70,1,3.25,7,Shop B
8846,26,5872,59,2,4.5,18,Shop B
8847,26,5323,59,1,4.5,16,Shop B
8848,26,5323,75,1,3.5,16,Shop B
8849,26,5781,26,2,3.0,8,Shop B
8850,30,5298,40,1,3.75,15,Shop B
8851,12,5016,29,1,2.5,12,Shop B
8852,30,5803,56,2,2.55,7,Shop B
8853,26,5443,27,2,3.5,7,Shop B
8854,26,5443,69,1,3.25,7,Shop B
8855,30,5157,25,1,2.2,18,Shop B
8856,30,5884,23,2,2.5,13,Shop B
8857,12,5785,55,2,4.0,14,Shop B
8858,12,5785,77,1,3.0,14,Shop B
8859,12,5293,23,2,2.5,12,Shop B
8860,30,5858,30,1,3.0,15,Shop B
8861,30,5843,30,1,3.0,11,Shop B
8862,30,5843,73,1,3.75,11,Shop B
8863,26,5489,60,2,3.75,16,Shop B
8864,26,5534,45,2,3.0,7,Shop B
8865,30,5771,58,2,3.5,13,Shop B
8866,26,5931,36,2,3.75,13,Shop B
8867,12,5295,47,1,3.0,14,Shop B
8868,26,5581,46,2,2.5,12,Shop B
8869,12,5776,51,1,3.0,14,Shop B
8870,26,5899,23,1,2.5,14,Shop B
8871,26,5899,70,1,3.25,14,Shop B
8872,26,5429,60,2,3.75,10,Shop B
8873,30,5387,61,2,4.75,9,Shop B
8874,12,5262,34,1,2.45,15,Shop B
8875,12,5262,69,1,3.25,15,Shop B
8876,30,5099,87,1,3.0,15,Shop B
8877,26,5080,44,2,2.5,7,Shop B
8878,30,5106,49,2,3.0,12,Shop B
8879,12,5826,45,1,3.0,17,Shop B
8880,12,5716,26,1,3.0,7,Shop B
8881,12,5898,58,1,3.5,8,Shop B
8882,30,5272,24,2,3.0,17,Shop B
8883,12,5680,44,1,2.5,9,Shop B
8884,30,5818,27,1,3.5,17,Shop B
8885,12,5281,30,1,3.0,10,Shop B
8886,12,5659,58,2,3.5,15,Shop B
8887,26,5062,54,1,2.5,13,Shop B
8888,12,5303,36,2,3.75,17,Shop B
8889,12,5380,29,2,2.5,17,Shop B
8890,26,5209,48,2,2.5,10,Shop B
8891,30,5030,59,1,4.5,11,Shop B
8892,12,5111,52,1,2.5,13,Shop B
8893,12,5942,40,2,3.75,10,Shop B
8894,26,5100,50,2,2.5,12,Shop B
8895,12,5324,23,1,2.5,14,Shop B
8896,12,5629,29,2,2.5,14,Shop B
8897,12,5159,40,1,3.75,17,Shop B
8898,30,5719,48,1,2.5,9,Shop B
8899,30,5719,76,1,3.5,9,Shop B
8900,12,5538,34,1,2.45,13,Shop B
8901,30,5928,58,2,3.5,9,Shop B
8902,30,5928,69,1,3.25,9,Shop B
8903,26,5846,32,1,3.0,17,Shop B
8904,12,5607,61,2,4.75,17,Shop B
8905,12,5607,78,1,4.5,17,Shop B
8906,30,5821,44,1,2.5,16,Shop B
8907,12,5829,61,1,4.75,16,Shop B
8908,30,5766,39,1,4.25,10,Shop B
8909,12,5910,22,1,2.0,9,Shop B
8910,30,5876,59,2,4.5,13,Shop B
8911,30,5468,52,2,2.5,7,Shop B
8912,30,5468,74,1,3.5,7,Shop B
8913,30,5781,58,2,3.5,15,Shop B
8914,30,5345,28,2,2.0,14,Shop B
8915,30,5688,32,1,3.0,16,Shop B
8916,30,5225,59,2,4.5,14,Shop B
8917,12,5195,59,1,4.5,16,Shop B
8918,12,5195,77,1,3.0,16,Shop B
8919,26,5150,55,1,4.0,14,Shop B
8920,26,5150,69,1,3.25,14,Shop B
8921,12,5207,25,2,2.2,9,Shop B
8922,30,5817,56,1,2.55,7,Shop B
8923,26,5671,59,2,4.5,14,Shop B
8924,12,5222,41,1,4.25,10,Shop B
8925,12,5222,74,1,3.5,10,Shop B
8926,30,5912,38,1,3.75,11,Shop B
8927,30,5912,73,1,3.75,11,Shop B
8928,26,5044,38,2,3.75,17,Shop B
8929,26,5035,49,2,3.0,14,Shop B
8930,26,5274,32,2,3.0,10,Shop B
8931,30,5860,42,2,2.5,12,Shop B
8932,12,5752,60,2,3.75,13,Shop B
8933,26,5757,57,1,3.1,14,Shop B
8934,26,5757,69,1,3.25,14,Shop B
8935,12,5770,31,1,2.2,17,Shop B
8936,30,5445,29,2,2.5,9,Shop B
8937,26,5544,51,2,3.0,9,Shop B
8938,12,5851,31,2,2.2,9,Shop B
8939,12,5760,44,1,2.5,10,Shop B
8940,30,5038,49,1,3.0,7,Shop B
8941,12,5336,48,2,2.5,12,Shop B
8942,26,5701,56,1,2.55,17,Shop B
8943,26,5871,27,2,3.5,16,Shop B
8944,12,5227,57,1,3.1,9,Shop B
8945,12,5026,43,2,3.0,13,Shop B
8946,30,5305,36,1,3.75,9,Shop B
8947,26,5473,49,1,3.0,12,Shop B
8948,12,5715,27,2,3.5,13,Shop B
8949,30,5876,59,1,4.5,13,Shop B
8950,12,5009,26,2,3.0,14,Shop B
8951,26,5167,31,1,2.2,15,Shop B
8952,12,5177,48,1,2.5,8,Shop B
8953,12,5177,76,1,3.5,8,Shop B
8954,30,5067,31,2,2.2,12,Shop B
8955,30,5067,77,1,3.0,12,Shop B
8956,30,5156,52,1,2.5,13,Shop B
8957,30,5770,28,1,2.0,13,Shop B
8958,26,5388,24,1,3.0,17,Shop B
8959,12,5657,58,2,3.5,7,Shop B
8960,30,5757,48,1,2.5,13,Shop B
8961,30,5700,22,1,2.0,18,Shop B
8962,12,5470,33,1,3.5,13,Shop B
8963,26,5481,26,1,3.0,16,Shop B
8964,12,5724,30,1,3.0,8,Shop B
8965,12,5724,77,1,3.0,8,Shop B
8966,12,5621,38,2,3.75,10,Shop B
8967,12,5266,34,1,2.45,10,Shop B
8968,26,5315,30,2,3.0,13,Shop B
8969,30,5480,41,1,4.25,10,Shop B
8970,26,5254,59,1,4.5,14,Shop B
8971,12,5376,51,2,3.0,18,Shop B
8972,12,5578,43,1,3.0,12,Shop B
8973,12,5578,76,1,3.5,12,Shop B
8974,30,5304,48,1,2.5,12,Shop B
8975,12,5765,48,2,2.5,12,Shop B
8976,30,5595,43,2,3.0,12,Shop B
8977,26,5479,37,2,3.0,7,Shop B
8978,26,5479,71,1,3.75,7,Shop B
8979,12,5100,49,1,3.0,16,Shop B
8980,26,5513,28,1,2.0,9,Shop B
8981,26,5835,29,1,2.5,17,Shop B
8982,30,5391,48,1,2.5,7,Shop B
8983,26,5191,60,2,3.75,15,Shop B
8984,30,5911,28,2,2.0,15,Shop B
8985,30,5237,52,2,2.5,16,Shop B
8986,26,5453,35,1,3.1,15,Shop B
8987,12,5166,38,2,3.75,16,Shop B
8988,12,5433,37,1,3.0,13,Shop B
8989,12,5595,53,1,3.0,10,Shop B
8990,12,5307,51,1,3.0,11,Shop B
8991,12,5760,50,2,2.5,17,Shop B
8992,30,5255,60,1,3.75,12,Shop B
8993,30,5445,49,1,3.0,11,Shop B
8994,30,5445,73,1,3.75,11,Shop B
8995,30,5004,45,1,3.0,17,Shop B
8996,26,5870,35,2,3.1,16,Shop B
8997,30,5025,49,2,3.0,7,Shop B
8998,30,5544,53,2,3.0,8,Shop B
8999,12,5215,39,2,4.25,8,Shop B
9000,30,5862,44,1,2.5,7,Shop B
9001,26,5522,44,2,2.5,13,Shop B
9002,26,5000,60,2,3.75,13,Shop B
9003,26,5810,23,1,2.5,13,Shop B
9004,12,5692,45,2,3.0,10,Shop B
9005,30,5658,58,1,3.5,10,Shop B
9006,26,5302,25,1,2.2,7,Shop B
9007,26,5302,73,1,3.75,7,Shop B
9008,12,5737,53,1,3.0,8,Shop B
9009,26,5879,33,2,3.5,7,Shop B
9010,12,5465,59,1,4.5,17,Shop B
9011,26,5439,41,1,4.25,11,Shop B
9012,26,5462,49,2,3.0,10,Shop B
9013,12,5493,27,1,3.5,15,Shop B
9014,12,5140,29,2,2.5,10,Shop B
9015,30,5886,37,2,3.0,14,Shop B
9016,26,5520,30,1,3.0,8,Shop B
9017,30,5700,48,1,2.5,15,Shop B
9018,30,5774,57,1,3.1,9,Shop B
9019,30,5309,41,2,4.25,17,Shop B
9020,26,5400,37,2,3.0,12,Shop B
9021,30,5452,40,2,3.75,8,Shop B
9022,26,5631,38,2,3.75,16,Shop B
9023,26,5631,72,1,3.25,16,Shop B
9024,26,5777,47,1,3.0,7,Shop B
9025,26,5777,71,1,3.75,7,Shop B
9026,26,5451,33,2,3.5,15,Shop B
9027,12,5152,29,1,2.5,9,Shop B
9028,12,5152,73,1,3.75,9,Shop B
9029,26,5769,52,2,2.5,12,Shop B
9030,26,5865,52,1,2.5,16,Shop B
9031,30,5902,54,2,2.5,7,Shop B
9032,30,5902,72,1,3.25,7,Shop B
9033,26,5484,50,1,2.5,9,Shop B
9034,30,5264,55,1,4.0,12,Shop B
9035,26,5071,33,1,3.5,12,Shop B
9036,26,5071,74,1,3.5,12,Shop B
9037,12,5493,36,1,3.75,7,Shop B
9038,26,5284,36,1,3.75,15,Shop B
9039,26,5263,38,1,3.75,17,Shop B
9040,30,5573,42,1,2.5,17,Shop B
9041,12,5202,48,2,2.5,12,Shop B
9042,26,5573,27,2,3.5,7,Shop B
9043,12,5061,25,2,2.2,7,Shop B
9044,26,5372,29,1,2.5,12,Shop B
9045,12,5758,42,2,2.5,7,Shop B
9046,30,5592,46,2,2.5,7,Shop B
9047,30,5697,50,2,2.5,16,Shop B
9048,12,5924,46,2,2.5,17,Shop B
9049,12,5739,43,2,3.0,15,Shop B
9050,12,5739,71,1,3.75,15,Shop B
9051,30,5413,45,2,3.0,9,Shop B
9052,26,5314,27,2,3.5,17,Shop B
9053,30,5050,31,1,2.2,10,Shop B
9054,30,5871,53,1,3.0,10,Shop B
9055,30,5106,42,2,2.5,17,Shop B
9056,30,5928,22,1,2.0,9,Shop B
9057,30,5928,77,1,3.0,9,Shop B
9058,30,5713,29,1,2.5,12,Shop B
9059,30,5713,77,1,3.0,12,Shop B
9060,26,5012,58,2,3.5,15,Shop B
9061,30,5110,49,2,3.0,14,Shop B
9062,26,5262,44,1,2.5,7,Shop B
9063,26,5513,35,2,3.1,15,Shop B
9064,26,5513,75,1,3.5,15,Shop B
9065,12,5322,25,2,2.2,7,Shop B
9066,12,5177,28,1,2.0,11,Shop B
9067,12,5177,72,1,3.25,11,Shop B
9068,30,5805,49,2,3.0,9,Shop B
9069,26,5022,53,2,3.0,10,Shop B
9070,30,5408,55,1,4.0,13,Shop B
9071,26,5278,42,2,2.5,8,Shop B
9072,26,5221,60,1,3.75,10,Shop B
9073,30,5187,55,2,4.0,12,Shop B
9074,12,5768,33,1,3.5,14,Shop B
9075,12,5831,24,1,3.0,13,Shop B
9076,30,5213,39,2,4.25,17,Shop B
9077,30,5790,33,1,3.5,17,Shop B
9078,26,5396,52,1,2.5,10,Shop B
9079,12,5517,32,2,3.0,13,Shop B
9080,30,5031,25,2,2.2,14,Shop B
9081,30,5274,50,2,2.5,14,Shop B
9082,26,5347,34,1,2.45,12,Shop B
9083,26,5082,55,2,4.0,10,Shop B
9084,26,5139,31,1,2.2,8,Shop B
9085,26,5139,72,1,3.25,8,Shop B
9086,26,5874,59,2,4.5,12,Shop B
9087,30,5829,37,1,3.0,10,Shop B
9088,26,5295,44,1,2.5,15,Shop B
9089,12,5386,41,2,4.25,17,Shop B
9090,12,5380,28,2,2.0,14,Shop B
9091,30,5548,51,2,3.0,17,Shop B
9092,12,5829,60,2,3.75,11,Shop B
9093,12,5829,73,1,3.75,11,Shop B
9094,26,5593,58,1,3.5,14,Shop B
9095,30,5033,50,2,2.5,17,Shop B
9096,26,5548,22,1,2.0,9,Shop B
9097,26,5786,25,1,2.2,17,Shop B
9098,26,5786,77,1,3.0,17,Shop B
9099,26,5919,57,1,3.1,17,Shop B
9100,12,5115,33,1,3.5,15,Shop B
9101,26,5170,31,1,2.2,16,Shop B
9102,26,5631,41,1,4.25,17,Shop B
9103,30,5201,37,2,3.0,18,Shop B
9104,30,5201,71,1,3.75,18,Shop B
9105,26,5680,33,2,3.5,14,Shop B
9106,12,5885,41,1,4.25,11,Shop B
9107,12,5885,70,1,3.25,11,Shop B
9108,30,5642,41,1,4.25,18,Shop B
9109,26,5339,55,1,4.0,18,Shop B
9110,12,5228,54,2,2.5,10,Shop B
9111,12,5228,69,1,3.25,10,Shop B
9112,12,5045,42,2,2.5,15,Shop B
9113,12,5045,71,1,3.75,15,Shop B
9114,30,5770,34,1,2.45,15,Shop B
9115,12,5225,46,2,2.5,15,Shop B
9116,12,5493,50,2,2.5,15,Shop B
9117,26,5564,55,2,4.0,7,Shop B
9118,30,5851,43,2,3.0,15,Shop B
9119,12,5782,46,2,2.5,13,Shop B
9120,12,5782,74,1,3.5,13,Shop B
9121,26,5888,28,1,2.0,13,Shop B
9122,30,5370,42,1,2.5,8,Shop B
9123,12,5204,52,1,2.5,8,Shop B
9124,12,5204,70,1,3.25,8,Shop B
9125,30,5289,58,1,3.5,18,Shop B
9126,30,5289,70,1,3.25,18,Shop B
9127,30,5899,55,2,4.0,7,Shop B
9128,12,5096,35,2,3.1,17,Shop B
9129,26,5419,32,1,3.0,10,Shop B
9130,26,5419,75,1,3.5,10,Shop B
9131,30,5305,87,1,3.0,10,Shop B
9132,30,5305,74,1,3.5,10,Shop B
9133,26,5132,25,1,2.2,10,Shop B
9134,30,5065,44,2,2.5,17,Shop B
9135,30,5500,59,1,4.5,7,Shop B
9136,12,5858,58,2,3.5,17,Shop B
9137,12,5201,40,2,3.75,12,Shop B
9138,26,5639,42,1,2.5,7,Shop B
9139,30,5702,60,2,3.75,13,Shop B
9140,30,5145,33,1,3.5,13,Shop B
9141,30,5570,58,1,3.5,9,Shop B
