"Entity","Code","Year","coffe_prod"
"Guatemala","GTM",2001,261096.84
"Guatemala","GTM",2002,255091.28
"Guatemala","GTM",2003,244200
"Guatemala","GTM",2004,250279
"Guatemala","GTM",2005,248277
"Guatemala","GTM",2006,240331.38
"Guatemala","GTM",2007,248613.98
"Guatemala","GTM",2008,254914.38
"Guatemala","GTM",2009,247502.69
"Guatemala","GTM",2010,248355.44
"Guatemala","GTM",2011,265401.44
"Guatemala","GTM",2012,272432
"Guatemala","GTM",2013,248668
"Guatemala","GTM",2014,227653.47
"Guatemala","GTM",2015,225653.12
"Guatemala","GTM",2016,236144.72
"Guatemala","GTM",2017,224000
"Guatemala","GTM",2018,240400
"Guatemala","GTM",2019,216400
"Guatemala","GTM",2020,246000
"Guatemala","GTM",2021,226700
"Guatemala","GTM",2022,225500
"Guatemala","GTM",2023,225327.3
"Guinea","GIN",1961,15000
"Guinea","GIN",1962,13000
"Guinea","GIN",1963,12300
"Guinea","GIN",1964,9000
"Guinea","GIN",1965,9600
"Guinea","GIN",1966,13000
"Guinea","GIN",1967,13000
"Guinea","GIN",1968,14500
"Guinea","GIN",1969,10000
"Guinea","GIN",1970,11500
"Guinea","GIN",1971,12500
"Guinea","GIN",1972,13000
"Guinea","GIN",1973,13673
"Guinea","GIN",1974,13809
"Guinea","GIN",1975,13949
"Guinea","GIN",1976,13975
"Guinea","GIN",1977,14121
"Guinea","GIN",1978,14283
"Guinea","GIN",1979,14405
"Guinea","GIN",1980,14400
"Guinea","GIN",1981,14400
"Guinea","GIN",1982,14500
"Guinea","GIN",1983,14700
"Guinea","GIN",1984,14800
"Guinea","GIN",1985,14900
"Guinea","GIN",1986,6500
"Guinea","GIN",1987,6500
"Guinea","GIN",1988,20000
"Guinea","GIN",1989,27500
"Guinea","GIN",1990,30000
"Guinea","GIN",1991,30000
"Guinea","GIN",1992,28804
"Guinea","GIN",1993,28800
"Guinea","GIN",1994,30000
"Guinea","GIN",1995,28000
"Guinea","GIN",1996,22750
"Guinea","GIN",1997,20000
"Guinea","GIN",1998,20888
"Guinea","GIN",1999,22119.47
"Guinea","GIN",2000,22080
"Guinea","GIN",2001,14160
"Guinea","GIN",2002,19680
"Guinea","GIN",2003,20880
"Guinea","GIN",2004,20220
"Guinea","GIN",2005,20770
"Guinea","GIN",2006,23226
"Guinea","GIN",2007,26556
"Guinea","GIN",2008,27353
"Guinea","GIN",2009,28173
"Guinea","GIN",2010,29018
"Guinea","GIN",2011,30320
"Guinea","GIN",2012,17907
"Guinea","GIN",2013,18440
"Guinea","GIN",2014,25787.18
"Guinea","GIN",2015,32229.71
"Guinea","GIN",2016,38900
"Guinea","GIN",2017,40800
"Guinea","GIN",2018,50000
"Guinea","GIN",2019,138823.75
"Guinea","GIN",2020,242682
"Guinea","GIN",2021,261992
"Guinea","GIN",2022,261645
"Guinea","GIN",2023,2e+05
"Guyana","GUY",1961,860
"Guyana","GUY",1962,1039
"Guyana","GUY",1963,659
"Guyana","GUY",1964,1129
"Guyana","GUY",1965,1156
"Guyana","GUY",1966,1122
"Guyana","GUY",1967,1290
"Guyana","GUY",1968,1302
"Guyana","GUY",1969,684
"Guyana","GUY",1970,703
"Guyana","GUY",1971,761
"Guyana","GUY",1972,762
"Guyana","GUY",1973,746
"Guyana","GUY",1974,900
"Guyana","GUY",1975,900
"Guyana","GUY",1976,900
"Guyana","GUY",1977,1020
"Guyana","GUY",1978,1140
"Guyana","GUY",1979,1320
"Guyana","GUY",1980,1560
"Guyana","GUY",1981,1560
"Guyana","GUY",1982,1260
"Guyana","GUY",1983,1020
"Guyana","GUY",1984,358
"Guyana","GUY",1985,370
"Guyana","GUY",1986,430
"Guyana","GUY",1987,240
"Guyana","GUY",1988,300
"Guyana","GUY",1989,300
"Guyana","GUY",1990,300
"Guyana","GUY",1991,300
"Guyana","GUY",1992,300
"Guyana","GUY",1993,300
"Guyana","GUY",1994,300
"Guyana","GUY",1995,300
"Guyana","GUY",1996,285
"Guyana","GUY",1997,261
"Guyana","GUY",1998,136
"Guyana","GUY",1999,140
"Guyana","GUY",2000,15
"Guyana","GUY",2001,153
"Guyana","GUY",2002,300
"Guyana","GUY",2003,480
"Guyana","GUY",2004,480
"Guyana","GUY",2005,480
"Guyana","GUY",2006,480
"Guyana","GUY",2007,480
"Guyana","GUY",2008,480
"Guyana","GUY",2009,420
"Guyana","GUY",2010,420
"Guyana","GUY",2011,420
"Guyana","GUY",2012,420
"Guyana","GUY",2013,420
"Guyana","GUY",2014,420
"Guyana","GUY",2015,420
"Guyana","GUY",2016,420
"Guyana","GUY",2017,420
"Guyana","GUY",2018,475
"Guyana","GUY",2019,654
"Guyana","GUY",2020,600
"Guyana","GUY",2021,600
"Guyana","GUY",2022,567
"Guyana","GUY",2023,133
"Haiti","HTI",1961,45720
"Haiti","HTI",1962,31860
"Haiti","HTI",1963,34980
"Haiti","HTI",1964,36000
"Haiti","HTI",1965,36720
"Haiti","HTI",1966,30540
"Haiti","HTI",1967,31600
"Haiti","HTI",1968,30180
"Haiti","HTI",1969,27000
"Haiti","HTI",1970,32610
"Haiti","HTI",1971,32400
"Haiti","HTI",1972,31500
"Haiti","HTI",1973,33000
"Haiti","HTI",1974,31200
"Haiti","HTI",1975,39000
"Haiti","HTI",1976,32280
"Haiti","HTI",1977,31140
"Haiti","HTI",1978,26580
"Haiti","HTI",1979,40140
"Haiti","HTI",1980,42900
"Haiti","HTI",1981,33250
"Haiti","HTI",1982,32250
"Haiti","HTI",1983,36000
"Haiti","HTI",1984,37250
"Haiti","HTI",1985,36900
"Haiti","HTI",1986,37752
"Haiti","HTI",1987,30088
"Haiti","HTI",1988,37693
"Haiti","HTI",1989,38447
"Haiti","HTI",1990,37200
"Haiti","HTI",1991,37000
"Haiti","HTI",1992,27355
"Haiti","HTI",1993,33600
"Haiti","HTI",1994,31000
"Haiti","HTI",1995,29000
"Haiti","HTI",1996,27000
"Haiti","HTI",1997,29154.62
"Haiti","HTI",1998,27239
"Haiti","HTI",1999,28000
"Haiti","HTI",2000,30000
"Haiti","HTI",2001,28000
"Haiti","HTI",2002,27000
"Haiti","HTI",2003,30000
"Haiti","HTI",2004,29000
"Haiti","HTI",2005,35000
"Haiti","HTI",2006,35000
"Haiti","HTI",2007,47000
"Haiti","HTI",2008,35000
"Haiti","HTI",2009,21022
"Haiti","HTI",2010,20968
"Haiti","HTI",2011,20958
"Haiti","HTI",2012,20930
"Haiti","HTI",2013,10320
"Haiti","HTI",2014,3600
"Haiti","HTI",2015,3660
"Haiti","HTI",2016,3840
"Haiti","HTI",2017,3969
"Haiti","HTI",2018,4167
"Haiti","HTI",2019,4376
"Haiti","HTI",2020,4595
"Haiti","HTI",2021,4824
"Haiti","HTI",2022,5066
"Haiti","HTI",2023,5046.87
"Honduras","HND",1961,21450
"Honduras","HND",1962,27939
"Honduras","HND",1963,29014
"Honduras","HND",1964,29276
"Honduras","HND",1965,32195
"Honduras","HND",1966,33569
"Honduras","HND",1967,35041
"Honduras","HND",1968,36512
"Honduras","HND",1969,37984
"Honduras","HND",1970,39456
"Honduras","HND",1971,40927
"Honduras","HND",1972,42399
"Honduras","HND",1973,41778
"Honduras","HND",1974,45342
"Honduras","HND",1975,46814
"Honduras","HND",1976,48285
"Honduras","HND",1977,49757
"Honduras","HND",1978,59796
"Honduras","HND",1979,72547
"Honduras","HND",1980,64228
"Honduras","HND",1981,75347
"Honduras","HND",1982,72420
"Honduras","HND",1983,79474
"Honduras","HND",1984,72545
"Honduras","HND",1985,75091
"Honduras","HND",1986,76318
"Honduras","HND",1987,79877
"Honduras","HND",1988,94046
"Honduras","HND",1989,100234
"Honduras","HND",1990,119784
"Honduras","HND",1991,101890
"Honduras","HND",1992,111660
"Honduras","HND",1993,110481
"Honduras","HND",1994,126182
"Honduras","HND",1995,132400
"Honduras","HND",1996,148830
"Honduras","HND",1997,162658
"Honduras","HND",1998,172772
"Honduras","HND",1999,157409
"Honduras","HND",2000,193309
"Honduras","HND",2001,205545
"Honduras","HND",2002,172727
"Honduras","HND",2003,175284
"Honduras","HND",2004,185090
"Honduras","HND",2005,190640
"Honduras","HND",2006,213636
"Honduras","HND",2007,236302
"Honduras","HND",2008,240948
"Honduras","HND",2009,231288
"Honduras","HND",2010,244335
"Honduras","HND",2011,284347
"Honduras","HND",2012,343403
"Honduras","HND",2013,280697
"Honduras","HND",2014,282230
"Honduras","HND",2015,332747
"Honduras","HND",2016,366542
"Honduras","HND",2017,477580
"Honduras","HND",2018,478830.75
"Honduras","HND",2019,472497.97
"Honduras","HND",2020,364552.38
"Honduras","HND",2021,417591.25
"Honduras","HND",2022,330111.3
"Honduras","HND",2023,384361.03
"India","IND",1961,43200
"India","IND",1962,46000
"India","IND",1963,56200
"India","IND",1964,69300
"India","IND",1965,60900
"India","IND",1966,63900
"India","IND",1967,78500
"India","IND",1968,57331
"India","IND",1969,73430
"India","IND",1970,63619
"India","IND",1971,110231
"India","IND",1972,68948
"India","IND",1973,91072
"India","IND",1974,86388
"India","IND",1975,92506
"India","IND",1976,84000
"India","IND",1977,102300
"India","IND",1978,125000
"India","IND",1979,110488
"India","IND",1980,149835
"India","IND",1981,118600
"India","IND",1982,152100
"India","IND",1983,130000
"India","IND",1984,105029
"India","IND",1985,195100
"India","IND",1986,122400
"India","IND",1987,192100
"India","IND",1988,122700
"India","IND",1989,214700
"India","IND",1990,118100
"India","IND",1991,170000
"India","IND",1992,180000
"India","IND",1993,162000
"India","IND",1994,208000
"India","IND",1995,180000
"India","IND",1996,223000
"India","IND",1997,205000
"India","IND",1998,228000
"India","IND",1999,265000
"India","IND",2000,292000
"India","IND",2001,301000
"India","IND",2002,301000
"India","IND",2003,275275
"India","IND",2004,270500
"India","IND",2005,275500
"India","IND",2006,274000
"India","IND",2007,288000
"India","IND",2008,262000
"India","IND",2009,262300
"India","IND",2010,289600
"India","IND",2011,302000
"India","IND",2012,314000
"India","IND",2013,318200
"India","IND",2014,304500
"India","IND",2015,327000
"India","IND",2016,348000
"India","IND",2017,312000
"India","IND",2018,316000
"India","IND",2019,319500
"India","IND",2020,298000
"India","IND",2021,334000
"India","IND",2022,340406.47
"India","IND",2023,332848.3
"Indonesia","IDN",1961,103100
"Indonesia","IDN",1962,106700
"Indonesia","IDN",1963,139600
"Indonesia","IDN",1964,118200
"Indonesia","IDN",1965,134500
"Indonesia","IDN",1966,142200
"Indonesia","IDN",1967,153478
"Indonesia","IDN",1968,157347
"Indonesia","IDN",1969,173613
"Indonesia","IDN",1970,185091
"Indonesia","IDN",1971,180916
"Indonesia","IDN",1972,178735
"Indonesia","IDN",1973,150163
"Indonesia","IDN",1974,149811
"Indonesia","IDN",1975,170372
"Indonesia","IDN",1976,193377
"Indonesia","IDN",1977,193966
"Indonesia","IDN",1978,222690
"Indonesia","IDN",1979,273675
"Indonesia","IDN",1980,294973
"Indonesia","IDN",1981,314899
"Indonesia","IDN",1982,281251
"Indonesia","IDN",1983,305648
"Indonesia","IDN",1984,315489
"Indonesia","IDN",1985,311398
"Indonesia","IDN",1986,356822
"Indonesia","IDN",1987,388669
"Indonesia","IDN",1988,391095
"Indonesia","IDN",1989,401048
"Indonesia","IDN",1990,412767
"Indonesia","IDN",1991,428305
"Indonesia","IDN",1992,436930
"Indonesia","IDN",1993,438868
"Indonesia","IDN",1994,450191
"Indonesia","IDN",1995,457801
"Indonesia","IDN",1996,421751
"Indonesia","IDN",1997,426800
"Indonesia","IDN",1998,512165
"Indonesia","IDN",1999,524687
"Indonesia","IDN",2000,554574
"Indonesia","IDN",2001,569234
"Indonesia","IDN",2002,682019
"Indonesia","IDN",2003,663571
"Indonesia","IDN",2004,647385
"Indonesia","IDN",2005,640365
"Indonesia","IDN",2006,682158
"Indonesia","IDN",2007,676475
"Indonesia","IDN",2008,698016
"Indonesia","IDN",2009,682591
"Indonesia","IDN",2010,684076
"Indonesia","IDN",2011,638600
"Indonesia","IDN",2012,691163
"Indonesia","IDN",2013,675800
"Indonesia","IDN",2014,643900
"Indonesia","IDN",2015,639412
"Indonesia","IDN",2016,639305
"Indonesia","IDN",2017,717962
"Indonesia","IDN",2018,756051
"Indonesia","IDN",2019,752512
"Indonesia","IDN",2020,762380
"Indonesia","IDN",2021,786191
"Indonesia","IDN",2022,774960.5
"Indonesia","IDN",2023,760192.2
"Jamaica","JAM",1961,2546
"Jamaica","JAM",1962,1969
"Jamaica","JAM",1963,2009
"Jamaica","JAM",1964,1997
"Jamaica","JAM",1965,2170
"Jamaica","JAM",1966,1861
"Jamaica","JAM",1967,1991
"Jamaica","JAM",1968,1972
"Jamaica","JAM",1969,1589
"Jamaica","JAM",1970,1805
"Jamaica","JAM",1971,1358
"Jamaica","JAM",1972,1040
"Jamaica","JAM",1973,1146
"Jamaica","JAM",1974,1486
"Jamaica","JAM",1975,1186
"Jamaica","JAM",1976,1929
"Jamaica","JAM",1977,1208
"Jamaica","JAM",1978,1477
"Jamaica","JAM",1979,958
"Jamaica","JAM",1980,2216
"Jamaica","JAM",1981,1379
"Jamaica","JAM",1982,1516
"Jamaica","JAM",1983,1632
"Jamaica","JAM",1984,1745
"Jamaica","JAM",1985,1274
"Jamaica","JAM",1986,1697
"Jamaica","JAM",1987,1658
"Jamaica","JAM",1988,2231
"Jamaica","JAM",1989,1260
"Jamaica","JAM",1990,1560
"Jamaica","JAM",1991,2280
"Jamaica","JAM",1992,1920
"Jamaica","JAM",1993,1500
"Jamaica","JAM",1994,2460
"Jamaica","JAM",1995,2580
"Jamaica","JAM",1996,2580
"Jamaica","JAM",1997,2887
"Jamaica","JAM",1998,1740
"Jamaica","JAM",1999,2340
"Jamaica","JAM",2000,2220
"Jamaica","JAM",2001,2880
"Jamaica","JAM",2002,2760
"Jamaica","JAM",2003,3300
"Jamaica","JAM",2004,2400
"Jamaica","JAM",2005,8897
"Jamaica","JAM",2006,12390
"Jamaica","JAM",2007,15117
"Jamaica","JAM",2008,9035
"Jamaica","JAM",2009,12456
"Jamaica","JAM",2010,9121
"Jamaica","JAM",2011,8099
"Jamaica","JAM",2012,6687
"Jamaica","JAM",2013,6984
"Jamaica","JAM",2014,5298
"Jamaica","JAM",2015,5755
"Jamaica","JAM",2016,7580
"Jamaica","JAM",2017,6222
"Jamaica","JAM",2018,7085
"Jamaica","JAM",2019,6701
"Jamaica","JAM",2020,6201
"Jamaica","JAM",2021,6507.8
"Jamaica","JAM",2022,7064.1
"Jamaica","JAM",2023,8152
"Kenya","KEN",1961,28100
"Kenya","KEN",1962,50000
"Kenya","KEN",1963,40500
"Kenya","KEN",1964,41400
"Kenya","KEN",1965,39300
"Kenya","KEN",1966,56900
"Kenya","KEN",1967,48000
"Kenya","KEN",1968,39600
"Kenya","KEN",1969,52400
"Kenya","KEN",1970,58300
"Kenya","KEN",1971,59500
"Kenya","KEN",1972,62048
"Kenya","KEN",1973,71190
"Kenya","KEN",1974,70103
"Kenya","KEN",1975,66152
"Kenya","KEN",1976,80303
"Kenya","KEN",1977,101218
"Kenya","KEN",1978,84332
"Kenya","KEN",1979,75082
"Kenya","KEN",1980,91334
"Kenya","KEN",1981,99717
"Kenya","KEN",1982,87436
"Kenya","KEN",1983,86064
"Kenya","KEN",1984,118500
"Kenya","KEN",1985,93600
"Kenya","KEN",1986,113926
"Kenya","KEN",1987,104679
"Kenya","KEN",1988,128700
"Kenya","KEN",1989,116900
"Kenya","KEN",1990,103900
"Kenya","KEN",1991,86400
"Kenya","KEN",1992,85300
"Kenya","KEN",1993,75100
"Kenya","KEN",1994,79900
"Kenya","KEN",1995,95400
"Kenya","KEN",1996,97976
"Kenya","KEN",1997,68642
"Kenya","KEN",1998,53715
"Kenya","KEN",1999,68100
"Kenya","KEN",2000,100700
"Kenya","KEN",2001,51700
"Kenya","KEN",2002,51900
"Kenya","KEN",2003,55443
"Kenya","KEN",2004,48431
"Kenya","KEN",2005,45200
"Kenya","KEN",2006,48300
"Kenya","KEN",2007,53368
"Kenya","KEN",2008,42000
"Kenya","KEN",2009,54000
"Kenya","KEN",2010,42000
"Kenya","KEN",2011,36300
"Kenya","KEN",2012,49000
"Kenya","KEN",2013,39800
"Kenya","KEN",2014,49500
"Kenya","KEN",2015,42000
"Kenya","KEN",2016,46100
"Kenya","KEN",2017,38620
"Kenya","KEN",2018,41375
"Kenya","KEN",2019,44500
"Kenya","KEN",2020,36900
"Kenya","KEN",2021,34500
"Kenya","KEN",2022,51900
"Kenya","KEN",2023,48700
"Laos","LAO",1961,1000
"Laos","LAO",1962,1500
"Laos","LAO",1963,2000
"Laos","LAO",1964,3500
"Laos","LAO",1965,3500
"Laos","LAO",1966,3500
"Laos","LAO",1967,3500
"Laos","LAO",1968,3500
"Laos","LAO",1969,3450
"Laos","LAO",1970,3200
"Laos","LAO",1971,2800
"Laos","LAO",1972,2300
"Laos","LAO",1973,1800
"Laos","LAO",1974,2070
"Laos","LAO",1975,1800
"Laos","LAO",1976,2780
"Laos","LAO",1977,4315
"Laos","LAO",1978,2980
"Laos","LAO",1979,3500
"Laos","LAO",1980,4442
"Laos","LAO",1981,5031
"Laos","LAO",1982,5200
"Laos","LAO",1983,5320
"Laos","LAO",1984,5780
"Laos","LAO",1985,6144
"Laos","LAO",1986,4711
"Laos","LAO",1987,5312
"Laos","LAO",1988,7829
"Laos","LAO",1989,5413
"Laos","LAO",1990,5204
"Laos","LAO",1991,8017
"Laos","LAO",1992,6582
"Laos","LAO",1993,7622
"Laos","LAO",1994,9035
"Laos","LAO",1995,8576
"Laos","LAO",1996,10020
"Laos","LAO",1997,12300
"Laos","LAO",1998,16999
"Laos","LAO",1999,17530
"Laos","LAO",2000,23500
"Laos","LAO",2001,25796
"Laos","LAO",2002,32197
"Laos","LAO",2003,27850
"Laos","LAO",2004,23100
"Laos","LAO",2005,25000
"Laos","LAO",2006,25250
"Laos","LAO",2007,33200
"Laos","LAO",2008,38985
"Laos","LAO",2009,46035
"Laos","LAO",2010,46290
"Laos","LAO",2011,52010
"Laos","LAO",2012,87330
"Laos","LAO",2013,92045
"Laos","LAO",2014,113580
"Laos","LAO",2015,135925
"Laos","LAO",2016,136600
"Laos","LAO",2017,150795
"Laos","LAO",2018,154435
"Laos","LAO",2019,171380
"Laos","LAO",2020,158190
"Laos","LAO",2021,161200
"Laos","LAO",2022,171000
"Laos","LAO",2023,177662.23
"Liberia","LBR",1961,3400
"Liberia","LBR",1962,3754
"Liberia","LBR",1963,3670
"Liberia","LBR",1964,3500
"Liberia","LBR",1965,3187
"Liberia","LBR",1966,8911
"Liberia","LBR",1967,4327
"Liberia","LBR",1968,4686
"Liberia","LBR",1969,4261
"Liberia","LBR",1970,4967
"Liberia","LBR",1971,5521
"Liberia","LBR",1972,5594
"Liberia","LBR",1973,6935
"Liberia","LBR",1974,3424
"Liberia","LBR",1975,4150
"Liberia","LBR",1976,4238
"Liberia","LBR",1977,10076
"Liberia","LBR",1978,8665
"Liberia","LBR",1979,8200
"Liberia","LBR",1980,12742
"Liberia","LBR",1981,8400
"Liberia","LBR",1982,11734
"Liberia","LBR",1983,7500
"Liberia","LBR",1984,11500
"Liberia","LBR",1985,9000
"Liberia","LBR",1986,9000
"Liberia","LBR",1987,4200
"Liberia","LBR",1988,3600
"Liberia","LBR",1989,4800
"Liberia","LBR",1990,1600
"Liberia","LBR",1991,1300
"Liberia","LBR",1992,3000
"Liberia","LBR",1993,3000
"Liberia","LBR",1994,3000
"Liberia","LBR",1995,2996.67
"Liberia","LBR",1996,3016.96
"Liberia","LBR",1997,3041.01
"Liberia","LBR",1998,3059.3
"Liberia","LBR",1999,3078.58
"Liberia","LBR",2000,3126.8
"Liberia","LBR",2001,3200
"Liberia","LBR",2002,3345.77
"Liberia","LBR",2003,3538.89
"Liberia","LBR",2004,3750.57
"Liberia","LBR",2005,4080
"Liberia","LBR",2006,4260
"Liberia","LBR",2007,3180
"Liberia","LBR",2008,2400
"Liberia","LBR",2009,1800
"Liberia","LBR",2010,600
"Liberia","LBR",2011,649.83
"Liberia","LBR",2012,650.19
"Liberia","LBR",2013,636.92
"Liberia","LBR",2014,650.74
"Liberia","LBR",2015,628.42
"Liberia","LBR",2016,638.69
"Liberia","LBR",2017,625.6
"Liberia","LBR",2018,620.95
"Liberia","LBR",2019,628.41
"Liberia","LBR",2020,624.98
"Liberia","LBR",2021,624.78
"Liberia","LBR",2022,626.06
"Liberia","LBR",2023,625.27
"Madagascar","MDG",1961,54000
"Madagascar","MDG",1962,73000
"Madagascar","MDG",1963,62000
"Madagascar","MDG",1964,70415
"Madagascar","MDG",1965,65640
"Madagascar","MDG",1966,71535
"Madagascar","MDG",1967,73065
"Madagascar","MDG",1968,70850
"Madagascar","MDG",1969,63945
"Madagascar","MDG",1970,66555
"Madagascar","MDG",1971,57710
"Madagascar","MDG",1972,68585
"Madagascar","MDG",1973,73880
"Madagascar","MDG",1974,80900
"Madagascar","MDG",1975,83560
"Madagascar","MDG",1976,78930
"Madagascar","MDG",1977,91520
"Madagascar","MDG",1978,78200
"Madagascar","MDG",1979,81565
"Madagascar","MDG",1980,79880
"Madagascar","MDG",1981,83460
"Madagascar","MDG",1982,81225
"Madagascar","MDG",1983,80855
"Madagascar","MDG",1984,81400
"Madagascar","MDG",1985,78500
"Madagascar","MDG",1986,82280
"Madagascar","MDG",1987,80750
"Madagascar","MDG",1988,83500
"Madagascar","MDG",1989,88200
"Madagascar","MDG",1990,85000
"Madagascar","MDG",1991,83865
"Madagascar","MDG",1992,79882
"Madagascar","MDG",1993,78000
"Madagascar","MDG",1994,70000
"Madagascar","MDG",1995,68000
"Madagascar","MDG",1996,68000
"Madagascar","MDG",1997,55000
"Madagascar","MDG",1998,60000
"Madagascar","MDG",1999,65000
"Madagascar","MDG",2000,58080
"Madagascar","MDG",2001,64530
"Madagascar","MDG",2002,61520
"Madagascar","MDG",2003,70315
"Madagascar","MDG",2004,67775
"Madagascar","MDG",2005,55500
"Madagascar","MDG",2006,61635
"Madagascar","MDG",2007,56470
"Madagascar","MDG",2008,56978
"Madagascar","MDG",2009,57491
"Madagascar","MDG",2010,58178
"Madagascar","MDG",2011,55698.04
"Madagascar","MDG",2012,53363.68
"Madagascar","MDG",2013,51627.54
"Madagascar","MDG",2014,49223
"Madagascar","MDG",2015,47507
"Madagascar","MDG",2016,53093
"Madagascar","MDG",2017,59602
"Madagascar","MDG",2018,54514.81
"Madagascar","MDG",2019,65760
"Madagascar","MDG",2020,42220
"Madagascar","MDG",2021,41919.5
"Madagascar","MDG",2022,50922.39
"Madagascar","MDG",2023,49343.51
"Malawi","MWI",1961,167
"Malawi","MWI",1962,198
"Malawi","MWI",1963,230
"Malawi","MWI",1964,133
"Malawi","MWI",1965,128
"Malawi","MWI",1966,166
"Malawi","MWI",1967,151
"Malawi","MWI",1968,145
"Malawi","MWI",1969,154
"Malawi","MWI",1970,263
"Malawi","MWI",1971,153
"Malawi","MWI",1972,186
"Malawi","MWI",1973,187
"Malawi","MWI",1974,625
"Malawi","MWI",1975,788
"Malawi","MWI",1976,880
"Malawi","MWI",1977,880
"Malawi","MWI",1978,900
"Malawi","MWI",1979,900
"Malawi","MWI",1980,1000
"Malawi","MWI",1981,1000
"Malawi","MWI",1982,1020
"Malawi","MWI",1983,1140
"Malawi","MWI",1984,1860
"Malawi","MWI",1985,3480
"Malawi","MWI",1986,3692
"Malawi","MWI",1987,4966
"Malawi","MWI",1988,4320
"Malawi","MWI",1989,6780
"Malawi","MWI",1990,6180
"Malawi","MWI",1991,7500
"Malawi","MWI",1992,8160
"Malawi","MWI",1993,3780
"Malawi","MWI",1994,5040
"Malawi","MWI",1995,5460
"Malawi","MWI",1996,4797
"Malawi","MWI",1997,4552
"Malawi","MWI",1998,3840
"Malawi","MWI",1999,3540
"Malawi","MWI",2000,3780
"Malawi","MWI",2001,4320
"Malawi","MWI",2002,2980
"Malawi","MWI",2003,2584
"Malawi","MWI",2004,1590
"Malawi","MWI",2005,1181
"Malawi","MWI",2006,2091
"Malawi","MWI",2007,1403
"Malawi","MWI",2008,1122
"Malawi","MWI",2009,5510
"Malawi","MWI",2010,4176
"Malawi","MWI",2011,4015
"Malawi","MWI",2012,5684
"Malawi","MWI",2013,5699
"Malawi","MWI",2014,6757
"Malawi","MWI",2015,7217
"Malawi","MWI",2016,7217
"Malawi","MWI",2017,8420
"Malawi","MWI",2018,11082
"Malawi","MWI",2019,11000
"Malawi","MWI",2020,10000
"Malawi","MWI",2021,10000
"Malawi","MWI",2022,11000
"Malawi","MWI",2023,11000
"Malaysia","MYS",1961,2700
"Malaysia","MYS",1962,2580
"Malaysia","MYS",1963,2820
"Malaysia","MYS",1964,3120
"Malaysia","MYS",1965,3120
"Malaysia","MYS",1966,3480
"Malaysia","MYS",1967,3420
"Malaysia","MYS",1968,3600
"Malaysia","MYS",1969,3780
"Malaysia","MYS",1970,3540
"Malaysia","MYS",1971,3960
"Malaysia","MYS",1972,4200
"Malaysia","MYS",1973,4920
"Malaysia","MYS",1974,5880
"Malaysia","MYS",1975,6240
"Malaysia","MYS",1976,8100
"Malaysia","MYS",1977,5400
"Malaysia","MYS",1978,6120
"Malaysia","MYS",1979,5880
"Malaysia","MYS",1980,10100
"Malaysia","MYS",1981,10400
"Malaysia","MYS",1982,11300
"Malaysia","MYS",1983,11900
"Malaysia","MYS",1984,11900
"Malaysia","MYS",1985,10900
"Malaysia","MYS",1986,10300
"Malaysia","MYS",1987,11500
"Malaysia","MYS",1988,9500
"Malaysia","MYS",1989,6732
"Malaysia","MYS",1990,7215
"Malaysia","MYS",1991,7600
"Malaysia","MYS",1992,9000
"Malaysia","MYS",1993,11100
"Malaysia","MYS",1994,11200
"Malaysia","MYS",1995,11300
"Malaysia","MYS",1996,15000
"Malaysia","MYS",1997,20000
"Malaysia","MYS",1998,28000
"Malaysia","MYS",1999,35000
"Malaysia","MYS",2000,39800
"Malaysia","MYS",2001,38500
"Malaysia","MYS",2002,39200
"Malaysia","MYS",2003,40000
"Malaysia","MYS",2004,39200
"Malaysia","MYS",2005,40000
"Malaysia","MYS",2006,32779
"Malaysia","MYS",2007,21213
"Malaysia","MYS",2008,23061
"Malaysia","MYS",2009,16332
"Malaysia","MYS",2010,15768
"Malaysia","MYS",2011,15064
"Malaysia","MYS",2012,10427
"Malaysia","MYS",2013,14739
"Malaysia","MYS",2014,8186
"Malaysia","MYS",2015,5929
"Malaysia","MYS",2016,7170
"Malaysia","MYS",2017,8109.18
"Malaysia","MYS",2018,3369.2
"Malaysia","MYS",2019,3558.5
"Malaysia","MYS",2020,4241.08
"Malaysia","MYS",2021,4150.55
"Malaysia","MYS",2022,3849.58
"Malaysia","MYS",2023,5995.95
"Melanesia","OWID_MNS",1961,5010
"Melanesia","OWID_MNS",1962,6466
"Melanesia","OWID_MNS",1963,7731
"Melanesia","OWID_MNS",1964,10138
"Melanesia","OWID_MNS",1965,11691
"Melanesia","OWID_MNS",1966,13722
"Melanesia","OWID_MNS",1967,17562
"Melanesia","OWID_MNS",1968,15688
"Melanesia","OWID_MNS",1969,23289
"Melanesia","OWID_MNS",1970,28406
"Melanesia","OWID_MNS",1971,28100
"Melanesia","OWID_MNS",1972,30248
"Melanesia","OWID_MNS",1973,36431
"Melanesia","OWID_MNS",1974,34944
"Melanesia","OWID_MNS",1975,38520
"Melanesia","OWID_MNS",1976,41041
"Melanesia","OWID_MNS",1977,38837
"Melanesia","OWID_MNS",1978,46532
"Melanesia","OWID_MNS",1979,50296
"Melanesia","OWID_MNS",1980,55501
"Melanesia","OWID_MNS",1981,50515
"Melanesia","OWID_MNS",1982,41506
"Melanesia","OWID_MNS",1983,56349
