,transaction_id,staff_id,customer_id,product_id,quantity,unit_price,Hours,Shop
7653,2337,12,5166,46,1,2.5,11,Shop B
7654,2337,12,5166,70,1,3.25,11,Shop B
7655,2340,12,5173,57,1,3.1,16,Shop B
7656,2346,26,5469,35,2,3.1,13,Shop B
7657,2346,26,5469,71,1,3.75,13,Shop B
7658,2356,26,5263,87,1,3.0,9,Shop B
7659,2359,26,5056,48,1,2.5,7,Shop B
7660,2361,30,5411,45,1,3.0,7,Shop B
7661,2384,26,5085,38,2,3.75,18,Shop B
7662,2397,26,5580,47,2,3.0,11,Shop B
7663,2397,26,5580,71,1,3.75,11,Shop B
7664,2398,30,5198,52,1,2.5,8,Shop B
7665,2398,30,5198,73,1,3.75,8,Shop B
7666,2407,30,5592,56,1,2.55,11,Shop B
7667,2411,26,5399,53,1,3.0,7,Shop B
7668,2419,26,5367,24,1,3.0,7,Shop B
7669,2419,26,5367,79,1,3.75,7,Shop B
7670,2424,26,5292,49,1,3.0,15,Shop B
7671,2425,12,5655,55,2,4.0,14,Shop B
7672,2436,26,5208,32,2,3.0,17,Shop B
7673,2437,26,5434,39,1,4.25,10,Shop B
7674,2438,12,5623,27,1,3.5,11,Shop B
7675,2438,12,5623,71,1,3.75,11,Shop B
7676,2446,30,5771,37,2,3.0,7,Shop B
7677,2449,30,5094,53,2,3.0,13,Shop B
7678,2457,30,5179,51,1,3.0,16,Shop B
7679,2467,12,5219,39,1,4.25,10,Shop B
7680,2470,12,5768,28,2,2.0,9,Shop B
7681,2473,26,5507,55,1,4.0,16,Shop B
7682,2473,26,5507,76,1,3.5,16,Shop B
7683,2484,26,5020,50,1,2.5,12,Shop B
7684,2484,26,5020,75,1,3.5,12,Shop B
7685,2489,26,5501,55,1,4.0,8,Shop B
7686,2502,26,5243,48,1,2.5,17,Shop B
7687,2504,12,5698,50,1,2.5,16,Shop B
7688,2505,26,5777,87,2,3.0,17,Shop B
7689,2505,26,5777,71,1,3.75,17,Shop B
7690,2518,30,5661,47,2,3.0,15,Shop B
7691,2518,30,5661,74,1,3.5,15,Shop B
7692,38,15,8080,40,2,3.75,10,Shop C
7693,46,15,8286,60,1,3.75,15,Shop C
7696,58,45,8384,28,1,2.0,13,Shop C
7697,66,42,8446,57,2,3.1,13,Shop C
7698,77,45,8121,54,2,2.5,8,Shop C
7699,78,45,8074,51,2,3.0,8,Shop C
7701,89,15,8005,59,1,4.5,8,Shop C
7705,107,15,8148,47,1,3.0,13,Shop C
7707,117,42,8064,36,2,3.75,10,Shop C
7710,121,42,8201,48,2,2.5,13,Shop C
7711,129,45,8240,28,1,2.0,12,Shop C
7713,142,42,8177,32,2,3.0,12,Shop C
7714,144,45,8490,30,2,3.0,10,Shop C
7716,158,45,8166,47,2,3.0,9,Shop C
7718,171,42,8457,46,2,2.5,15,Shop C
7719,188,45,8290,59,2,4.5,13,Shop C
7720,196,45,8139,54,1,2.5,13,Shop C
7721,196,45,8139,75,1,3.5,13,Shop C
7722,207,15,8180,29,1,2.5,8,Shop C
7723,209,42,8139,40,2,3.75,11,Shop C
7724,218,45,8017,56,2,2.55,14,Shop C
7726,220,45,8207,37,2,3.0,14,Shop C
7727,231,15,8250,32,2,3.0,12,Shop C
7728,235,45,8294,45,2,3.0,9,Shop C
7729,241,45,8459,42,1,2.5,10,Shop C
7731,261,42,8462,25,2,2.2,10,Shop C
7732,267,15,8266,26,1,3.0,15,Shop C
7735,277,15,8246,56,1,2.55,12,Shop C
7736,279,45,8389,23,2,2.5,10,Shop C
7738,305,45,8105,34,2,2.45,14,Shop C
7740,311,42,8418,37,2,3.0,12,Shop C
7743,319,15,8292,35,1,3.1,11,Shop C
7744,319,15,8292,70,1,3.25,11,Shop C
7745,320,45,8383,44,1,2.5,9,Shop C
7749,349,15,8492,58,2,3.5,12,Shop C
7750,351,15,8300,59,2,4.5,9,Shop C
7751,352,15,8241,61,1,4.75,8,Shop C
7752,353,42,8048,57,2,3.1,15,Shop C
7753,362,42,8402,54,2,2.5,8,Shop C
7755,367,42,8226,45,1,3.0,13,Shop C
7756,368,45,8396,39,2,4.25,8,Shop C
7758,396,42,8398,26,2,3.0,9,Shop C
7759,401,42,8210,48,1,2.5,11,Shop C
7760,403,15,8489,58,2,3.5,14,Shop C
7761,404,42,8161,59,2,4.5,11,Shop C
7766,419,15,8034,31,1,2.2,15,Shop C
7767,421,15,8474,39,2,4.25,10,Shop C
7770,434,15,8281,47,1,3.0,15,Shop C
7771,434,15,8281,70,1,3.25,15,Shop C
7773,450,42,8030,60,1,3.75,11,Shop C
7774,469,42,8400,28,2,2.0,8,Shop C
7776,486,42,8210,51,1,3.0,12,Shop C
7777,487,15,8415,45,2,3.0,10,Shop C
7778,491,45,8469,22,1,2.0,12,Shop C
7779,492,42,8294,32,2,3.0,12,Shop C
7781,504,45,8191,37,2,3.0,10,Shop C
7783,507,15,8302,22,1,2.0,9,Shop C
7786,530,45,8340,36,1,3.75,13,Shop C
7787,530,45,8340,77,1,3.0,13,Shop C
7788,533,15,8165,27,1,3.5,11,Shop C
7789,549,15,8169,34,2,2.45,13,Shop C
7790,550,15,8408,87,2,3.0,14,Shop C
7792,553,45,8493,51,2,3.0,13,Shop C
7794,559,15,8193,31,2,2.2,9,Shop C
7798,570,42,8491,48,2,2.5,9,Shop C
7800,601,45,8151,49,2,3.0,10,Shop C
7801,602,45,8341,57,1,3.1,9,Shop C
7802,608,15,8075,45,2,3.0,11,Shop C
7803,609,15,8386,54,2,2.5,15,Shop C
7805,628,45,8018,34,2,2.45,8,Shop C
7807,659,15,8108,29,2,2.5,9,Shop C
7808,670,42,8297,49,2,3.0,9,Shop C
7812,684,45,8244,52,2,2.5,14,Shop C
7813,689,45,8032,44,1,2.5,12,Shop C
7814,701,42,8080,34,2,2.45,11,Shop C
7816,707,45,8404,38,2,3.75,10,Shop C
7817,707,45,8404,72,1,3.25,10,Shop C
7819,732,15,8230,49,1,3.0,10,Shop C
7821,744,42,8086,45,1,3.0,12,Shop C
7822,754,45,8139,27,1,3.5,9,Shop C
7823,771,45,8446,22,1,2.0,9,Shop C
7824,771,45,8446,75,1,3.5,9,Shop C
7825,780,42,8195,58,1,3.5,11,Shop C
7826,788,45,8129,26,2,3.0,8,Shop C
7827,789,45,8258,56,1,2.55,11,Shop C
7828,799,42,8209,52,2,2.5,8,Shop C
7829,800,15,8282,58,1,3.5,15,Shop C
7831,817,42,8310,32,1,3.0,14,Shop C
7833,830,42,8186,29,1,2.5,10,Shop C
7836,836,42,8368,22,2,2.0,10,Shop C
7837,839,45,8086,42,2,2.5,15,Shop C
7839,860,42,8172,30,1,3.0,13,Shop C
7840,862,15,8331,45,2,3.0,10,Shop C
7843,875,42,8012,49,1,3.0,10,Shop C
7844,881,15,8391,55,1,4.0,12,Shop C
7845,887,45,8074,40,1,3.75,13,Shop C
7846,894,45,8169,50,1,2.5,8,Shop C
7847,896,42,8080,49,1,3.0,11,Shop C
7849,911,45,8049,51,2,3.0,8,Shop C
7850,911,45,8049,79,1,3.75,8,Shop C
7852,916,42,8125,41,2,4.25,11,Shop C
7854,923,45,8429,45,1,3.0,11,Shop C
7856,931,45,8100,43,2,3.0,10,Shop C
7857,931,45,8100,73,1,3.75,10,Shop C
7858,933,42,8232,49,1,3.0,12,Shop C
7859,940,42,8488,23,1,2.5,8,Shop C
7860,952,45,8254,59,2,4.5,8,Shop C
7861,952,45,8254,73,1,3.75,8,Shop C
7864,955,15,8348,38,2,3.75,9,Shop C
7866,965,45,8195,34,2,2.45,8,Shop C
7867,971,15,8226,60,1,3.75,11,Shop C
7868,972,42,8016,44,1,2.5,9,Shop C
7870,980,42,8351,56,2,2.55,14,Shop C
7871,983,15,8273,36,1,3.75,11,Shop C
7872,984,45,8403,43,1,3.0,11,Shop C
7873,990,15,8045,35,1,3.1,15,Shop C
7875,999,45,8080,35,2,3.1,10,Shop C
7876,1000,45,8149,29,1,2.5,11,Shop C
7877,1016,15,8378,53,1,3.0,10,Shop C
7878,1021,42,8036,39,1,4.25,14,Shop C
7879,1039,45,8394,61,2,4.75,12,Shop C
7882,1043,42,8149,43,2,3.0,12,Shop C
7883,1045,42,8258,36,2,3.75,14,Shop C
7888,1091,42,8332,46,1,2.5,9,Shop C
7889,1091,42,8332,71,1,3.75,9,Shop C
7890,1095,45,8284,38,1,3.75,10,Shop C
7891,1098,42,8384,57,1,3.1,14,Shop C
7893,1104,45,8022,41,2,4.25,14,Shop C
7894,1120,15,8173,32,2,3.0,9,Shop C
7895,1122,45,8455,56,1,2.55,8,Shop C
7896,1128,45,8009,50,2,2.5,15,Shop C
7899,1135,45,8096,39,2,4.25,13,Shop C
7901,1149,42,8234,42,2,2.5,12,Shop C
7902,1163,15,8327,39,1,4.25,9,Shop C
7903,1164,15,8230,28,2,2.0,12,Shop C
7904,1170,45,8161,61,2,4.75,14,Shop C
7905,1173,42,8423,36,2,3.75,9,Shop C
7906,1173,42,8423,72,1,3.25,9,Shop C
7907,1175,45,8345,44,2,2.5,15,Shop C
7908,1180,42,8387,61,1,4.75,11,Shop C
7910,1184,42,8322,53,1,3.0,12,Shop C
7913,1189,42,8005,58,1,3.5,9,Shop C
7914,1196,15,8035,43,2,3.0,12,Shop C
7915,1197,42,8361,25,1,2.2,11,Shop C
7916,1203,15,8041,26,2,3.0,9,Shop C
7917,1203,15,8041,75,1,3.5,9,Shop C
7919,1211,45,8089,25,2,2.2,9,Shop C
7920,1219,15,8395,57,1,3.1,9,Shop C
7921,1219,15,8395,72,1,3.25,9,Shop C
7922,1223,42,8312,47,2,3.0,13,Shop C
7923,1229,15,8359,44,2,2.5,12,Shop C
7926,1257,45,8412,35,1,3.1,9,Shop C
7927,1257,45,8412,74,1,3.5,9,Shop C
7929,1263,42,8124,25,2,2.2,15,Shop C
7930,1284,15,8487,43,2,3.0,9,Shop C
7931,1284,15,8487,71,1,3.75,9,Shop C
7932,1288,45,8288,24,1,3.0,9,Shop C
7933,1299,42,8273,54,2,2.5,12,Shop C
7934,1307,45,8014,55,2,4.0,9,Shop C
7935,1320,42,8005,56,2,2.55,12,Shop C
7936,1321,45,8294,50,2,2.5,12,Shop C
7940,1342,42,8358,39,1,4.25,13,Shop C
7941,1353,45,8341,60,2,3.75,10,Shop C
7944,1382,42,8177,32,2,3.0,14,Shop C
7946,1397,15,8377,48,1,2.5,13,Shop C
7947,1397,15,8377,77,1,3.0,13,Shop C
7948,1398,15,8410,59,2,4.5,12,Shop C
7949,1417,15,8414,35,2,3.1,13,Shop C
7950,1419,45,8228,23,1,2.5,8,Shop C
7951,1427,45,8276,26,1,3.0,11,Shop C
7954,1431,15,8444,37,2,3.0,15,Shop C
7955,1431,15,8444,69,1,3.25,15,Shop C
7956,1433,45,8270,60,1,3.75,10,Shop C
7957,1439,45,8436,46,2,2.5,12,Shop C
7958,1451,42,8296,49,1,3.0,14,Shop C
7959,1451,42,8296,70,1,3.25,14,Shop C
7960,1455,45,8419,37,1,3.0,13,Shop C
7961,1467,45,8133,61,2,4.75,8,Shop C
7963,1488,42,8277,37,2,3.0,13,Shop C
7964,1490,42,8244,46,1,2.5,14,Shop C
7965,1494,42,8298,87,1,3.0,13,Shop C
7968,1529,42,8422,52,2,2.5,9,Shop C
7969,1532,42,8460,51,1,3.0,15,Shop C
7971,1554,15,8234,43,2,3.0,8,Shop C
7972,1559,42,8323,40,2,3.75,9,Shop C
7973,1567,15,8488,32,2,3.0,15,Shop C
7974,1572,45,8279,38,1,3.75,9,Shop C
7975,1577,45,8079,38,1,3.75,11,Shop C
7976,1584,45,8438,34,2,2.45,14,Shop C
7980,1594,45,8477,27,1,3.5,8,Shop C
7982,1601,15,8436,45,1,3.0,11,Shop C
7983,1601,15,8436,75,1,3.5,11,Shop C
7987,1623,45,8496,41,1,4.25,14,Shop C
7988,1633,42,8358,34,1,2.45,9,Shop C
7989,1636,45,8277,40,1,3.75,11,Shop C
7990,1646,45,8486,44,2,2.5,15,Shop C
7991,1649,15,8245,47,1,3.0,13,Shop C
7992,1653,42,8157,35,2,3.1,15,Shop C
7993,1655,42,8448,30,1,3.0,15,Shop C
7996,1668,42,8275,51,2,3.0,13,Shop C
7997,1687,45,8323,53,2,3.0,9,Shop C
7998,1688,15,8174,30,2,3.0,14,Shop C
7999,1691,42,8137,54,1,2.5,15,Shop C
8000,1703,45,8256,59,2,4.5,11,Shop C
8001,1707,45,8051,49,2,3.0,8,Shop C
8002,1709,45,8190,25,2,2.2,14,Shop C
8008,1747,15,8438,25,2,2.2,13,Shop C
8009,1747,15,8438,70,1,3.25,13,Shop C
8011,1760,42,8087,40,2,3.75,10,Shop C
8012,1760,42,8087,74,1,3.5,10,Shop C
8013,1776,42,8215,30,2,3.0,10,Shop C
8014,1780,42,8011,38,1,3.75,11,Shop C
8015,1784,45,8166,31,2,2.2,14,Shop C
8018,1804,15,8273,29,1,2.5,9,Shop C
8019,1812,15,8370,53,2,3.0,11,Shop C
8020,1814,45,8128,53,1,3.0,8,Shop C
8021,1826,15,8196,40,1,3.75,9,Shop C
8023,1837,15,8164,40,1,3.75,13,Shop C
8024,1837,15,8164,71,1,3.75,13,Shop C
8029,1849,15,8162,28,2,2.0,13,Shop C
8030,1856,42,8259,43,2,3.0,8,Shop C
8031,1858,42,8333,26,1,3.0,9,Shop C
8033,1861,42,8086,35,1,3.1,10,Shop C
8034,1866,15,8077,57,1,3.1,12,Shop C
8035,1874,45,8384,34,1,2.45,13,Shop C
8037,1883,15,8404,40,1,3.75,14,Shop C
8038,1898,42,8103,51,1,3.0,15,Shop C
8040,1909,42,8216,38,1,3.75,8,Shop C
8041,1910,42,8184,46,1,2.5,13,Shop C
8042,1915,15,8054,22,2,2.0,8,Shop C
8043,1915,15,8054,73,1,3.75,8,Shop C
8044,1927,45,8002,58,1,3.5,14,Shop C
8045,1928,45,8225,61,2,4.75,13,Shop C
8049,1941,42,8426,31,2,2.2,14,Shop C
8050,1957,45,8471,27,2,3.5,11,Shop C
8051,1960,42,8105,22,2,2.0,8,Shop C
8052,1967,42,8351,56,2,2.55,8,Shop C
8054,1982,42,8094,87,2,3.0,12,Shop C
8055,1982,42,8094,69,1,3.25,12,Shop C
8056,1986,42,8155,33,1,3.5,14,Shop C
8057,1989,42,8255,53,1,3.0,14,Shop C
8058,1994,45,8166,22,2,2.0,12,Shop C
8060,1999,42,8026,52,2,2.5,9,Shop C
8061,2000,42,8174,44,1,2.5,9,Shop C
8062,2001,45,8244,29,1,2.5,8,Shop C
8064,2012,15,8129,53,1,3.0,14,Shop C
8065,2024,42,8192,47,1,3.0,8,Shop C
8066,2025,42,8456,26,1,3.0,8,Shop C
8067,2028,42,8085,44,1,2.5,14,Shop C
8070,2039,15,8420,57,1,3.1,13,Shop C
8071,2047,15,8125,33,2,3.5,14,Shop C
8072,2052,45,8318,36,1,3.75,12,Shop C
8074,2112,15,8405,24,1,3.0,8,Shop C
8075,2118,45,8320,46,1,2.5,11,Shop C
8076,2119,15,8240,56,2,2.55,9,Shop C
8077,2122,42,8249,56,1,2.55,14,Shop C
8078,2124,45,8101,46,2,2.5,14,Shop C
8079,2126,42,8173,38,1,3.75,14,Shop C
8081,2137,45,8311,26,1,3.0,10,Shop C
8085,2147,45,8007,60,2,3.75,8,Shop C
8086,2151,15,8244,60,1,3.75,10,Shop C
8087,2160,15,8327,59,1,4.5,10,Shop C
8088,2163,42,8313,87,2,3.0,13,Shop C
8091,2172,15,8269,23,1,2.5,11,Shop C
8092,2177,45,8201,51,2,3.0,13,Shop C
8094,2188,45,8404,26,2,3.0,11,Shop C
8095,2192,42,8092,43,1,3.0,11,Shop C
8097,2202,45,8429,48,1,2.5,12,Shop C
8098,2204,42,8384,55,2,4.0,12,Shop C
8099,2206,45,8044,59,1,4.5,14,Shop C
8100,2212,42,8184,47,1,3.0,9,Shop C
8101,2213,45,8280,43,2,3.0,12,Shop C
8103,2230,45,8066,29,2,2.5,15,Shop C
8105,2241,42,8148,61,1,4.75,11,Shop C
8106,2253,42,8396,40,1,3.75,14,Shop C
8107,2260,42,8069,27,2,3.5,10,Shop C
8109,2271,15,8138,58,2,3.5,9,Shop C
8110,2272,45,8271,36,1,3.75,8,Shop C
8111,2306,45,8151,34,2,2.45,15,Shop C
8112,2325,45,8173,61,2,4.75,8,Shop C
8113,2328,42,8036,59,1,4.5,9,Shop C
8115,2335,15,8363,26,2,3.0,14,Shop C
8118,2365,45,8458,29,1,2.5,10,Shop C
8119,2366,45,8010,46,2,2.5,13,Shop C
8124,2393,15,8304,48,2,2.5,10,Shop C
8125,2393,15,8304,70,1,3.25,10,Shop C
8126,2402,45,8022,56,2,2.55,15,Shop C
8127,2407,45,8277,55,2,4.0,10,Shop C
8128,2407,45,8277,75,1,3.5,10,Shop C
8129,2411,42,8135,24,1,3.0,10,Shop C
8130,2411,42,8135,75,1,3.5,10,Shop C
8131,2416,15,8071,33,2,3.5,15,Shop C
8132,2456,42,8401,43,1,3.0,9,Shop C
8133,2461,45,8327,50,2,2.5,14,Shop C
8134,2463,45,8327,27,2,3.5,13,Shop C
8135,2464,42,8071,25,2,2.2,15,Shop C
8136,2465,45,8243,49,2,3.0,15,Shop C
8137,2469,42,8371,46,2,2.5,13,Shop C
8138,2469,42,8371,70,1,3.25,13,Shop C
8139,2470,42,8177,49,2,3.0,9,Shop C
8140,2473,15,8132,31,1,2.2,9,Shop C
8141,2490,15,8353,30,1,3.0,15,Shop C
8142,2493,15,8413,51,1,3.0,14,Shop C
8144,2505,15,8097,61,1,4.75,15,Shop C
8145,2506,15,8018,37,1,3.0,8,Shop C
8146,2506,15,8018,70,1,3.25,8,Shop C
8147,2507,45,8407,49,2,3.0,9,Shop C
8149,2529,15,8196,48,1,2.5,14,Shop C
8150,2529,15,8196,76,1,3.5,14,Shop C
8154,2586,15,8183,41,1,4.25,13,Shop C
8155,2586,15,8183,78,1,4.5,13,Shop C
8156,2587,15,8077,24,2,3.0,14,Shop C
8158,2605,15,8348,59,2,4.5,10,Shop C
8159,2606,15,8478,61,1,4.75,11,Shop C
8160,2610,45,8470,28,1,2.0,14,Shop C
8161,2611,42,8030,38,2,3.75,13,Shop C
8164,2619,15,8399,39,1,4.25,8,Shop C
8168,2638,15,8458,61,1,4.75,13,Shop C
8169,2639,15,8411,55,1,4.0,11,Shop C
8170,2641,42,8336,34,1,2.45,8,Shop C
8174,2677,15,8103,35,1,3.1,13,Shop C
8176,2686,15,8266,60,2,3.75,10,Shop C
8178,2695,45,8267,33,1,3.5,9,Shop C
8180,2722,42,8261,39,2,4.25,14,Shop C
8183,2759,42,8438,44,2,2.5,11,Shop C
8184,2760,42,8372,39,2,4.25,10,Shop C
8185,2767,45,8256,57,2,3.1,14,Shop C
8187,2775,45,8233,26,1,3.0,14,Shop C
8188,2778,15,8347,52,2,2.5,10,Shop C
8190,2788,45,8180,43,1,3.0,14,Shop C
8192,2792,15,8322,34,1,2.45,12,Shop C
8194,2807,15,8229,23,2,2.5,13,Shop C
8195,2809,42,8472,46,1,2.5,10,Shop C
8198,2833,45,8154,47,2,3.0,15,Shop C
8199,2834,45,8200,57,1,3.1,15,Shop C
8200,2840,15,8018,60,2,3.75,11,Shop C
8201,2845,45,8365,32,1,3.0,10,Shop C
8203,1,12,173,23,2,2.5,16,Shop A
8204,2,17,653,25,2,2.2,15,Shop A
8205,3,12,610,47,2,3.0,18,Shop A
8206,4,17,638,32,2,3.0,14,Shop A
8207,5,17,213,42,1,2.5,12,Shop A
8208,6,12,168,32,1,3.0,17,Shop A
8209,6,12,168,73,1,3.75,17,Shop A
8210,7,12,643,57,2,3.1,15,Shop A
8211,8,12,256,34,2,2.45,18,Shop A
8212,9,17,674,23,1,2.5,18,Shop A
8213,10,12,708,27,2,3.5,16,Shop A
8214,11,17,141,52,2,2.5,15,Shop A
8215,11,17,141,79,1,3.75,15,Shop A
8216,12,12,227,26,2,3.0,15,Shop A
8217,13,17,688,27,2,3.5,13,Shop A
8218,14,12,750,24,2,3.0,17,Shop A
8219,15,12,751,27,1,3.5,19,Shop A
8220,16,17,136,36,1,3.75,15,Shop A
8221,17,12,759,55,1,4.0,14,Shop A
8222,17,12,759,72,1,3.25,14,Shop A
8223,18,12,154,31,2,2.2,11,Shop A
8224,19,12,231,50,2,2.5,18,Shop A
8225,20,12,448,49,2,3.0,12,Shop A
8226,21,12,610,59,1,4.5,13,Shop A
8227,22,17,115,47,2,3.0,12,Shop A
8228,23,17,15,46,1,2.5,18,Shop A
8229,24,12,746,51,1,3.0,15,Shop A
8230,24,12,746,72,1,3.25,15,Shop A
8231,25,12,87,44,1,2.5,19,Shop A
8232,26,12,91,49,1,3.0,19,Shop A
8233,27,12,570,30,1,3.0,18,Shop A
8234,27,12,570,78,1,4.5,18,Shop A
8235,28,12,666,44,1,2.5,14,Shop A
8236,29,12,517,59,2,4.5,15,Shop A
8237,30,12,707,54,2,2.5,16,Shop A
8238,31,12,432,58,2,3.5,17,Shop A
8239,32,12,156,25,2,2.2,14,Shop A
8240,33,12,25,30,1,3.0,11,Shop A
8241,33,12,25,74,1,3.5,11,Shop A
8242,34,17,564,56,1,2.55,17,Shop A
8243,34,17,564,69,1,3.25,17,Shop A
8244,35,12,680,25,1,2.2,12,Shop A
8245,36,12,185,35,1,3.1,15,Shop A
8246,37,17,329,22,1,2.0,17,Shop A
8247,38,12,180,45,1,3.0,13,Shop A
8248,39,17,612,36,2,3.75,17,Shop A
8249,40,17,735,36,1,3.75,13,Shop A
8250,41,17,123,49,1,3.0,15,Shop A
8251,42,12,41,54,1,2.5,19,Shop A
8252,43,17,252,45,2,3.0,19,Shop A
8253,44,17,61,56,2,2.55,19,Shop A
8254,45,17,442,51,2,3.0,14,Shop A
8255,46,12,577,50,2,2.5,19,Shop A
8256,47,17,313,56,2,2.55,17,Shop A
8257,47,17,313,78,1,4.5,17,Shop A
8258,48,17,793,58,2,3.5,16,Shop A
8259,48,17,793,73,1,3.75,16,Shop A
8260,49,12,694,23,2,2.5,12,Shop A
8261,50,12,719,35,1,3.1,14,Shop A
8262,51,12,391,42,2,2.5,15,Shop A
8263,52,12,751,55,2,4.0,18,Shop A
8264,53,17,188,60,1,3.75,12,Shop A
8265,54,17,408,54,2,2.5,11,Shop A
8266,55,17,760,31,1,2.2,11,Shop A
8267,55,17,760,72,1,3.25,11,Shop A
8268,56,12,26,48,2,2.5,16,Shop A
8269,57,17,409,58,2,3.5,14,Shop A
8270,58,17,640,57,2,3.1,18,Shop A
8271,59,12,174,25,1,2.2,16,Shop A
8272,60,12,205,51,2,3.0,12,Shop A
8273,61,12,465,22,2,2.0,15,Shop A
8274,62,12,226,42,2,2.5,19,Shop A
8275,63,12,372,22,2,2.0,12,Shop A
8276,63,12,372,70,1,3.25,12,Shop A
8277,64,17,703,23,1,2.5,14,Shop A
8278,65,12,22,55,1,4.0,15,Shop A
8279,66,17,748,25,1,2.2,17,Shop A
8280,66,17,748,78,1,4.5,17,Shop A
8281,67,12,350,60,1,3.75,13,Shop A
8282,68,12,798,40,1,3.75,12,Shop A
8283,69,17,62,38,2,3.75,12,Shop A
8284,70,17,506,56,2,2.55,18,Shop A
8285,71,12,610,56,2,2.55,13,Shop A
8286,72,17,438,42,1,2.5,17,Shop A
8287,73,12,586,58,1,3.5,13,Shop A
8288,74,17,292,30,2,3.0,17,Shop A
8289,75,17,402,32,2,3.0,15,Shop A
8290,76,17,460,61,1,4.75,15,Shop A
8291,77,12,495,41,1,4.25,15,Shop A
8292,78,12,307,55,1,4.0,15,Shop A
8293,79,12,706,55,2,4.0,15,Shop A
8294,80,17,192,36,2,3.75,12,Shop A
8295,81,17,617,29,1,2.5,19,Shop A
8296,82,12,54,35,1,3.1,12,Shop A
8297,82,12,54,72,1,3.25,12,Shop A
8298,83,12,244,32,2,3.0,11,Shop A
8299,84,12,94,49,2,3.0,12,Shop A
8300,85,12,544,30,2,3.0,16,Shop A
8301,86,12,94,51,2,3.0,17,Shop A
8302,87,12,509,54,1,2.5,18,Shop A
8303,88,12,627,61,2,4.75,17,Shop A
8304,88,12,627,74,1,3.5,17,Shop A
8305,89,12,505,57,1,3.1,12,Shop A
8306,90,17,287,30,1,3.0,15,Shop A
8307,91,12,250,57,1,3.1,13,Shop A
8308,91,12,250,70,1,3.25,13,Shop A
8309,92,12,243,54,1,2.5,19,Shop A
8310,93,12,545,47,2,3.0,17,Shop A
8311,94,17,23,57,1,3.1,15,Shop A
8312,95,12,213,51,2,3.0,14,Shop A
8313,96,12,410,26,2,3.0,15,Shop A
8314,96,12,410,79,1,3.75,15,Shop A
8315,97,17,490,41,2,4.25,15,Shop A
8316,98,17,440,54,2,2.5,18,Shop A
8317,99,12,11,32,2,3.0,14,Shop A
8318,100,12,90,52,1,2.5,16,Shop A
8319,101,12,308,36,2,3.75,19,Shop A
8320,102,17,764,61,2,4.75,14,Shop A
8321,103,17,363,52,1,2.5,17,Shop A
8322,103,17,363,75,1,3.5,17,Shop A
8323,104,17,113,28,2,2.0,19,Shop A
8324,105,12,697,57,2,3.1,12,Shop A
8325,106,12,173,29,2,2.5,12,Shop A
8326,106,12,173,79,1,3.75,12,Shop A
8327,107,12,174,53,1,3.0,15,Shop A
8328,108,12,102,24,2,3.0,15,Shop A
8329,109,12,294,48,2,2.5,18,Shop A
8330,110,17,403,49,1,3.0,15,Shop A
8331,111,12,395,29,1,2.5,15,Shop A
8332,111,12,395,71,1,3.75,15,Shop A
8333,112,17,19,44,1,2.5,16,Shop A
8334,113,12,9,33,2,3.5,17,Shop A
8335,114,17,666,39,1,4.25,11,Shop A
8336,115,17,22,38,2,3.75,11,Shop A
8337,116,17,241,59,1,4.5,19,Shop A
8338,117,12,19,34,1,2.45,19,Shop A
8339,118,17,172,52,2,2.5,18,Shop A
8340,118,17,172,70,1,3.25,18,Shop A
8341,119,12,184,61,1,4.75,16,Shop A
8342,120,12,764,40,1,3.75,11,Shop A
8343,121,12,735,23,2,2.5,14,Shop A
8344,122,12,615,50,2,2.5,12,Shop A
8345,123,12,437,29,2,2.5,18,Shop A
8346,124,12,123,61,2,4.75,11,Shop A
8347,125,17,531,39,2,4.25,16,Shop A
8348,126,12,282,49,2,3.0,13,Shop A
8349,127,17,472,50,1,2.5,14,Shop A
8350,128,12,496,60,1,3.75,18,Shop A
8351,129,17,553,50,1,2.5,15,Shop A
8352,130,17,632,29,1,2.5,18,Shop A
8353,130,17,632,77,1,3.0,18,Shop A
8354,131,17,174,29,1,2.5,12,Shop A
8355,132,17,29,31,1,2.2,17,Shop A
8356,133,17,71,32,2,3.0,19,Shop A
8357,134,17,587,37,2,3.0,14,Shop A
8358,135,12,607,32,1,3.0,14,Shop A
8359,135,12,607,79,1,3.75,14,Shop A
8360,136,12,390,52,2,2.5,15,Shop A
8361,137,17,2,56,1,2.55,12,Shop A
8362,137,17,2,69,1,3.25,12,Shop A
8363,138,17,644,57,2,3.1,18,Shop A
8364,139,17,642,36,1,3.75,17,Shop A
8365,140,17,563,30,1,3.0,14,Shop A
8366,141,17,734,58,2,3.5,17,Shop A
8367,142,17,293,55,1,4.0,13,Shop A
8368,143,12,26,40,2,3.75,12,Shop A
8369,143,12,26,74,1,3.5,12,Shop A
8370,144,17,36,42,1,2.5,18,Shop A
8371,145,12,509,26,1,3.0,13,Shop A
8372,145,12,509,77,1,3.0,13,Shop A
8373,146,12,61,28,2,2.0,16,Shop A
8374,147,12,367,34,1,2.45,18,Shop A
8375,148,17,684,25,1,2.2,13,Shop A
8376,149,12,107,50,1,2.5,19,Shop A
8377,149,12,107,75,1,3.5,19,Shop A
8378,150,17,81,22,2,2.0,13,Shop A
8379,150,17,81,74,1,3.5,13,Shop A
8380,151,17,742,30,2,3.0,17,Shop A
8381,152,17,558,55,1,4.0,14,Shop A
