,transaction_id,staff_id,customer_id,product_id,quantity,unit_price,Hours,Shop
3326,124,17,470,26,2,3.0,19,Shop A
3328,144,12,613,23,2,2.5,14,Shop A
3329,145,12,495,37,2,3.0,12,Shop A
3330,151,17,439,26,2,3.0,11,Shop A
3331,158,17,601,60,2,3.75,19,Shop A
3333,161,12,407,59,2,4.5,14,Shop A
3348,203,12,392,28,2,2.0,17,Shop A
3355,234,12,181,35,2,3.1,19,Shop A
3357,239,12,149,37,2,3.0,13,Shop A
3358,242,12,50,60,2,3.75,18,Shop A
3359,250,12,117,47,2,3.0,17,Shop A
3360,255,17,790,35,2,3.1,12,Shop A
3362,265,12,675,48,2,2.5,15,Shop A
3363,266,17,87,37,2,3.0,14,Shop A
3366,286,17,484,40,2,3.75,11,Shop A
3368,292,12,748,57,2,3.1,12,Shop A
3370,309,17,796,41,2,4.25,12,Shop A
3373,316,17,160,50,2,2.5,19,Shop A
3376,330,12,90,22,2,2.0,14,Shop A
3377,332,12,444,59,2,4.5,17,Shop A
3384,348,17,388,58,2,3.5,11,Shop A
3386,352,17,202,50,2,2.5,11,Shop A
3387,354,12,728,26,2,3.0,11,Shop A
3389,355,17,99,28,2,2.0,15,Shop A
3390,356,12,656,55,2,4.0,18,Shop A
3397,375,12,244,39,2,4.25,16,Shop A
3399,379,17,399,46,2,2.5,11,Shop A
3400,380,12,389,52,2,2.5,19,Shop A
3401,393,17,710,41,2,4.25,19,Shop A
3405,414,17,66,61,2,4.75,12,Shop A
3409,433,12,664,46,2,2.5,13,Shop A
3413,453,17,168,24,2,3.0,14,Shop A
3416,462,12,80,27,2,3.5,11,Shop A
3418,489,17,26,29,2,2.5,13,Shop A
3419,503,12,392,56,2,2.55,19,Shop A
3421,507,17,686,24,2,3.0,11,Shop A
3422,509,17,116,32,2,3.0,17,Shop A
3425,525,12,728,49,2,3.0,14,Shop A
3427,532,17,487,24,2,3.0,16,Shop A
3431,547,12,356,24,2,3.0,14,Shop A
3432,553,17,597,33,2,3.5,19,Shop A
3434,561,12,359,42,2,2.5,15,Shop A
3435,563,12,548,45,2,3.0,14,Shop A
3436,564,17,326,35,2,3.1,16,Shop A
3443,582,12,285,26,2,3.0,14,Shop A
3444,598,17,650,25,2,2.2,16,Shop A
3445,607,12,3,55,2,4.0,18,Shop A
3448,623,17,344,22,2,2.0,12,Shop A
3450,635,12,597,59,2,4.5,18,Shop A
3451,640,17,135,24,2,3.0,15,Shop A
3453,654,17,298,29,2,2.5,18,Shop A
3454,656,12,600,43,2,3.0,15,Shop A
3458,679,17,329,40,2,3.75,11,Shop A
3460,696,17,406,25,2,2.2,18,Shop A
3461,701,17,521,25,2,2.2,18,Shop A
3462,704,12,105,30,2,3.0,18,Shop A
3463,713,17,616,33,2,3.5,11,Shop A
3464,717,17,315,51,2,3.0,18,Shop A
3465,718,17,421,28,2,2.0,12,Shop A
3467,729,17,628,59,2,4.5,16,Shop A
3469,731,12,390,58,2,3.5,17,Shop A
3473,742,17,499,56,2,2.55,16,Shop A
3474,746,17,291,48,2,2.5,13,Shop A
3478,759,17,22,32,2,3.0,14,Shop A
3479,761,12,800,45,2,3.0,17,Shop A
3480,762,17,774,38,2,3.75,14,Shop A
3481,764,12,731,54,2,2.5,19,Shop A
3484,781,12,119,37,2,3.0,18,Shop A
3485,784,17,320,49,2,3.0,17,Shop A
3489,794,17,100,41,2,4.25,11,Shop A
3490,795,17,110,49,2,3.0,14,Shop A
3491,799,12,167,24,2,3.0,11,Shop A
3494,806,17,236,23,2,2.5,13,Shop A
3497,812,12,79,45,2,3.0,15,Shop A
3499,815,17,242,27,2,3.5,14,Shop A
3502,821,17,331,38,2,3.75,11,Shop A
3505,837,12,790,58,2,3.5,19,Shop A
3507,844,12,20,32,2,3.0,15,Shop A
3509,858,17,465,36,2,3.75,11,Shop A
3510,860,17,596,44,2,2.5,18,Shop A
3513,870,12,664,59,2,4.5,12,Shop A
3516,880,12,279,56,2,2.55,19,Shop A
3517,882,12,379,55,2,4.0,14,Shop A
3519,904,17,149,31,2,2.2,19,Shop A
3526,961,17,610,34,2,2.45,19,Shop A
3528,970,12,519,32,2,3.0,15,Shop A
3532,983,12,749,27,2,3.5,15,Shop A
3534,991,17,159,60,2,3.75,11,Shop A
3536,995,17,549,50,2,2.5,17,Shop A
3540,1004,17,710,47,2,3.0,19,Shop A
3543,1021,12,474,49,2,3.0,19,Shop A
3544,1024,17,476,53,2,3.0,15,Shop A
3546,1026,17,299,60,2,3.75,15,Shop A
3547,1036,12,511,59,2,4.5,12,Shop A
3548,1038,12,590,36,2,3.75,19,Shop A
3552,1047,17,4,53,2,3.0,14,Shop A
3554,1053,17,791,49,2,3.0,13,Shop A
3557,1062,12,703,29,2,2.5,11,Shop A
3560,1074,12,199,46,2,2.5,11,Shop A
3563,1099,12,99,41,2,4.25,11,Shop A
3566,1106,17,318,22,2,2.0,15,Shop A
3569,1118,17,332,48,2,2.5,16,Shop A
3570,1127,12,53,51,2,3.0,13,Shop A
3573,1130,12,194,42,2,2.5,12,Shop A
3576,1133,17,763,56,2,2.55,11,Shop A
3578,1140,12,596,57,2,3.1,16,Shop A
3581,1168,12,218,43,2,3.0,13,Shop A
3584,1173,12,613,38,2,3.75,11,Shop A
3586,1174,12,469,22,2,2.0,13,Shop A
3587,1175,12,399,39,2,4.25,12,Shop A
3589,1190,17,481,46,2,2.5,14,Shop A
3590,1191,17,326,22,2,2.0,11,Shop A
3591,1192,17,491,27,2,3.5,12,Shop A
3596,1224,17,47,26,2,3.0,11,Shop A
3597,1225,17,440,31,2,2.2,14,Shop A
3598,1227,12,340,35,2,3.1,16,Shop A
3599,1239,12,642,45,2,3.0,18,Shop A
3601,1256,12,124,49,2,3.0,16,Shop A
3604,1260,17,239,54,2,2.5,12,Shop A
3605,1262,12,676,34,2,2.45,17,Shop A
3611,1273,17,344,39,2,4.25,16,Shop A
3612,1289,17,780,61,2,4.75,11,Shop A
3614,1295,12,706,29,2,2.5,11,Shop A
3616,1306,12,736,56,2,2.55,15,Shop A
3617,1310,12,703,55,2,4.0,12,Shop A
3621,1330,12,636,23,2,2.5,15,Shop A
3625,1342,12,216,26,2,3.0,13,Shop A
3628,1347,12,140,30,2,3.0,16,Shop A
3629,1353,12,723,40,2,3.75,17,Shop A
3630,1354,12,662,37,2,3.0,18,Shop A
3632,1366,12,725,30,2,3.0,11,Shop A
3637,1390,12,304,32,2,3.0,11,Shop A
3641,1420,12,509,34,2,2.45,16,Shop A
3643,1439,12,471,47,2,3.0,19,Shop A
3644,1444,12,795,27,2,3.5,14,Shop A
3647,1456,17,698,37,2,3.0,14,Shop A
3648,1465,12,583,33,2,3.5,13,Shop A
3650,1466,12,327,35,2,3.1,11,Shop A
3653,1474,12,97,51,2,3.0,11,Shop A
3656,1508,12,246,58,2,3.5,12,Shop A
3657,1512,17,743,41,2,4.25,15,Shop A
3659,1541,12,341,24,2,3.0,13,Shop A
3662,1547,17,208,35,2,3.1,11,Shop A
3664,1551,17,651,31,2,2.2,13,Shop A
3666,1563,17,507,58,2,3.5,19,Shop A
3667,1565,12,91,55,2,4.0,17,Shop A
3672,1574,12,279,27,2,3.5,14,Shop A
3676,1595,17,36,55,2,4.0,11,Shop A
3677,1596,12,736,36,2,3.75,14,Shop A
3678,1601,12,774,40,2,3.75,18,Shop A
3679,1605,12,196,22,2,2.0,19,Shop A
3680,1612,17,48,53,2,3.0,13,Shop A
3682,1617,17,647,25,2,2.2,12,Shop A
3687,1650,12,667,53,2,3.0,18,Shop A
3688,1652,12,212,56,2,2.55,14,Shop A
3691,1665,12,68,29,2,2.5,15,Shop A
3693,1678,17,798,48,2,2.5,16,Shop A
3696,1691,17,465,51,2,3.0,11,Shop A
3702,1713,12,86,54,2,2.5,14,Shop A
3704,1716,17,205,57,2,3.1,13,Shop A
3705,1722,12,173,55,2,4.0,16,Shop A
3708,1735,12,485,54,2,2.5,11,Shop A
3709,1751,12,799,34,2,2.45,17,Shop A
3712,1758,12,131,41,2,4.25,18,Shop A
3715,1762,17,113,50,2,2.5,15,Shop A
3718,1772,17,588,52,2,2.5,16,Shop A
3719,1778,17,716,22,2,2.0,13,Shop A
3722,1792,12,573,54,2,2.5,14,Shop A
3723,1802,12,558,61,2,4.75,18,Shop A
3725,1808,12,469,42,2,2.5,11,Shop A
3726,1810,12,312,51,2,3.0,16,Shop A
3729,1824,12,735,23,2,2.5,18,Shop A
3730,1827,12,252,42,2,2.5,18,Shop A
3731,1834,12,402,47,2,3.0,19,Shop A
3737,1878,12,92,26,2,3.0,11,Shop A
3739,1886,17,80,56,2,2.55,19,Shop A
3742,1906,17,254,55,2,4.0,19,Shop A
3743,1907,12,78,27,2,3.5,16,Shop A
3746,1919,12,157,39,2,4.25,19,Shop A
3750,1934,12,748,41,2,4.25,13,Shop A
3752,1935,12,552,40,2,3.75,13,Shop A
3756,1943,17,231,57,2,3.1,14,Shop A
3759,1948,12,782,30,2,3.0,13,Shop A
3760,1955,12,611,48,2,2.5,17,Shop A
3761,1956,17,703,47,2,3.0,19,Shop A
3764,1969,17,610,26,2,3.0,18,Shop A
3765,1975,12,216,52,2,2.5,12,Shop A
3767,1978,12,356,33,2,3.5,11,Shop A
3769,1981,17,138,42,2,2.5,12,Shop A
3772,1984,17,203,43,2,3.0,17,Shop A
3774,1994,17,40,56,2,2.55,16,Shop A
3777,2004,17,72,28,2,2.0,11,Shop A
3784,2026,17,83,31,2,2.2,18,Shop A
3785,2030,17,727,28,2,2.0,15,Shop A
3790,2053,17,58,27,2,3.5,11,Shop A
3794,2069,12,375,59,2,4.5,12,Shop A
3796,2090,12,158,26,2,3.0,14,Shop A
3797,2095,12,70,42,2,2.5,15,Shop A
3798,2099,12,169,43,2,3.0,16,Shop A
3799,2105,12,579,44,2,2.5,14,Shop A
3800,2109,12,160,41,2,4.25,15,Shop A
3805,2142,17,625,26,2,3.0,13,Shop A
3807,2146,17,627,41,2,4.25,18,Shop A
3808,2154,17,73,49,2,3.0,18,Shop A
3812,2163,12,669,33,2,3.5,18,Shop A
3813,2165,17,743,58,2,3.5,19,Shop A
3820,2190,12,222,53,2,3.0,19,Shop A
3825,2206,17,83,33,2,3.5,14,Shop A
3826,2216,17,282,30,2,3.0,12,Shop A
3828,2223,12,158,33,2,3.5,16,Shop A
3829,2231,17,297,40,2,3.75,15,Shop A
3830,2232,12,154,22,2,2.0,13,Shop A
3833,2254,12,456,37,2,3.0,16,Shop A
3836,2261,12,440,53,2,3.0,15,Shop A
3837,2264,12,503,57,2,3.1,14,Shop A
3839,2278,12,720,57,2,3.1,12,Shop A
3841,2284,12,789,59,2,4.5,15,Shop A
3842,2292,12,545,36,2,3.75,16,Shop A
3844,2301,17,390,53,2,3.0,15,Shop A
3846,2312,12,338,31,2,2.2,12,Shop A
3848,2318,12,391,30,2,3.0,11,Shop A
3849,2323,12,579,29,2,2.5,15,Shop A
3851,2340,12,584,22,2,2.0,16,Shop A
3852,2342,17,374,46,2,2.5,14,Shop A
3853,2352,12,776,28,2,2.0,11,Shop A
3859,2372,17,725,60,2,3.75,17,Shop A
3860,2373,12,82,51,2,3.0,18,Shop A
3863,2383,17,664,48,2,2.5,15,Shop A
3865,2395,17,167,54,2,2.5,19,Shop A
3866,2397,17,663,39,2,4.25,11,Shop A
3868,2402,12,279,22,2,2.0,15,Shop A
3870,2410,17,298,27,2,3.5,16,Shop A
3871,2416,17,706,23,2,2.5,12,Shop A
3874,2423,12,347,45,2,3.0,13,Shop A
3876,2432,12,246,56,2,2.55,19,Shop A
3877,2436,12,541,59,2,4.5,13,Shop A
3878,2440,17,666,42,2,2.5,11,Shop A
3880,2444,17,776,23,2,2.5,13,Shop A
3886,2474,12,688,59,2,4.5,18,Shop A
3888,2477,17,593,55,2,4.0,13,Shop A
3889,2479,17,505,24,2,3.0,14,Shop A
3891,2484,12,548,54,2,2.5,15,Shop A
3894,2496,17,572,36,2,3.75,16,Shop A
3895,2498,17,542,38,2,3.75,15,Shop A
3897,2501,12,799,47,2,3.0,13,Shop A
3898,2504,17,577,35,2,3.1,18,Shop A
3899,2506,12,548,27,2,3.5,13,Shop A
3908,2542,12,556,36,2,3.75,16,Shop A
3912,2554,17,182,48,2,2.5,15,Shop A
3921,50,26,5199,87,2,3.0,8,Shop B
3923,52,12,5222,29,2,2.5,15,Shop B
3929,80,30,5202,26,2,3.0,12,Shop B
3930,98,26,5220,59,2,4.5,8,Shop B
3931,109,12,5919,26,2,3.0,14,Shop B
3935,113,26,5272,57,2,3.1,10,Shop B
3936,119,30,5347,23,2,2.5,16,Shop B
3938,127,12,5560,46,2,2.5,12,Shop B
3939,140,30,5229,34,2,2.45,11,Shop B
3941,145,30,5852,35,2,3.1,15,Shop B
3942,147,30,5026,57,2,3.1,17,Shop B
3944,155,12,5504,50,2,2.5,11,Shop B
3947,172,30,5388,30,2,3.0,14,Shop B
3951,188,30,5900,56,2,2.55,7,Shop B
3954,212,30,5863,36,2,3.75,14,Shop B
3956,214,26,5659,40,2,3.75,16,Shop B
3957,216,30,5014,42,2,2.5,13,Shop B
3958,220,12,5177,42,2,2.5,14,Shop B
3959,228,12,5463,55,2,4.0,13,Shop B
3961,247,12,5704,42,2,2.5,17,Shop B
3963,250,30,5285,24,2,3.0,18,Shop B
3966,253,26,5798,54,2,2.5,15,Shop B
3968,268,26,5200,27,2,3.5,16,Shop B
3971,277,26,5910,34,2,2.45,9,Shop B
3972,278,12,5332,29,2,2.5,7,Shop B
3974,281,30,5817,40,2,3.75,8,Shop B
3978,305,26,5091,41,2,4.25,15,Shop B
3979,309,12,5026,56,2,2.55,7,Shop B
3982,327,30,5030,61,2,4.75,14,Shop B
3984,328,12,5083,46,2,2.5,7,Shop B
3987,345,26,5196,26,2,3.0,8,Shop B
3990,352,12,5563,61,2,4.75,8,Shop B
3991,354,26,5020,57,2,3.1,14,Shop B
3992,358,12,5013,43,2,3.0,15,Shop B
3994,367,26,5575,39,2,4.25,10,Shop B
3996,384,26,5943,59,2,4.5,9,Shop B
3998,406,26,5769,23,2,2.5,14,Shop B
4002,419,26,5341,27,2,3.5,17,Shop B
4004,420,30,5163,51,2,3.0,7,Shop B
4007,424,26,5275,43,2,3.0,8,Shop B
4008,430,12,5773,30,2,3.0,12,Shop B
4015,446,12,5825,33,2,3.5,13,Shop B
4019,470,26,5265,32,2,3.0,12,Shop B
4023,494,30,5905,59,2,4.5,7,Shop B
4026,510,30,5281,59,2,4.5,13,Shop B
4028,518,30,5853,44,2,2.5,11,Shop B
4029,519,26,5532,34,2,2.45,10,Shop B
4030,528,12,5275,47,2,3.0,9,Shop B
4031,529,30,5883,26,2,3.0,11,Shop B
4033,531,12,5437,87,2,3.0,17,Shop B
4036,547,26,5604,39,2,4.25,14,Shop B
4037,548,12,5021,22,2,2.0,9,Shop B
4039,554,26,5202,33,2,3.5,8,Shop B
4040,557,12,5293,29,2,2.5,9,Shop B
4042,571,30,5677,32,2,3.0,13,Shop B
4043,574,12,5673,50,2,2.5,8,Shop B
4045,585,12,5435,57,2,3.1,14,Shop B
4046,588,12,5412,32,2,3.0,8,Shop B
4047,590,26,5575,43,2,3.0,7,Shop B
4048,597,30,5547,38,2,3.75,17,Shop B
4050,603,26,5260,30,2,3.0,8,Shop B
4051,605,30,5008,30,2,3.0,15,Shop B
4054,615,26,5702,30,2,3.0,7,Shop B
4056,621,26,5829,51,2,3.0,7,Shop B
4058,628,12,5160,54,2,2.5,17,Shop B
4060,635,30,5426,43,2,3.0,10,Shop B
4064,676,26,5040,29,2,2.5,10,Shop B
4066,683,30,5663,29,2,2.5,14,Shop B
4067,685,26,5254,45,2,3.0,12,Shop B
4068,688,12,5035,59,2,4.5,18,Shop B
4069,701,12,5929,50,2,2.5,9,Shop B
4071,711,26,5732,33,2,3.5,15,Shop B
4073,719,12,5247,31,2,2.2,9,Shop B
4074,720,26,5155,87,2,3.0,9,Shop B
4078,739,12,5115,50,2,2.5,9,Shop B
4080,747,30,5786,35,2,3.1,12,Shop B
4081,762,12,5469,51,2,3.0,12,Shop B
4084,769,12,5409,43,2,3.0,15,Shop B
4085,771,12,5261,39,2,4.25,17,Shop B
4086,772,26,5892,48,2,2.5,14,Shop B
4087,774,30,5101,57,2,3.1,9,Shop B
4091,791,30,5914,32,2,3.0,7,Shop B
4096,813,30,5341,40,2,3.75,10,Shop B
4100,833,30,5367,59,2,4.5,16,Shop B
4101,837,30,5158,58,2,3.5,17,Shop B
4104,854,12,5057,42,2,2.5,13,Shop B
4106,860,12,5699,28,2,2.0,16,Shop B
4113,898,26,5197,22,2,2.0,17,Shop B
4114,906,30,5240,53,2,3.0,16,Shop B
4117,934,26,5704,35,2,3.1,13,Shop B
4120,947,26,5174,48,2,2.5,11,Shop B
4121,952,26,5487,35,2,3.1,18,Shop B
4122,953,30,5128,49,2,3.0,10,Shop B
4123,957,30,5351,59,2,4.5,10,Shop B
4125,964,26,5778,38,2,3.75,16,Shop B
4128,975,12,5716,51,2,3.0,8,Shop B
4132,987,26,5575,49,2,3.0,10,Shop B
4134,998,30,5320,43,2,3.0,7,Shop B
4137,1007,30,5281,26,2,3.0,12,Shop B
4141,1013,12,5511,50,2,2.5,15,Shop B
4143,1020,26,5468,26,2,3.0,11,Shop B
4144,1028,12,5157,23,2,2.5,17,Shop B
4149,1035,30,5914,38,2,3.75,15,Shop B
4151,1057,12,5446,60,2,3.75,11,Shop B
4153,1060,26,5727,42,2,2.5,12,Shop B
4154,1067,30,5171,51,2,3.0,8,Shop B
4155,1101,26,5065,41,2,4.25,12,Shop B
4156,1104,30,5724,47,2,3.0,9,Shop B
4158,1111,26,5431,54,2,2.5,10,Shop B
4164,1139,12,5126,47,2,3.0,12,Shop B
4174,1175,30,5877,22,2,2.0,10,Shop B
4179,1192,30,5879,34,2,2.45,8,Shop B
4180,1205,12,5678,43,2,3.0,18,Shop B
4181,1207,26,5191,30,2,3.0,8,Shop B
4182,1214,30,5338,26,2,3.0,11,Shop B
4187,1247,30,5515,38,2,3.75,14,Shop B
4189,1307,26,5827,28,2,2.0,11,Shop B
4190,1313,12,5101,32,2,3.0,17,Shop B
4191,1320,30,5887,55,2,4.0,15,Shop B
4192,1323,12,5423,32,2,3.0,9,Shop B
4195,1337,30,5848,54,2,2.5,8,Shop B
4197,1347,12,5349,31,2,2.2,14,Shop B
4198,1352,26,5767,38,2,3.75,12,Shop B
4199,1353,26,5769,52,2,2.5,14,Shop B
4212,1388,26,5847,22,2,2.0,11,Shop B
4213,1407,26,5187,87,2,3.0,15,Shop B
4214,1412,26,5573,48,2,2.5,17,Shop B
4215,1423,12,5195,48,2,2.5,17,Shop B
4216,1433,30,5128,39,2,4.25,11,Shop B
4220,1450,26,5085,49,2,3.0,9,Shop B
4222,1463,30,5826,56,2,2.55,13,Shop B
4227,1504,12,5188,27,2,3.5,8,Shop B
4228,1506,26,5012,52,2,2.5,15,Shop B
4231,1512,30,5540,59,2,4.5,14,Shop B
4237,1534,12,5459,61,2,4.75,7,Shop B
4238,1540,12,5056,28,2,2.0,10,Shop B
4240,1541,12,5198,57,2,3.1,8,Shop B
4242,1549,12,5892,45,2,3.0,17,Shop B
4244,1552,12,5776,30,2,3.0,13,Shop B
4246,1563,12,5135,38,2,3.75,8,Shop B
4247,1564,12,5719,48,2,2.5,14,Shop B
4248,1565,12,5085,24,2,3.0,7,Shop B
4254,1586,26,5852,26,2,3.0,11,Shop B
4256,1591,26,5852,41,2,4.25,16,Shop B
4259,1626,12,5290,37,2,3.0,8,Shop B
4260,1632,12,5134,54,2,2.5,12,Shop B
4264,1638,30,5564,61,2,4.75,18,Shop B
4265,1643,26,5807,46,2,2.5,11,Shop B
4266,1646,30,5536,60,2,3.75,8,Shop B
4267,1656,26,5229,42,2,2.5,7,Shop B
4269,1676,26,5361,25,2,2.2,11,Shop B
4270,1694,30,5012,22,2,2.0,11,Shop B
4271,1696,30,5438,29,2,2.5,18,Shop B
4273,1723,30,5404,50,2,2.5,11,Shop B
4274,1727,12,5002,30,2,3.0,16,Shop B
4277,1744,30,5149,56,2,2.55,11,Shop B
4278,1750,30,5022,56,2,2.55,17,Shop B
4289,1781,12,5245,33,2,3.5,11,Shop B
4291,1786,26,5624,37,2,3.0,11,Shop B
4297,1854,30,5637,56,2,2.55,12,Shop B
4298,1855,30,5063,51,2,3.0,12,Shop B
4299,1857,30,5617,57,2,3.1,17,Shop B
4301,1863,26,5687,52,2,2.5,11,Shop B
4304,1868,26,5319,39,2,4.25,12,Shop B
4307,1874,26,5414,26,2,3.0,7,Shop B
4308,1891,30,5318,22,2,2.0,11,Shop B
4311,1900,12,5057,55,2,4.0,11,Shop B
4313,1901,12,5119,57,2,3.1,14,Shop B
4316,1921,12,5425,43,2,3.0,9,Shop B
4318,1925,30,5181,50,2,2.5,16,Shop B
4319,1929,12,5289,57,2,3.1,7,Shop B
4320,1932,26,5397,49,2,3.0,9,Shop B
4322,1970,12,5254,47,2,3.0,14,Shop B
4323,1971,26,5118,24,2,3.0,12,Shop B
4324,1977,12,5373,29,2,2.5,10,Shop B
4325,1978,30,5171,57,2,3.1,17,Shop B
4329,1992,26,5611,37,2,3.0,17,Shop B
4331,2005,26,5625,34,2,2.45,15,Shop B
4339,2032,12,5403,31,2,2.2,15,Shop B
4340,2052,30,5071,36,2,3.75,15,Shop B
4341,2061,26,5840,35,2,3.1,14,Shop B
4345,2075,26,5657,48,2,2.5,11,Shop B
4348,2092,30,5568,54,2,2.5,14,Shop B
4351,2132,12,5287,50,2,2.5,10,Shop B
4352,2136,12,5764,39,2,4.25,16,Shop B
4354,2149,12,5912,36,2,3.75,10,Shop B
4356,2185,30,5154,51,2,3.0,9,Shop B
4359,2211,30,5426,32,2,3.0,15,Shop B
4362,2224,30,5057,37,2,3.0,15,Shop B
4363,2230,30,5798,30,2,3.0,13,Shop B
4368,2250,26,5026,25,2,2.2,12,Shop B
4373,2272,30,5713,56,2,2.55,14,Shop B
4375,2281,30,5390,54,2,2.5,14,Shop B
4377,2294,26,5501,38,2,3.75,13,Shop B
4378,2304,12,5538,23,2,2.5,7,Shop B
4380,2311,26,5259,52,2,2.5,7,Shop B
4388,2345,12,5817,58,2,3.5,11,Shop B
4391,2349,26,5752,26,2,3.0,10,Shop B
4392,2351,26,5406,60,2,3.75,8,Shop B
4393,2355,12,5376,32,2,3.0,16,Shop B
4395,2358,30,5072,48,2,2.5,8,Shop B
4396,2368,30,5823,59,2,4.5,16,Shop B
4397,2370,12,5930,55,2,4.0,7,Shop B
4398,2372,26,5515,43,2,3.0,7,Shop B
4401,2376,26,5878,28,2,2.0,12,Shop B
4402,2381,30,5798,53,2,3.0,14,Shop B
4404,2383,12,5257,57,2,3.1,16,Shop B
4409,2415,26,5427,48,2,2.5,8,Shop B
4411,2435,30,5821,22,2,2.0,15,Shop B
4414,2444,12,5127,50,2,2.5,9,Shop B
4415,2448,12,5246,47,2,3.0,12,Shop B
4417,2453,26,5897,30,2,3.0,17,Shop B
4420,2462,12,5762,24,2,3.0,11,Shop B
4421,2469,26,5627,31,2,2.2,11,Shop B
4422,2481,30,5496,61,2,4.75,8,Shop B
4424,2494,12,5163,51,2,3.0,16,Shop B
4425,2497,30,5930,56,2,2.55,14,Shop B
4426,2503,30,5826,44,2,2.5,14,Shop B
4427,2509,26,5387,60,2,3.75,15,Shop B
4430,2522,26,5317,31,2,2.2,10,Shop B
4437,10,45,8141,35,2,3.1,8,Shop C
4444,54,15,8120,23,2,2.5,14,Shop C
4446,55,42,8213,45,2,3.0,14,Shop C
4447,56,15,8364,52,2,2.5,13,Shop C
4448,64,15,8354,45,2,3.0,14,Shop C
4452,83,42,8340,38,2,3.75,11,Shop C
4453,86,42,8229,27,2,3.5,13,Shop C
4455,94,42,8231,61,2,4.75,15,Shop C
4457,98,45,8062,59,2,4.5,11,Shop C
4459,102,15,8086,35,2,3.1,14,Shop C
4463,119,15,8261,49,2,3.0,11,Shop C
4465,130,15,8375,24,2,3.0,12,Shop C
4467,156,42,8468,60,2,3.75,9,Shop C
4468,160,45,8053,56,2,2.55,10,Shop C
4470,174,45,8224,51,2,3.0,9,Shop C
4476,222,42,8295,29,2,2.5,15,Shop C
4480,236,15,8085,32,2,3.0,15,Shop C
4481,243,42,8079,49,2,3.0,12,Shop C
4482,254,15,8341,42,2,2.5,10,Shop C
4491,287,42,8050,45,2,3.0,13,Shop C
4495,354,15,8248,61,2,4.75,12,Shop C
4510,437,45,8339,50,2,2.5,12,Shop C
4511,446,15,8255,53,2,3.0,11,Shop C
4512,452,42,8116,22,2,2.0,12,Shop C
4514,454,42,8214,28,2,2.0,12,Shop C
4516,455,45,8268,22,2,2.0,8,Shop C
4520,462,45,8401,22,2,2.0,11,Shop C
4521,466,15,8459,41,2,4.25,12,Shop C
4524,472,42,8476,40,2,3.75,9,Shop C
4529,488,42,8176,61,2,4.75,11,Shop C
4537,523,42,8173,42,2,2.5,14,Shop C
4540,539,45,8112,87,2,3.0,14,Shop C
4543,558,42,8263,59,2,4.5,14,Shop C
4547,581,42,8407,35,2,3.1,11,Shop C
4548,583,15,8209,35,2,3.1,14,Shop C
4549,597,45,8350,58,2,3.5,10,Shop C
4552,604,42,8344,47,2,3.0,14,Shop C
4555,626,15,8299,49,2,3.0,10,Shop C
4562,685,45,8291,48,2,2.5,15,Shop C
4564,694,42,8027,45,2,3.0,15,Shop C
4565,698,15,8481,49,2,3.0,14,Shop C
4566,718,15,8487,57,2,3.1,8,Shop C
4572,749,15,8299,49,2,3.0,11,Shop C
4580,790,42,8026,57,2,3.1,13,Shop C
4586,798,15,8370,60,2,3.75,14,Shop C
4587,807,45,8493,41,2,4.25,11,Shop C
4588,812,42,8351,52,2,2.5,14,Shop C
4592,859,15,8371,58,2,3.5,8,Shop C
4608,944,15,8390,49,2,3.0,12,Shop C
4609,951,15,8186,23,2,2.5,8,Shop C
4620,1014,15,8100,47,2,3.0,12,Shop C
4630,1046,15,8312,48,2,2.5,15,Shop C
4635,1065,45,8458,49,2,3.0,9,Shop C
4638,1087,45,8167,47,2,3.0,14,Shop C
4640,1109,15,8252,48,2,2.5,11,Shop C
4641,1110,15,8203,61,2,4.75,9,Shop C
4642,1112,42,8272,40,2,3.75,14,Shop C
4644,1123,15,8446,46,2,2.5,10,Shop C
4648,1171,15,8498,22,2,2.0,8,Shop C
4649,1172,45,8092,22,2,2.0,9,Shop C
4658,1222,15,8164,55,2,4.0,9,Shop C
4664,1241,15,8431,37,2,3.0,11,Shop C
4665,1243,15,8182,23,2,2.5,12,Shop C
4666,1251,42,8177,46,2,2.5,8,Shop C
4669,1269,42,8435,87,2,3.0,14,Shop C
4671,1293,45,8301,58,2,3.5,12,Shop C
4673,1300,42,8314,61,2,4.75,11,Shop C
4680,1337,15,8365,61,2,4.75,8,Shop C
4681,1348,45,8482,24,2,3.0,14,Shop C
4684,1350,45,8200,44,2,2.5,12,Shop C
4685,1354,42,8439,30,2,3.0,11,Shop C
4690,1365,15,8355,59,2,4.5,12,Shop C
4700,1413,15,8391,32,2,3.0,14,Shop C
4704,1437,42,8301,31,2,2.2,13,Shop C
4705,1444,42,8104,43,2,3.0,13,Shop C
4711,1489,15,8298,55,2,4.0,15,Shop C
4715,1503,15,8191,52,2,2.5,8,Shop C
4716,1505,15,8325,37,2,3.0,11,Shop C
4725,1528,42,8226,38,2,3.75,12,Shop C
4727,1536,42,8188,24,2,3.0,8,Shop C
4734,1558,15,8495,32,2,3.0,12,Shop C
4735,1562,45,8477,45,2,3.0,8,Shop C
4736,1569,45,8417,44,2,2.5,12,Shop C
4738,1575,45,8301,61,2,4.75,11,Shop C
4740,1578,42,8060,24,2,3.0,14,Shop C
4742,1579,42,8235,53,2,3.0,12,Shop C
