,Event,Revenue,Offer ID
22008,transaction,17.5,Bogo 5
22009,transaction,25.79,2off10
22010,transaction,10.14,Bogo 10
22011,transaction,12.25,Bogo 5
22012,transaction,16.13,Bogo 5
22013,transaction,16.62,Bogo 10
22014,transaction,34.01,Bogo 5
22015,transaction,33.01,Bogo 5
22016,transaction,22.95,2off10
22017,offer completed,0.0,Bogo 10
22018,transaction,11.67,2off10
22019,transaction,20.29,Bogo 10
22020,transaction,11.87,5off20
22021,transaction,8.31,Bogo 5
22022,transaction,17.96,Bogo 10
22023,transaction,22.61,2off10
22024,transaction,31.92,3off7
22025,transaction,14.11,Bogo 10
22026,transaction,11.41,2off10
22027,transaction,9.05,5off20
22028,offer completed,0.0,3off7
22029,transaction,6.54,Bogo 5
22030,transaction,12.86,Bogo 5
22031,transaction,7.45,3off7
22032,transaction,30.44,5off20
22033,offer completed,0.0,Bogo 10
22034,transaction,7.71,5off20
22035,transaction,23.41,5off20
22036,transaction,23.61,Bogo 5
22037,offer completed,0.0,Bogo 10
22038,transaction,15.4,Bogo 5
22039,transaction,7.88,Bogo 5
22040,transaction,12.56,3off7
22041,offer completed,0.0,Bogo 10
22042,transaction,99.32,2off10
22043,offer completed,0.0,3off7
22044,transaction,30.29,2off10
22045,transaction,35.11,5off20
22046,transaction,16.0,3off7
22047,transaction,17.34,2off10
22048,transaction,12.74,Bogo 5
22049,transaction,13.12,3off7
22050,transaction,16.57,Bogo 10
22051,transaction,15.16,3off7
22052,transaction,25.84,Bogo 10
22053,transaction,21.47,2off10
22054,transaction,13.8,2off10
22055,transaction,18.44,Bogo 5
22056,transaction,19.29,Bogo 5
22057,transaction,60.6,Bogo 10
22058,transaction,20.87,Bogo 10
22059,transaction,23.8,3off7
22060,offer completed,0.0,2off10
22061,transaction,12.88,2off10
22062,transaction,25.96,Bogo 5
22063,transaction,6.71,5off20
22064,transaction,21.82,Bogo 10
22065,transaction,13.94,Bogo 10
22066,transaction,29.65,Bogo 5
22067,transaction,31.23,5off20
22068,transaction,14.54,Bogo 5
22069,offer completed,0.0,2off10
22070,transaction,22.03,2off10
22071,offer completed,0.0,Bogo 5
22072,transaction,21.73,2off10
22073,transaction,5.82,Bogo 5
22074,transaction,6.73,2off10
22075,transaction,13.16,3off7
22076,transaction,22.97,Bogo 10
22077,offer completed,0.0,Bogo 10
22078,transaction,15.95,Bogo 10
22079,transaction,11.29,Bogo 5
22080,transaction,18.88,Bogo 5
22081,transaction,12.7,Bogo 5
22082,transaction,33.28,3off7
22083,transaction,4.99,5off20
22084,transaction,21.04,Bogo 5
22085,transaction,12.16,2off10
22086,transaction,14.34,2off10
22087,transaction,20.2,3off7
22088,offer completed,0.0,Bogo 10
22089,transaction,21.96,Bogo 5
22090,transaction,17.02,Bogo 10
22091,transaction,29.94,Bogo 5
22092,transaction,23.68,Bogo 10
22093,transaction,11.66,Bogo 5
22094,transaction,20.71,5off20
22095,offer completed,0.0,Bogo 10
22096,transaction,22.12,3off7
22097,transaction,16.7,2off10
22098,transaction,15.71,3off7
22099,transaction,21.89,Bogo 5
22100,offer completed,0.0,Bogo 5
22101,transaction,14.32,2off10
22102,transaction,21.21,2off10
22103,transaction,13.62,3off7
22104,transaction,14.05,3off7
22105,transaction,18.95,3off7
22106,transaction,38.07,2off10
22107,offer completed,0.0,Bogo 5
22108,transaction,18.81,Bogo 10
22109,transaction,31.97,Bogo 10
22110,transaction,16.76,3off7
22111,offer completed,0.0,Bogo 10
22112,transaction,22.6,Bogo 5
22113,transaction,12.29,2off10
22114,transaction,36.19,3off7
22115,transaction,8.32,Bogo 5
22116,transaction,12.36,Bogo 5
22117,transaction,25.35,2off10
22118,offer completed,0.0,Bogo 10
22119,transaction,19.9,Bogo 10
22120,transaction,14.34,Bogo 5
22121,offer completed,0.0,Bogo 10
22122,transaction,17.92,3off7
22123,transaction,19.47,5off20
22124,transaction,27.09,3off7
22125,transaction,13.14,Bogo 10
22126,transaction,13.72,Bogo 10
22127,transaction,18.94,2off10
22128,transaction,11.69,5off20
22129,offer completed,0.0,2off10
22130,transaction,26.25,Bogo 5
22131,transaction,2.96,2off10
22132,transaction,18.48,Bogo 5
22133,transaction,22.42,Bogo 10
22134,transaction,33.79,5off20
22135,transaction,6.14,Bogo 5
22136,transaction,26.13,3off7
22137,transaction,11.44,Bogo 10
22138,transaction,17.91,5off20
22139,offer completed,0.0,5off20
22140,offer completed,0.0,Bogo 10
22141,transaction,26.91,3off7
22142,transaction,21.87,Bogo 10
22143,transaction,15.61,3off7
22144,offer completed,0.0,Bogo 10
22145,transaction,17.45,Bogo 10
22146,transaction,35.4,Bogo 10
22147,offer completed,0.0,Bogo 10
22148,transaction,10.37,Bogo 10
22149,transaction,13.1,Bogo 10
22150,transaction,22.07,2off10
22151,offer completed,0.0,Bogo 10
22152,transaction,36.97,2off10
22153,transaction,17.01,2off10
22154,transaction,13.51,Bogo 10
22155,offer completed,0.0,Bogo 10
22156,transaction,8.27,3off7
22157,transaction,10.85,2off10
22158,transaction,37.74,Bogo 5
22159,transaction,23.35,2off10
22160,transaction,37.41,2off10
22161,transaction,5.84,Bogo 5
22162,transaction,12.09,2off10
22163,transaction,10.4,Bogo 10
22164,transaction,11.62,Bogo 5
22165,transaction,12.09,Bogo 5
22166,transaction,20.24,Bogo 5
22167,transaction,5.26,Bogo 5
22168,transaction,12.1,Bogo 5
22169,transaction,2.63,3off7
22170,transaction,33.77,Bogo 5
22171,transaction,27.29,Bogo 10
22172,offer completed,0.0,Bogo 10
22173,transaction,39.58,2off10
22174,transaction,10.3,5off20
22175,offer completed,0.0,2off10
22176,transaction,35.95,Bogo 10
22177,transaction,18.85,2off10
22178,transaction,22.3,Bogo 10
22179,transaction,18.63,2off10
22180,transaction,18.03,Bogo 10
22181,transaction,21.14,Bogo 5
22182,transaction,12.15,Bogo 10
22183,transaction,36.25,5off20
22184,transaction,13.17,Bogo 10
22185,transaction,30.76,Bogo 5
22186,transaction,20.81,2off10
22187,transaction,37.1,Bogo 5
22188,transaction,16.68,2off10
22189,transaction,28.08,2off10
22190,transaction,11.77,Bogo 5
22191,transaction,14.76,Bogo 5
22192,transaction,18.42,Bogo 5
22193,offer completed,0.0,2off10
22194,transaction,23.01,Bogo 10
22195,transaction,12.75,Bogo 5
22196,transaction,19.36,Bogo 5
22197,transaction,18.22,2off10
22198,transaction,12.39,Bogo 5
22199,transaction,9.75,Bogo 5
22200,transaction,16.09,2off10
22201,transaction,8.35,Bogo 5
22202,transaction,4.69,2off10
22203,transaction,15.48,Bogo 5
22204,transaction,5.27,3off7
22205,transaction,9.7,Bogo 5
22206,transaction,31.51,Bogo 10
22207,transaction,19.85,3off7
22208,transaction,15.77,Bogo 10
22209,transaction,10.57,Bogo 5
22210,transaction,23.93,2off10
22211,transaction,17.38,2off10
22212,transaction,23.63,Bogo 10
22213,transaction,24.22,Bogo 10
22214,transaction,26.2,5off20
22215,transaction,7.08,Bogo 5
22216,offer completed,0.0,Bogo 5
22217,transaction,8.48,Bogo 5
22218,transaction,17.08,3off7
22219,transaction,1.49,5off20
22220,transaction,18.84,5off20
22221,transaction,1.42,2off10
22222,transaction,22.47,Bogo 10
22223,transaction,18.96,2off10
22224,transaction,15.56,5off20
22225,transaction,13.2,3off7
22226,transaction,6.93,Bogo 5
22227,transaction,13.18,Bogo 10
22228,transaction,7.5,3off7
22229,transaction,13.31,Bogo 10
22230,offer completed,0.0,Bogo 10
22231,transaction,15.43,Bogo 10
22232,transaction,6.32,2off10
22233,offer completed,0.0,3off7
22234,transaction,7.76,Bogo 5
22235,transaction,9.54,Bogo 5
22236,transaction,30.95,Bogo 5
22237,transaction,696.59,5off20
22238,offer completed,0.0,Bogo 10
22239,transaction,15.9,3off7
22240,transaction,9.81,3off7
22241,transaction,25.45,Bogo 10
22242,transaction,19.64,Bogo 5
22243,transaction,4.47,2off10
22244,transaction,20.42,Bogo 10
22245,transaction,7.14,5off20
22246,transaction,22.93,2off10
22247,transaction,25.56,2off10
22248,transaction,26.17,3off7
22249,transaction,28.0,5off20
22250,transaction,18.67,Bogo 10
22251,transaction,11.63,3off7
22252,transaction,26.9,3off7
22253,transaction,6.65,3off7
22254,transaction,16.81,Bogo 10
22255,transaction,16.36,2off10
22256,transaction,10.04,2off10
22257,transaction,6.36,Bogo 5
22258,transaction,26.98,Bogo 10
22259,transaction,16.73,2off10
22260,offer completed,0.0,2off10
22261,transaction,12.05,Bogo 10
22262,transaction,28.04,2off10
22263,transaction,8.45,Bogo 5
22264,transaction,27.43,Bogo 5
22265,transaction,14.53,Bogo 10
22266,offer completed,0.0,Bogo 5
22267,transaction,15.75,2off10
22268,transaction,0.98,3off7
22269,transaction,7.73,2off10
22270,transaction,10.56,5off20
22271,transaction,21.9,3off7
22272,transaction,29.56,3off7
22273,transaction,460.55,Bogo 5
22274,transaction,12.99,Bogo 5
22275,transaction,30.24,Bogo 5
22276,transaction,20.92,2off10
22277,offer completed,0.0,Bogo 5
22278,transaction,15.1,Bogo 10
22279,transaction,22.55,5off20
22280,transaction,5.41,Bogo 5
22281,transaction,16.59,2off10
22282,transaction,16.83,Bogo 5
22283,transaction,23.67,Bogo 5
22284,transaction,22.02,3off7
22285,transaction,14.05,3off7
22286,transaction,6.77,Bogo 5
22287,transaction,15.28,Bogo 5
22288,offer completed,0.0,3off7
22289,transaction,22.86,2off10
22290,transaction,8.96,3off7
22291,transaction,17.87,3off7
22292,transaction,5.48,Bogo 5
22293,transaction,15.5,Bogo 10
22294,transaction,39.35,2off10
22295,offer completed,0.0,2off10
22296,transaction,28.0,Bogo 10
22297,transaction,10.68,3off7
22298,transaction,18.81,Bogo 10
22299,transaction,12.28,Bogo 10
22300,transaction,7.25,3off7
22301,transaction,26.92,Bogo 10
22302,transaction,11.99,5off20
22303,offer completed,0.0,2off10
22304,transaction,7.86,3off7
22305,transaction,37.05,2off10
22306,transaction,11.57,Bogo 5
22307,transaction,18.96,5off20
22308,offer completed,0.0,Bogo 5
22309,transaction,21.18,2off10
22310,transaction,25.85,Bogo 5
22311,transaction,23.56,Bogo 10
22312,transaction,49.84,Bogo 5
22313,transaction,5.64,2off10
22314,transaction,20.7,2off10
22315,transaction,11.76,Bogo 5
22316,transaction,19.67,3off7
22317,offer completed,0.0,Bogo 10
22318,transaction,20.13,Bogo 5
22319,transaction,13.01,2off10
22320,transaction,10.76,2off10
22321,offer completed,0.0,Bogo 10
22322,transaction,8.93,Bogo 5
22323,transaction,28.87,2off10
22324,offer completed,0.0,Bogo 10
22325,transaction,16.78,Bogo 5
22326,transaction,24.05,3off7
22327,transaction,7.26,2off10
22328,transaction,20.51,Bogo 10
22329,transaction,23.82,5off20
22330,offer completed,0.0,5off20
22331,offer completed,0.0,Bogo 5
22332,transaction,19.45,Bogo 5
22333,transaction,45.14,5off20
22334,offer completed,0.0,2off10
22335,transaction,22.67,Bogo 10
22336,transaction,18.95,3off7
22337,transaction,15.86,Bogo 5
22338,transaction,22.92,Bogo 5
22339,transaction,10.75,2off10
22340,transaction,22.9,Bogo 10
22341,transaction,17.56,Bogo 10
22342,transaction,7.21,2off10
22343,transaction,14.55,3off7
22344,transaction,13.77,2off10
22345,transaction,27.71,2off10
22346,offer completed,0.0,2off10
22347,transaction,26.5,Bogo 10
22348,offer completed,0.0,Bogo 10
22349,transaction,19.56,Bogo 10
22350,offer completed,0.0,3off7
22351,transaction,25.36,5off20
22352,offer completed,0.0,Bogo 5
22353,transaction,18.93,2off10
22354,transaction,21.77,Bogo 5
22355,transaction,10.44,2off10
22356,transaction,35.5,3off7
22357,offer completed,0.0,Bogo 10
22358,transaction,15.45,2off10
22359,transaction,20.21,Bogo 5
22360,transaction,22.75,Bogo 5
22361,transaction,21.53,2off10
22362,transaction,5.8,2off10
22363,offer completed,0.0,3off7
22364,transaction,7.83,3off7
22365,transaction,33.73,3off7
22366,transaction,7.09,2off10
22367,transaction,17.65,2off10
22368,transaction,23.58,5off20
22369,transaction,10.91,Bogo 10
22370,transaction,35.67,Bogo 10
22371,offer completed,0.0,Bogo 10
22372,transaction,12.42,Bogo 5
22373,transaction,9.88,Bogo 5
22374,transaction,13.3,Bogo 5
22375,transaction,15.25,Bogo 10
22376,transaction,3.98,5off20
22377,transaction,25.37,3off7
22378,transaction,10.43,5off20
22379,transaction,19.23,2off10
22380,transaction,26.9,2off10
22381,transaction,26.09,5off20
22382,transaction,18.21,Bogo 5
22383,transaction,9.53,Bogo 5
22384,transaction,12.4,Bogo 10
22385,transaction,25.17,3off7
22386,transaction,15.7,Bogo 10
22387,transaction,10.94,2off10
22388,transaction,10.05,2off10
22389,transaction,20.29,2off10
22390,offer completed,0.0,3off7
22391,transaction,31.73,Bogo 5
22392,transaction,7.24,3off7
22393,transaction,4.8,5off20
22394,transaction,13.51,Bogo 5
22395,transaction,23.34,Bogo 10
22396,transaction,3.81,3off7
22397,transaction,18.08,2off10
22398,transaction,7.82,Bogo 5
22399,transaction,18.17,Bogo 10
22400,transaction,26.27,Bogo 5
22401,transaction,16.24,Bogo 5
22402,transaction,21.48,5off20
22403,transaction,26.78,2off10
22404,transaction,5.39,2off10
22405,transaction,11.75,5off20
22406,transaction,11.32,Bogo 5
22407,transaction,41.16,5off20
22408,transaction,22.31,Bogo 10
22409,transaction,31.46,Bogo 10
22410,transaction,13.01,Bogo 10
22411,transaction,17.37,Bogo 5
22412,transaction,8.96,Bogo 5
22413,transaction,5.51,Bogo 5
22414,transaction,31.31,2off10
22415,transaction,16.51,3off7
22416,transaction,14.88,Bogo 10
22417,transaction,11.88,2off10
22418,transaction,18.06,Bogo 10
22419,transaction,2.24,2off10
22420,transaction,12.42,2off10
22421,offer completed,0.0,3off7
22422,transaction,12.53,5off20
22423,transaction,22.25,Bogo 5
22424,transaction,28.01,5off20
22425,transaction,14.43,3off7
22426,transaction,22.2,2off10
22427,transaction,17.98,3off7
22428,transaction,5.45,3off7
22429,transaction,8.38,Bogo 5
22430,transaction,23.21,Bogo 10
22431,transaction,19.31,Bogo 10
22432,offer completed,0.0,Bogo 10
22433,transaction,5.98,Bogo 5
22434,transaction,8.47,5off20
22435,offer completed,0.0,Bogo 5
22436,offer completed,0.0,Bogo 5
22437,transaction,15.99,3off7
22438,offer completed,0.0,2off10
22439,transaction,8.33,2off10
22440,offer completed,0.0,3off7
22441,transaction,14.74,5off20
22442,offer completed,0.0,Bogo 5
22443,transaction,7.74,3off7
22444,transaction,30.37,2off10
22445,transaction,15.07,3off7
22446,transaction,17.54,Bogo 5
22447,offer completed,0.0,2off10
22448,transaction,14.53,2off10
22449,transaction,22.66,Bogo 10
22450,transaction,15.64,2off10
22451,transaction,15.14,Bogo 10
22452,transaction,23.91,2off10
22453,transaction,28.47,2off10
22454,transaction,18.79,Bogo 5
22455,offer completed,0.0,3off7
22456,transaction,13.79,Bogo 5
22457,transaction,9.89,Bogo 5
22458,transaction,6.18,5off20
22459,transaction,37.94,Bogo 5
22460,transaction,11.21,3off7
22461,transaction,7.6,3off7
22462,transaction,10.16,2off10
22463,offer completed,0.0,Bogo 5
22464,transaction,9.55,Bogo 5
22465,transaction,29.81,Bogo 5
22466,transaction,17.44,Bogo 5
22467,transaction,28.28,Bogo 5
22468,transaction,21.54,Bogo 10
22469,transaction,850.36,5off20
22470,offer completed,0.0,Bogo 5
22471,transaction,14.6,Bogo 10
22472,transaction,22.86,Bogo 10
22473,transaction,4.41,2off10
22474,transaction,24.11,Bogo 5
22475,transaction,40.05,5off20
22476,offer completed,0.0,Bogo 5
22477,offer completed,0.0,Bogo 10
22478,transaction,8.71,Bogo 5
22479,transaction,14.61,2off10
22480,offer completed,0.0,Bogo 10
22481,transaction,6.29,Bogo 5
22482,transaction,22.66,Bogo 5
22483,transaction,30.34,Bogo 5
22484,transaction,14.62,Bogo 10
22485,offer completed,0.0,2off10
22486,transaction,20.56,5off20
22487,transaction,84.96,Bogo 10
22488,transaction,22.57,Bogo 5
22489,offer completed,0.0,2off10
22490,transaction,38.99,Bogo 10
22491,transaction,24.67,5off20
22492,transaction,11.61,Bogo 5
22493,transaction,3.34,2off10
22494,transaction,18.1,Bogo 10
22495,transaction,5.85,Bogo 5
22496,transaction,21.49,2off10
22497,offer completed,0.0,3off7
22498,transaction,19.01,2off10
22499,transaction,8.04,5off20
22500,transaction,12.91,2off10
22501,transaction,19.87,2off10
22502,transaction,17.37,Bogo 5
22503,transaction,2.22,2off10
22504,transaction,31.74,Bogo 10
22505,transaction,10.67,2off10
22506,transaction,11.12,Bogo 10
22507,transaction,12.42,2off10
22508,offer completed,0.0,2off10
22509,transaction,21.68,2off10
22510,transaction,17.87,Bogo 5
22511,transaction,20.47,Bogo 5
22512,transaction,17.46,2off10
22513,transaction,12.14,Bogo 10
22514,transaction,8.78,Bogo 5
22515,offer completed,0.0,3off7
22516,transaction,10.96,Bogo 10
22517,transaction,6.94,Bogo 5
22518,transaction,16.21,Bogo 10
22519,offer completed,0.0,2off10
22520,transaction,30.35,Bogo 5
22521,transaction,16.39,3off7
22522,offer completed,0.0,Bogo 10
22523,transaction,32.97,Bogo 5
22524,transaction,2.51,2off10
22525,transaction,2.4,3off7
22526,transaction,24.43,Bogo 10
22527,transaction,30.15,3off7
22528,offer completed,0.0,Bogo 10
22529,transaction,17.21,5off20
22530,transaction,10.91,2off10
22531,transaction,10.32,2off10
22532,transaction,27.63,Bogo 5
22533,transaction,8.29,2off10
22534,offer completed,0.0,Bogo 5
22535,transaction,15.27,2off10
22536,transaction,17.91,Bogo 5
22537,transaction,5.78,2off10
22538,transaction,20.81,5off20
22539,offer completed,0.0,Bogo 5
22540,transaction,42.53,5off20
22541,transaction,10.08,Bogo 10
22542,transaction,22.06,Bogo 5
22543,transaction,24.43,Bogo 10
22544,transaction,27.78,5off20
22545,transaction,28.3,2off10
22546,transaction,13.06,Bogo 10
22547,transaction,18.71,2off10
22548,transaction,28.66,Bogo 5
22549,transaction,30.84,5off20
22550,offer completed,0.0,3off7
22551,transaction,10.31,2off10
22552,transaction,13.5,Bogo 10
22553,offer completed,0.0,Bogo 5
22554,transaction,24.17,5off20
22555,transaction,13.64,Bogo 10
22556,transaction,1.06,2off10
22557,transaction,20.76,2off10
22558,transaction,19.82,Bogo 10
22559,transaction,12.71,Bogo 10
22560,transaction,26.3,5off20
22561,transaction,30.35,2off10
22562,transaction,24.0,Bogo 10
22563,transaction,10.83,Bogo 5
22564,transaction,26.65,Bogo 10
22565,transaction,12.92,Bogo 10
22566,transaction,11.31,Bogo 5
22567,transaction,1.79,2off10
22568,transaction,11.47,Bogo 5
22569,transaction,24.26,5off20
22570,transaction,17.02,2off10
22571,transaction,18.41,3off7
22572,transaction,11.33,Bogo 10
22573,transaction,12.75,Bogo 5
22574,transaction,18.49,5off20
22575,offer completed,0.0,Bogo 5
22576,transaction,19.02,Bogo 5
22577,transaction,6.39,Bogo 5
22578,transaction,18.03,Bogo 5
22579,offer completed,0.0,2off10
22580,transaction,6.54,3off7
22581,transaction,14.36,2off10
22582,transaction,11.68,5off20
22583,offer completed,0.0,Bogo 10
22584,transaction,19.83,Bogo 5
22585,transaction,20.15,5off20
22586,transaction,18.56,Bogo 10
22587,transaction,6.08,Bogo 5
22588,transaction,12.61,2off10
22589,offer completed,0.0,Bogo 5
22590,transaction,19.57,Bogo 10
22591,offer completed,0.0,Bogo 10
22592,transaction,13.83,2off10
22593,transaction,12.0,Bogo 10
22594,transaction,1.06,5off20
22595,transaction,19.41,Bogo 5
22596,transaction,11.36,Bogo 10
22597,transaction,7.63,Bogo 5
22598,transaction,31.41,2off10
22599,offer completed,0.0,3off7
22600,transaction,7.34,2off10
22601,transaction,0.8,3off7
22602,transaction,30.88,Bogo 5
22603,transaction,33.24,3off7
22604,transaction,25.66,Bogo 5
22605,transaction,8.84,Bogo 5
22606,transaction,20.47,3off7
22607,transaction,26.08,2off10
22608,transaction,39.46,Bogo 10
22609,transaction,11.24,2off10
22610,transaction,24.65,Bogo 5
22611,offer completed,0.0,2off10
22612,transaction,4.59,2off10
22613,transaction,29.67,2off10
22614,transaction,34.84,2off10
22615,transaction,4.57,3off7
22616,transaction,17.25,2off10
22617,transaction,9.02,3off7
22618,transaction,22.93,5off20
22619,offer completed,0.0,2off10
22620,transaction,12.29,2off10
22621,transaction,18.01,2off10
22622,transaction,15.2,Bogo 5
22623,transaction,23.68,2off10
22624,transaction,17.18,Bogo 5
22625,offer completed,0.0,Bogo 10
22626,transaction,1.11,2off10
22627,transaction,22.65,5off20
22628,transaction,16.54,Bogo 10
22629,transaction,31.68,2off10
22630,transaction,28.84,Bogo 10
22631,transaction,21.34,3off7
22632,transaction,7.7,Bogo 5
22633,transaction,44.25,Bogo 10
22634,transaction,16.73,3off7
22635,transaction,22.27,Bogo 5
22636,transaction,23.68,Bogo 10
22637,transaction,18.86,Bogo 5
22638,transaction,15.07,2off10
22639,transaction,7.42,3off7
22640,transaction,7.98,Bogo 5
22641,transaction,11.36,5off20
22642,offer completed,0.0,2off10
22643,transaction,32.25,2off10
22644,offer completed,0.0,Bogo 10
22645,transaction,20.92,5off20
22646,offer completed,0.0,Bogo 10
22647,transaction,11.25,2off10
22648,transaction,12.64,5off20
22649,transaction,21.99,Bogo 10
22650,transaction,15.49,2off10
22651,transaction,610.12,Bogo 10
22652,offer completed,0.0,3off7
22653,transaction,20.78,Bogo 5
22654,transaction,32.52,Bogo 5
22655,transaction,13.38,2off10
22656,transaction,8.5,Bogo 5
22657,transaction,13.22,2off10
22658,transaction,5.9,Bogo 5
22659,transaction,27.26,Bogo 10
22660,transaction,14.14,Bogo 5
22661,transaction,16.45,Bogo 10
22662,transaction,14.09,5off20
22663,offer completed,0.0,Bogo 5
22664,transaction,27.64,Bogo 5
22665,transaction,9.8,3off7
22666,transaction,5.47,2off10
22667,offer completed,0.0,Bogo 5
22668,transaction,14.64,2off10
22669,offer completed,0.0,2off10
22670,transaction,20.19,3off7
22671,transaction,19.6,5off20
22672,transaction,10.28,Bogo 10
22673,transaction,13.52,Bogo 10
22674,transaction,17.41,2off10
22675,transaction,20.18,Bogo 10
22676,transaction,38.04,Bogo 5
22677,transaction,2.27,3off7
22678,transaction,5.71,3off7
22679,offer completed,0.0,Bogo 5
22680,transaction,12.88,Bogo 10
22681,transaction,20.43,2off10
22682,transaction,14.02,Bogo 10
22683,transaction,33.09,Bogo 10
22684,transaction,8.09,3off7
22685,transaction,20.74,5off20
22686,transaction,19.96,3off7
22687,transaction,5.99,2off10
22688,transaction,6.54,Bogo 5
22689,transaction,28.28,Bogo 10
22690,offer completed,0.0,Bogo 5
22691,transaction,13.24,2off10
22692,transaction,14.68,Bogo 10
22693,offer completed,0.0,Bogo 5
22694,transaction,29.5,Bogo 5
22695,transaction,19.1,Bogo 10
22696,transaction,14.62,Bogo 10
22697,transaction,8.35,Bogo 5
22698,transaction,17.81,2off10
22699,transaction,23.17,5off20
22700,transaction,23.22,Bogo 5
22701,transaction,0.45,3off7
22702,transaction,6.88,5off20
22703,offer completed,0.0,5off20
22704,transaction,19.11,2off10
22705,transaction,12.79,Bogo 10
22706,transaction,20.75,Bogo 10
22707,transaction,18.68,2off10
22708,offer completed,0.0,3off7
22709,offer completed,0.0,Bogo 5
22710,transaction,25.76,2off10
22711,offer completed,0.0,Bogo 10
22712,offer completed,0.0,Bogo 10
22713,transaction,15.81,5off20
22714,offer completed,0.0,Bogo 5
22715,transaction,15.56,5off20
22716,offer completed,0.0,Bogo 10
22717,transaction,28.22,Bogo 10
22718,transaction,23.44,2off10
22719,offer completed,0.0,Bogo 5
22720,transaction,11.84,2off10
22721,transaction,32.57,2off10
22722,transaction,9.03,3off7
22723,transaction,24.13,Bogo 5
22724,transaction,19.0,5off20
22725,transaction,13.25,5off20
22726,transaction,15.17,Bogo 5
22727,transaction,24.92,3off7
22728,transaction,27.69,Bogo 5
22729,transaction,21.83,Bogo 5
22730,transaction,18.4,3off7
22731,transaction,3.03,2off10
22732,transaction,4.05,2off10
22733,transaction,29.9,Bogo 5
22734,transaction,29.82,Bogo 10
22735,transaction,5.61,Bogo 5
22736,transaction,18.31,3off7
22737,transaction,20.25,5off20
22738,transaction,16.17,2off10
22739,transaction,15.51,5off20
22740,transaction,16.26,Bogo 10
22741,transaction,17.88,Bogo 10
22742,transaction,15.66,2off10
22743,transaction,36.78,5off20
22744,transaction,27.6,Bogo 10
22745,transaction,15.66,Bogo 5
22746,transaction,2.78,3off7
22747,transaction,26.9,Bogo 5
22748,transaction,14.68,Bogo 10
22749,transaction,19.31,Bogo 5
22750,transaction,17.74,Bogo 10
22751,transaction,29.56,Bogo 10
22752,transaction,19.07,3off7
22753,transaction,6.13,Bogo 5
22754,transaction,8.24,Bogo 5
22755,transaction,21.46,Bogo 10
22756,offer completed,0.0,3off7
22757,transaction,5.9,Bogo 5
22758,transaction,20.77,Bogo 5
22759,transaction,21.24,Bogo 10
22760,transaction,14.42,3off7
22761,transaction,22.32,Bogo 10
22762,transaction,25.13,5off20
22763,transaction,26.44,Bogo 5
22764,transaction,15.51,Bogo 10
22765,transaction,21.91,3off7
22766,transaction,7.62,Bogo 5
22767,transaction,4.43,3off7
22768,transaction,5.11,Bogo 5
22769,transaction,8.89,3off7
22770,transaction,20.55,2off10
22771,transaction,24.78,Bogo 5
22772,transaction,25.12,Bogo 5
22773,transaction,16.74,Bogo 10
22774,transaction,13.89,Bogo 5
22775,transaction,19.59,3off7
22776,transaction,110.51,2off10
22777,transaction,29.42,Bogo 5
22778,transaction,15.28,Bogo 5
22779,transaction,4.92,2off10
22780,transaction,27.62,Bogo 10
22781,transaction,18.25,Bogo 5
22782,transaction,9.76,Bogo 5
22783,transaction,15.7,Bogo 5
22784,transaction,10.21,3off7
22785,transaction,13.65,Bogo 10
22786,offer completed,0.0,Bogo 5
22787,transaction,10.39,2off10
22788,transaction,3.29,3off7
22789,transaction,12.82,Bogo 5
22790,transaction,26.61,2off10
22791,transaction,15.49,Bogo 10
22792,offer completed,0.0,Bogo 5
22793,transaction,4.33,2off10
22794,transaction,1.81,2off10
22795,transaction,30.46,Bogo 10
22796,transaction,20.42,Bogo 10
22797,transaction,30.21,2off10
22798,transaction,83.1,Bogo 10
22799,offer completed,0.0,Bogo 10
22800,transaction,32.49,2off10
22801,transaction,18.02,Bogo 10
22802,offer completed,0.0,Bogo 5
22803,transaction,9.23,Bogo 5
22804,transaction,17.33,Bogo 10
22805,transaction,2.89,5off20
22806,transaction,17.78,2off10
22807,transaction,22.36,5off20
22808,offer completed,0.0,2off10
22809,transaction,16.9,Bogo 10
22810,transaction,26.64,3off7
22811,transaction,14.11,2off10
22812,transaction,12.29,Bogo 10
22813,offer completed,0.0,Bogo 5
22814,transaction,9.53,Bogo 5
22815,transaction,18.37,2off10
22816,transaction,11.33,Bogo 5
22817,transaction,27.57,Bogo 10
22818,transaction,23.57,Bogo 10
22819,transaction,19.02,Bogo 10
22820,transaction,28.37,Bogo 5
22821,transaction,16.21,3off7
22822,transaction,12.3,3off7
22823,transaction,10.55,3off7
22824,transaction,21.64,3off7
22825,transaction,10.87,Bogo 10
22826,transaction,11.19,Bogo 10
22827,transaction,5.4,Bogo 5
22828,transaction,20.11,5off20
22829,offer completed,0.0,2off10
22830,transaction,9.08,2off10
22831,transaction,9.93,2off10
22832,transaction,33.43,2off10
22833,transaction,24.49,2off10
22834,transaction,15.86,2off10
22835,transaction,10.53,Bogo 10
22836,transaction,22.14,3off7
22837,offer completed,0.0,Bogo 10
22838,transaction,10.38,2off10
22839,transaction,11.31,5off20
22840,transaction,13.25,Bogo 10
22841,transaction,12.77,Bogo 5
22842,transaction,29.84,Bogo 10
22843,transaction,12.87,5off20
22844,transaction,5.17,Bogo 5
22845,transaction,12.46,3off7
22846,transaction,5.9,Bogo 5
