borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,356,360,,A2,82 RAVENHURST AVENUE,,10310.0,1.0,0.0,1.0,4500.0,1092.0,1960.0,1,A2,820000,2025-01-30
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,356,365,,A2,74 RAVENHURST AVENUE,,10310.0,1.0,0.0,1.0,4500.0,1092.0,1960.0,1,A2,790000,2025-03-13
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,356,433,,A2,183 BENEDICT AVENUE,,10314.0,1.0,0.0,1.0,5000.0,1340.0,1970.0,1,A2,805000,2025-09-17
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,356,446,,A2,110 MUNDY AVENUE,,10310.0,1.0,0.0,1.0,4208.0,1981.0,1970.0,1,A2,0,2025-07-25
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,358,44,,A1,269 COLLEGE AVENUE,,10314.0,1.0,0.0,1.0,7200.0,2424.0,1905.0,1,A1,1260000,2025-06-23
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,361,7,,A1,73 NEW YORK PLACE,,10314.0,1.0,0.0,1.0,3600.0,1848.0,1920.0,1,A1,0,2025-05-23
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,362,46,,A1,145 MAINE AVENUE,,10314.0,1.0,0.0,1.0,3600.0,1348.0,1915.0,1,A1,875000,2025-04-07
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,364,109,,A1,39 MAINE AVENUE,,10314.0,1.0,0.0,1.0,2940.0,1260.0,1920.0,1,A1,685000,2024-11-27
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,364,110,,A1,43 MAINE AVENUE,,10314.0,1.0,0.0,1.0,3320.0,1032.0,1920.0,1,A1,729000,2024-11-13
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,365,176,,A1,39 MERRIMAN AVE,,10314.0,1.0,0.0,1.0,2444.0,1088.0,1920.0,1,A1,0,2025-02-08
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,366,21,,A1,62 CONSTANT AVENUE,,10314.0,1.0,0.0,1.0,3800.0,1392.0,1920.0,1,A1,0,2025-06-12
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,366,81,,A0,39 KEIBER COURT,,10314.0,1.0,0.0,1.0,4120.0,916.0,1945.0,1,A0,705000,2025-02-07
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,366,97,,A0,19 MARGARETTA COURT,,10314.0,1.0,0.0,1.0,6000.0,1036.0,1955.0,1,A0,870000,2025-06-30
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,367,11,,A0,24 KEIBER COURT,,10314.0,1.0,0.0,1.0,3680.0,1042.0,1950.0,1,A0,10,2024-12-12
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,367,23,,A1,396 MANOR ROAD,,10314.0,1.0,0.0,1.0,17415.0,2338.0,1940.0,1,A1,850000,2025-07-11
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,368,24,,A1,30 SAWYER AVENUE,,10314.0,1.0,0.0,1.0,5000.0,2552.0,1950.0,1,A0,540000,2025-08-28
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,368,89,,A0,79 GOODWIN AVENUE,,10314.0,1.0,0.0,1.0,6060.0,1155.0,1940.0,1,A0,878000,2025-09-04
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,368,97,,A1,149 WESTCOTT BOULEVARD,,10314.0,1.0,0.0,1.0,8100.0,3331.0,1950.0,1,A1,0,2025-01-14
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,370,140,,A1,31 CROWELL AVENUE,,10314.0,1.0,0.0,1.0,4280.0,1657.0,1945.0,1,A1,880000,2024-11-01
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,371,87,,A5,47 RAYMOND AVENUE,,10314.0,1.0,0.0,1.0,2438.0,1116.0,1960.0,1,A5,655000,2025-02-27
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,373,45,,A5,1863 VICTORY BOULEVARD,,10314.0,1.0,0.0,1.0,1720.0,960.0,1950.0,1,A5,525000,2025-02-14
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,373,85,,A5,28 COALE AVENUE,,10314.0,1.0,0.0,1.0,2000.0,880.0,1950.0,1,A5,528000,2025-04-08
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,373,86,,A5,26 COALE AVENUE,,10314.0,1.0,0.0,1.0,2000.0,880.0,1950.0,1,A5,0,2025-05-06
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,373,98,,A5,4 COALE AVENUE,,10314.0,1.0,0.0,1.0,2000.0,880.0,1950.0,1,A5,490000,2025-05-06
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,374,44,,A1,118 MAINE AVENUE,,10314.0,1.0,0.0,1.0,4455.0,1456.0,1965.0,1,A1,822000,2025-01-31
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,374,157,,A0,99 CONSTANT AVENUE,,10314.0,1.0,0.0,1.0,3800.0,1136.0,1945.0,1,A0,240445,2025-09-25
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,376,159,,A1,111 MARGARETTA COURT,,10314.0,1.0,0.0,1.0,4000.0,1520.0,1935.0,1,A1,800000,2025-07-28
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,376,167,,A1,127 MARGARETTA COURT,,10314.0,1.0,0.0,1.0,4000.0,1472.0,1930.0,1,A1,0,2024-11-25
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,376,194,,A1,174 KEIBER COURT,,10314.0,1.0,0.0,1.0,4000.0,1625.0,1925.0,1,A1,730000,2025-05-30
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,376,214,,A1,171 KEIBER COURT,,10314.0,1.0,0.0,1.0,4000.0,1737.0,1935.0,1,A1,830000,2025-07-03
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,376,241,,A0,184 CONSTANT AVENUE,,10314.0,1.0,0.0,1.0,4500.0,1607.0,1941.0,1,A0,625000,2025-07-21
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,272,,A1,142 GOODWIN AVENUE,,10314.0,1.0,0.0,1.0,5400.0,1009.0,1935.0,1,A1,970000,2025-01-16
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,289,,A0,165 GOODWIN AVENUE,,10314.0,1.0,0.0,1.0,4500.0,1386.0,1950.0,1,A0,0,2025-06-11
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,465,,A0,84 MARGARETTA COURT,,10314.0,1.0,0.0,1.0,4000.0,1849.0,1950.0,1,A0,0,2025-03-13
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,469,,A0,76 MARGARETTA COURT,,10314.0,1.0,0.0,1.0,4000.0,1224.0,1950.0,1,A0,10,2025-05-14
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,472,,A0,108 WESTCOTT BOULEVARD,,10314.0,1.0,0.0,1.0,4050.0,1363.0,1950.0,1,A0,776000,2025-04-18
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,497,,A1,92 SAWYER AVENUE,,10314.0,1.0,0.0,1.0,4040.0,1779.0,1950.0,1,A1,995000,2025-08-11
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,573,,A3,132 CROWELL AVENUE,,10314.0,1.0,0.0,1.0,4040.0,1791.0,1950.0,1,A3,1300000,2025-08-05
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,378,48,,A1,130 COALE AVENUE,,10314.0,1.0,0.0,1.0,4000.0,1599.0,1950.0,1,A1,708000,2025-06-06
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,378,70,,A1,111 COALE AVENUE,,10314.0,1.0,0.0,1.0,4000.0,1600.0,1955.0,1,A1,10,2025-06-12
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,378,83,,A1,137 COALE AVENUE,,10314.0,1.0,0.0,1.0,3880.0,1485.0,1945.0,1,A1,629000,2024-12-10
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,707,39,,A1,81 WINTHROP PLACE,,10314.0,1.0,0.0,1.0,2310.0,1014.0,1920.0,1,A1,0,2025-09-25
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,707,49,,A1,80 WINTHROP PLACE,,10314.0,1.0,0.0,1.0,2480.0,990.0,1920.0,1,A1,620000,2025-03-13
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,707,428,,A1,37 REON AVENUE,,10314.0,1.0,0.0,1.0,3072.0,1062.0,1925.0,1,A1,0,2025-01-29
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,707,448,,A2,216 WINDSOR ROAD,,10314.0,1.0,0.0,1.0,5000.0,1088.0,1940.0,1,A2,630000,2024-12-30
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,709,51,,A1,41 JOSEPHINE STREET,,10314.0,1.0,0.0,1.0,3193.0,1753.0,1925.0,1,A1,785000,2025-06-12
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,709,55,,A1,45 JOSEPHINE STREET,,10314.0,1.0,0.0,1.0,3480.0,1152.0,1925.0,1,A1,0,2024-11-26
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,710,36,,A1,624 MANOR ROAD,,10314.0,1.0,0.0,1.0,5100.0,595.0,1899.0,1,A1,0,2025-07-22
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,710,54,,A5,35 GARDEN STREET,,10314.0,1.0,0.0,1.0,2180.0,1192.0,1995.0,1,A5,705000,2025-02-19
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,712,46,,A5,81 GOWER STREET,,10314.0,1.0,0.0,1.0,2300.0,1800.0,1994.0,1,A5,400000,2024-12-09
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,713,156,,A5,83A NORTH GANNON AVENUE,,10314.0,1.0,0.0,1.0,1520.0,825.0,1960.0,1,A5,510000,2025-10-10
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,717,18,,A1,28 GANSEVOORT BOULEVARD,,10314.0,1.0,0.0,1.0,4800.0,1920.0,1935.0,1,A1,0,2025-05-28
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,718,32,,A2,52 CLERMONT PLACE,,10314.0,1.0,0.0,1.0,2268.0,816.0,1955.0,1,A2,0,2024-11-06
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,718,32,,A2,52 CLERMONT PLACE,,10314.0,1.0,0.0,1.0,2268.0,816.0,1955.0,1,A2,482500,2025-01-22
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,719,66,,A1,129 GANSEVOORT BOULEVARD,,10314.0,1.0,0.0,1.0,4400.0,1024.0,1935.0,1,A1,0,2025-07-02
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,719,76,,A1,111 GANSEVOORT BOULEVARD,,10314.0,1.0,0.0,1.0,4240.0,1504.0,1930.0,1,A1,755000,2025-04-11
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,720,18,,A1,110 GANESVOORT BLVD,,10314.0,1.0,0.0,1.0,4800.0,1474.0,1901.0,1,A1,0,2024-11-12
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,721,66,,A2,109 QUINLAN AVENUE,,10314.0,1.0,0.0,1.0,4360.0,1060.0,1940.0,1,A2,690000,2025-05-08
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,722,32,,A2,38 QUINLAN AVENUE,,10314.0,1.0,0.0,1.0,6897.0,944.0,1925.0,1,A2,720000,2025-08-12
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,722,54,,A2,70 QUINLAN AVENUE,,10314.0,1.0,0.0,1.0,4840.0,1043.0,1950.0,1,A2,10,2024-12-18
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,724,61,,A1,65 BRADLEY AVENUE,,10314.0,1.0,0.0,1.0,2760.0,1459.0,2017.0,1,A1,0,2025-03-20
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,725,41,,A5,N/A PERRY AVENUE,,10314.0,1.0,0.0,1.0,1974.0,1890.0,2024.0,1,A5,936790,2025-10-09
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,725,52,,A1,70 PURDY AVENUE,,10314.0,1.0,0.0,1.0,3685.0,1800.0,2000.0,1,A1,0,2025-06-16
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,727,24,,A2,109 BRADLEY AVENUE,,10314.0,1.0,0.0,1.0,5800.0,960.0,1960.0,1,A2,728000,2024-12-04
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,727,26,,A2,105 BRADLEY AVENUE,,10314.0,1.0,0.0,1.0,5800.0,1040.0,1960.0,1,A2,738000,2025-02-26
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,727,38,,A1,152 PURDY AVENUE,,10314.0,1.0,0.0,1.0,4440.0,1250.0,1955.0,1,A1,53000,2025-10-09
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,727,40,,A1,144 PURDY AVENUE,,10314.0,1.0,0.0,1.0,4080.0,1250.0,1955.0,1,A1,730000,2025-08-07
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,321,49,,B3,206 BROOKSIDE AVENUE,,10314.0,2.0,0.0,2.0,3910.0,1205.0,1955.0,1,B3,0,2025-08-19
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,321,321,,B3,46 KINGSLEY AVENUE,,10314.0,2.0,0.0,2.0,5700.0,1205.0,1950.0,1,B3,715000,2025-03-06
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,341,37,,B2,289 POTTER AVENUE,,10314.0,2.0,0.0,2.0,4000.0,1926.0,1915.0,1,B2,500000,2025-08-08
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,341,40,,B2,291 POTTER AVE,,10314.0,2.0,0.0,2.0,4000.0,2416.0,1920.0,1,B2,940000,2025-06-26
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,346,209,,B2,72 STURGES STREET,,10314.0,2.0,0.0,2.0,4400.0,1300.0,1955.0,1,B2,0,2025-02-11
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,346,512,,B9,67 DONGAN AVENUE,,10314.0,2.0,0.0,2.0,3234.0,1776.0,1942.0,1,B9,700000,2025-03-28
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,346,518,,B1,79 DONGAN AVENUE,,10314.0,2.0,0.0,2.0,2352.0,1776.0,1950.0,1,B1,701000,2025-06-27
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,347,100,,B1,31 HODGES PLACE,,10314.0,2.0,0.0,2.0,2565.0,1728.0,1950.0,1,B1,660000,2025-01-22
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,348,38,,B1,12 HODGES PLACE,,10314.0,2.0,0.0,2.0,2616.0,1680.0,1950.0,1,B1,650000,2025-01-27
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,355,163,,S2,521 JEWETT AVENUE,,10302.0,2.0,1.0,3.0,4180.0,3779.0,1931.0,1,S2,0,2024-12-04
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,355,290,,B2,36 KAREN COURT,,10310.0,2.0,0.0,2.0,4640.0,2072.0,1970.0,1,B2,955000,2025-07-07
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,356,147,,B2,17 SOUTH GREENLEAF AVENUE,,10314.0,2.0,0.0,2.0,4500.0,1136.0,1955.0,1,B2,805000,2025-03-06
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,356,397,,B1,12 RAVENHURST AVENUE,,10310.0,2.0,0.0,2.0,5050.0,1205.0,1960.0,1,B1,757500,2024-11-20
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,357,128,,B2,249 KINGSLEY AVENUE,,10314.0,2.0,0.0,2.0,3858.0,2200.0,1965.0,1,B2,0,2024-12-26
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,358,60,,B3,297 COLLEGE AVENUE,,10314.0,2.0,0.0,2.0,3600.0,1848.0,1920.0,1,B3,0,2024-11-19
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,358,64,,B3,305 COLLEGE AVENUE,,10314.0,2.0,0.0,2.0,3600.0,1456.0,1920.0,1,B3,575000,2025-06-25
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,360,18,,B2,278 COLLEGE AVENUE,,10314.0,2.0,0.0,2.0,3600.0,1784.0,1915.0,1,B2,1120000,2025-05-07
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,363,13,,B2,122 KINGSLEY AVENUE,,10314.0,2.0,0.0,2.0,3600.0,1728.0,1920.0,1,B2,90000,2025-02-06
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,365,28,,B2,340 MANOR ROAD,,10314.0,2.0,0.0,2.0,7517.0,4172.0,2024.0,1,B2,1680112,2025-03-31
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,367,42,,B1,27 JOAN PLACE,,10314.0,2.0,0.0,2.0,3278.0,1952.0,1975.0,1,B1,0,2025-05-13
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,368,124,,B3,45 SAWYER AVENUE,,10314.0,2.0,0.0,2.0,4000.0,1632.0,1950.0,1,B3,753000,2025-02-21
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,368,137,,B2,109 WESTCOTT BOULEVARD,,10314.0,2.0,0.0,2.0,6000.0,3276.0,1970.0,1,B2,999000,2025-01-30
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,370,1,,B2,349 SOUTH GREENLEAF AVE,,10314.0,2.0,0.0,2.0,6200.0,1820.0,1965.0,1,B2,785000,2025-03-05
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,370,61,,B2,14 JOAN PLACE,,10314.0,2.0,0.0,2.0,3920.0,2464.0,1925.0,1,B2,910000,2025-09-16
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,376,84,,B3,200 MAINE AVENUE,,10314.0,2.0,0.0,2.0,3440.0,1761.0,1915.0,1,B3,0,2024-11-08
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,377,624,,B1,149 CHANDLER AVENUE,,10314.0,2.0,0.0,2.0,4040.0,2055.0,1950.0,1,B1,920000,2025-07-02
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,378,110,,B2,188 CHANDLER AVENUE,,10314.0,2.0,0.0,2.0,3038.0,1840.0,1920.0,1,B2,822500,2025-09-22
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,378,141,,B1,136 CHANDLER AVENUE,,10314.0,2.0,0.0,2.0,5049.0,1890.0,1945.0,1,B1,0,2025-03-26
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,378,182,,B2,306 WESTCOTT BOULEVARD,,10314.0,2.0,0.0,2.0,4000.0,2200.0,2005.0,1,B2,975000,2024-12-31
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,721,71,,B9,97 QUINLAN AVENUE,,10314.0,2.0,0.0,2.0,3888.0,3375.0,2024.0,1,B9,1313543,2025-01-28
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,724,68,,B3,53 BRADLEY AVENUE,,10314.0,2.0,0.0,2.0,6248.0,2340.0,1940.0,1,B3,0,2025-04-02
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,725,32,,B2,107 PERRY AVENUE,,10314.0,2.0,0.0,2.0,3065.0,2550.0,2024.0,1,B2,980066,2025-10-16
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,725,77,,B3,120 QUINLAN AVENUE,,10314.0,2.0,0.0,2.0,9150.0,1768.0,1915.0,1,B3,0,2025-06-12
5,CASTLETON CORNERS,03 THREE FAMILY DWELLINGS,1,352,40,,C0,1124 FOREST AVENUE,,10310.0,3.0,0.0,3.0,11850.0,2160.0,1920.0,1,C0,1200000,2025-01-23
5,CASTLETON CORNERS,03 THREE FAMILY DWELLINGS,1,712,110,,C0,100 GOWER STREET,,10314.0,3.0,0.0,3.0,2520.0,2400.0,1985.0,1,C0,0,2025-08-25
5,CASTLETON CORNERS,04 TAX CLASS 1 CONDOS,1A,352,1102,,R3,"172 GREENLEAF AVENUE, 2B",2B,10310.0,1.0,,1.0,,,1915.0,1,R3,484500,2025-02-24
5,CASTLETON CORNERS,05 TAX CLASS 1 VACANT LAND,1,370,144,,B2,39 CROWELL AVENUE,,10314.0,2.0,0.0,2.0,4200.0,0.0,2025.0,1,V0,1476462,2025-07-11
5,CASTLETON CORNERS,05 TAX CLASS 1 VACANT LAND,1B,377,530,,V0,N/A GOODWIN AVENUE,,10314.0,0.0,0.0,0.0,1734.0,0.0,,1,V0,970000,2025-01-16
5,CASTLETON CORNERS,05 TAX CLASS 1 VACANT LAND,1B,721,68,,V0,N/A QUINLAN AVENUE,,10314.0,0.0,0.0,0.0,2180.0,0.0,,1,V0,690000,2025-05-08
5,CASTLETON CORNERS,06 TAX CLASS 1 - OTHER,1,341,35,,G0,287 POTTER AVENUE,,10314.0,0.0,0.0,0.0,2000.0,0.0,1950.0,1,G0,500000,2025-08-08
5,CASTLETON CORNERS,21 OFFICE BUILDINGS,4,361,59,,O8,195 COLLEGE AVENUE,,10314.0,1.0,1.0,2.0,7200.0,2060.0,1920.0,4,O8,680000,2024-12-05
5,CASTLETON CORNERS,21 OFFICE BUILDINGS,4,370,89,,O2,482 MANOR ROAD,,10314.0,0.0,3.0,3.0,5600.0,2664.0,1949.0,4,O2,975000,2025-08-26
5,CASTLETON CORNERS,22 STORE BUILDINGS,4,349,1,,K7,1731 VICTORY BOULEVARD,,10314.0,0.0,1.0,1.0,29476.0,6927.0,1950.0,4,K7,4000000,2024-12-12
5,CASTLETON CORNERS,22 STORE BUILDINGS,4,350,10,,K1,1755 VICTORY BOULEVARD,,10314.0,0.0,2.0,2.0,3190.0,2494.0,1935.0,4,K1,0,2024-12-06
5,CASTLETON CORNERS,22 STORE BUILDINGS,4,370,63,,K4,420 MANOR ROAD,,10314.0,2.0,2.0,4.0,2200.0,3684.0,1931.0,4,K4,0,2025-03-21
5,CASTLETON CORNERS,22 STORE BUILDINGS,4,707,1,,K2,1764 VICTORY BOULEVARD,,10314.0,0.0,11.0,11.0,32240.0,19175.0,1931.0,4,K2,0,2024-12-06
5,CASTLETON CORNERS,22 STORE BUILDINGS,4,716,7,,K1,1898 VICTORY BOULEVARD,,10314.0,0.0,1.0,1.0,3000.0,1410.0,1931.0,4,K1,0,2025-07-17
5,CASTLETON CORNERS,22 STORE BUILDINGS,4,716,8,,K1,1894 VICTORY BOULEVARD,,10314.0,0.0,1.0,1.0,3000.0,1410.0,1986.0,4,K1,0,2025-07-17
5,CASTLETON CORNERS,22 STORE BUILDINGS,4,716,10,,K2,1890 VICTORY BOULEVARD,,10314.0,0.0,1.0,1.0,4000.0,2800.0,1955.0,4,K2,0,2025-07-17
5,CASTLETON CORNERS,29 COMMERCIAL GARAGES,4,349,17,,G7,N/A WINTHROP PLACE,,10314.0,0.0,0.0,0.0,2818.0,0.0,,4,G7,4000000,2024-12-12
5,CASTLETON CORNERS,31 COMMERCIAL VACANT LAND,1,354,8,,S2,485 JEWETT AVENUE,,10302.0,2.0,1.0,3.0,4488.0,0.0,2025.0,4,V1,0,2025-07-18
5,CASTLETON CORNERS,31 COMMERCIAL VACANT LAND,1,354,9,,S2,481 JEWETT AVENUE,,10302.0,2.0,1.0,3.0,4783.0,0.0,2025.0,4,V1,0,2025-07-18
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,240,77,,A2,21 CHESHIRE PLACE,,10301.0,1.0,0.0,1.0,6732.0,1556.0,1960.0,1,A2,900000,2025-08-07
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,245,3,,A2,117 BEVERLY AVENUE,,10301.0,1.0,0.0,1.0,5900.0,1363.0,1950.0,1,A2,975000,2025-03-28
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,245,56,,A5,142 CHESHIRE PLACE,,10301.0,1.0,0.0,1.0,1349.0,1100.0,1989.0,1,A5,0,2024-12-02
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,245,88,,A5,30 FOX HUNT COURT,,10301.0,1.0,0.0,1.0,1229.0,1840.0,1985.0,1,A5,0,2025-07-31
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,245,88,,A5,30 FOX HUNT COURT,,10301.0,1.0,0.0,1.0,1229.0,1840.0,1985.0,1,A5,0,2025-08-13
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,247,66,,A5,126 WALDRON AVENUE,,10301.0,1.0,0.0,1.0,2200.0,1092.0,1955.0,1,A5,629000,2025-06-23
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,258,65,,A1,935 BARD AVENUE,,10301.0,1.0,0.0,1.0,4400.0,2344.0,1986.0,1,A1,0,2024-11-05
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,258,177,,A1,29 PUTTERS COURT,,10301.0,1.0,0.0,1.0,3918.0,1200.0,1997.0,1,A1,0,2025-07-22
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,285,27,,A5,540 PELTON AVENUE,,10310.0,1.0,0.0,1.0,2000.0,1258.0,1993.0,1,A5,675000,2025-09-09
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,285,44,,A5,109 MORRISON AVENUE,,10310.0,1.0,0.0,1.0,1827.0,1064.0,1993.0,1,A5,0,2025-09-02
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,285,70,,A2,553 OAKLAND AVENUE,,10310.0,1.0,0.0,1.0,4200.0,1058.0,1950.0,1,A2,820000,2025-06-25
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,29,,A5,520 OAKLAND AVENUE,,10310.0,1.0,0.0,1.0,2048.0,1248.0,1993.0,1,A5,605000,2025-04-25
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,70,,A1,575 BEMENT AVENUE,,10310.0,1.0,0.0,1.0,3760.0,1094.0,1940.0,1,A1,770000,2025-09-17
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,132,,A1,6 GREEN STREET,,10310.0,1.0,0.0,1.0,3030.0,1288.0,1925.0,1,A1,590000,2025-08-08
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,287,24,,A2,683 PELTON AVENUE,,10310.0,1.0,0.0,1.0,4900.0,1536.0,1955.0,1,A2,0,2025-07-24
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,287,30,,A1,673 PELTON AVENUE,,10310.0,1.0,0.0,1.0,7623.0,1560.0,1945.0,1,A1,950000,2025-05-28
