FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,COG,"Congo, Rep.",WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,56.8795731411869,81.5408722391195,66.7982482757846,75.3056065557786,76.9493967167658,73.4923813452879,78.3853295620772,80.6813236613489,99.5853302464009,102.845005199141,94.8888073153688,90.6888917254084,115.118200097424,112.2585672436,111.409168060597,108.584141421361,101.629571805562,102.0184727788,73.9570981077912,99.3722236530406,157.660197123699,127.500097530678,82.8084893039909,
A,Annual,COL,Colombia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,378.434040849489,408.422547205363,403.92971006812,424.731130695652,454.5635461847,506.44348812402,574.120027892567,636.702020936152,698.00166072678,750.434203463207,758.863446490999,785.947309603952,809.022594240702,890.82948605486,954.86182985699,999.680002005233,1056.38520605909,1105.77172747043,1162.06770609917,1258.85478121293,1351.406457055,1596.07834518119,1598.86865795567,1674.41520228755
A,Annual,COM,Comoros,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,132.268625959748,122.32849798677,127.348954679716,129.128703024493,128.85080748379,127.164573548033,122.123302230685,117.970907980495,114.65685584444,113.513211440691,118.409575674382,131.057073077886,137.984963220956,143.296825691703,151.899804363255,133.371066631346,142.919163710337,171.821748855228,165.010693581565,177.63371259542,200.819909576335,225.934103567405,317.399337664992,
A,Annual,CPV,Cabo Verde,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,129.42998680316,142.856815509668,150.703005466447,149.61403089828,164.27323745156,177.223584378799,203.885987393359,213.850327052216,196.461025995332,209.917890632485,246.404270767272,250.566234811965,294.804256851959,306.15161485385,309.770972326629,296.049789984816,317.85857305648,372.761244829687,396.686237254856,404.857577015106,482.977077162865,584.017781135876,663.906719630359,
A,Annual,CRI,Costa Rica,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,532.125835665827,545.450387797743,597.874830774628,635.430010914367,638.741883417573,678.623288866301,770.483714637702,852.242022164814,958.051465968053,992.536577552232,1067.75825970102,1137.60694632243,1153.18506189664,1192.54366709303,1274.35404246408,1343.15949943622,1405.03868172973,1444.22597285557,1566.32042725931,1685.41120169222,1729.41577302746,1837.40210741328,1917.43401083255,
A,Annual,CSS,Caribbean small states,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,495.2436219791877,489.6930341618493,574.8069836901982,600.9832568050014,663.5063913222548,710.3255370065842,781.6453673148042,828.102129495122,816.4423994435618,980.0363498224602,966.7635818480636,957.2120276152976,966.147088148434,1000.4990027301666,1019.1917147398552,1067.8236938631908,1118.8541596189298,1189.8569431664976,1234.1798076546747,1326.352866458531,1334.4638363033037,1355.130081083511,1446.0287476810531,
A,Annual,CUB,Cuba,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,548.76711993368,640.318525107089,712.717476060512,758.306912668302,749.120837122497,1069.36622815634,1289.41952275989,1836.88993001174,1965.39627925391,2179.14200472748,2028.61563973946,2158.11509235088,1880.46744926348,2225.83225311206,2711.55319284993,3194.38395058806,2509.01002561375,2486.27198641022,2506.44307098415,2578.01886466903,2623.38390435945,3069.78705548511,2884.42889880335,
A,Annual,CYP,Cyprus,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1135.91206447108,1228.04794804528,1356.3042817228,1377.19983356017,1412.36816581265,1520.41866661833,1655.23047486184,1783.42249171287,2122.58636342693,2221.22060317522,2205.4656198408,2176.95331277694,2091.35515829071,2100.01552880004,2077.8763020072,2170.41975725936,2395.94599148356,2557.84873569681,2795.31606089402,3179.28447990541,3766.14998807623,4615.01587485465,4813.3001072934,
A,Annual,CZE,Czechia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,923.632639242255,1031.86199087316,1127.05597350433,1274.92748494971,1329.60205076974,1402.73753191245,1476.81148184918,1580.40692077435,1777.90553695607,2015.82206337411,2108.1628537198,2186.78939893319,2222.76218002489,2309.53893837499,2471.6316360658,2488.40059471994,2671.87867801903,2853.60853255343,3075.20564894086,3422.44658856912,4023.5557809821,4581.48007414835,4616.50710655892,4476.38872908391
A,Annual,DEU,Germany,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2691.47176947387,2818.27849226156,2973.18914111523,3111.13052264194,3178.63818978279,3277.21205193495,3474.88600123688,3646.05112919716,3870.15306783166,4132.16225822061,4320.07381130803,4588.34205302879,4711.75333994684,4956.39341116802,5197.2390085644,5359.75749603037,5697.96850578418,6020.47900178239,6341.37571908806,6830.81144070625,7347.78164969575,7995.22044587474,8453.61740060363,7757.94019977115
A,Annual,DJI,Djibouti,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,78.5733254208774,74.5645482838874,88.9813905079118,104.20514138799,89.6608834747081,100.977724887038,118.7156856013,120.338386813637,113.327622271428,114.312846836241,108.922425091968,117.563889363867,117.288197832946,107.486069394859,114.065721215479,136.844850891267,115.259431175268,108.371396207732,116.750634323945,117.99010416638,115.126798886989,154.060777983359,153.732996431007,
A,Annual,DMA,Dominica,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,352.132620586337,315.26963029966,311.285850958545,350.64085001917,362.497565255103,394.244585993823,408.428943965885,446.777067632157,513.872549250547,504.559731922922,531.698889522364,558.810774138989,591.65910009162,552.536837378546,580.025739600869,581.070541375167,627.212591875288,646.231261661494,779.711566932041,702.739127834943,706.745100674596,818.479809269714,931.332982623459,
A,Annual,DNK,Denmark,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2327.04123478429,2492.14610053544,2670.2430320218,2747.88726662754,2970.79831319456,3109.0491054981,3429.28194192884,3647.80161168161,3938.90768305031,4314.07212791458,4571.53345593713,4629.33689587614,4723.60046494077,4837.09050894099,4952.49914262719,5094.61323432319,5347.76348703619,5605.82263022818,5816.91954978254,6180.27342884579,6712.17242735895,7531.54959489332,7424.03172086469,7012.20381886591
A,Annual,DOM,Dominican Republic,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,319.618156305878,329.466323009815,351.813898763037,307.05947917065,311.640522696371,352.493315002069,359.35736911634,408.368552721564,473.270859537147,495.768932401051,554.70151187739,590.003425391088,592.529809163675,604.856123036527,637.051154314715,685.869944618239,726.549802442007,741.144165869448,737.608446387116,802.135210955426,874.015285505091,1010.30819167382,1044.24188901052,
A,Annual,DZA,Algeria,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,295.686158869737,337.882778590577,347.532256239498,361.920606608752,376.194606706413,369.622486326961,395.724263193058,470.721733824579,530.438488102561,678.664369217374,666.286191437165,706.472933497832,809.042630474872,801.447766244657,867.791132308079,853.507908422077,782.135681220789,773.790493071536,781.574390858066,729.487634754361,720.674628629797,685.835007707005,547.320094128401,
A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,126.33657202679748,133.6703636002919,147.1882912387332,166.1618204950244,179.9447153126503,202.909948737455,222.127691878739,242.79032676039705,274.6087699947656,323.39035356395766,345.70623726665127,390.3192515804331,442.8272025775553,480.5223834906024,511.2909051171275,542.3814529840838,569.6748430954476,606.1330123928856,667.113615565002,739.7160757720353,802.5709057208927,878.1146126194176,941.8891219895268,
A,Annual,EAR,Early-demographic dividend,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,176.32132092566388,189.3163568961749,189.33355282567,202.0209082773281,212.0378908693781,228.67363767486992,246.14623192567768,263.47406205498646,273.7837072113218,298.5367768881748,303.9823085440323,318.81092124246584,337.5902587395081,358.50165686334145,370.09195573381606,385.8103919350691,398.9293154986692,400.3760706147754,406.7822723157764,413.4085189984157,434.5564191433784,480.1423273872708,496.7203796982343,
A,Annual,EAS,East Asia & Pacific,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,279.1210867450053,296.0961368317237,315.2179370227506,343.010742969377,365.74863481288673,398.2104172918018,428.6625448987943,459.8095933105696,500.8260523439024,559.4011798098982,595.3191409394111,673.3342525093481,734.040293824195,784.4242181407454,821.9003214284148,865.1283312577099,892.4807213704925,934.0934798837,1003.8419162398442,1089.0579073417202,1163.847018554576,1263.333050611639,1360.8171526420876,
A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,281.37040237866404,301.29662744790386,330.6181791828999,363.64693568171145,406.6380379721078,448.1080642423231,509.87679064936174,548.8214013263707,587.920541478779,610.5307061400628,631.6899733556755,661.7954399940278,706.8060159604485,759.8322653170126,777.7151601191233,790.8705817348025,836.0704934891431,854.0899713501298,872.4041713576819,924.5498221056934,1015.9091265147844,1143.1744882786393,1165.7799066265702,
A,Annual,ECS,Europe & Central Asia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1209.5427821715427,1299.9223627956026,1406.72931319124,1483.3991496037793,1567.02327765505,1653.4640279096814,1812.2160479537715,1921.1185034002533,2092.284002869384,2206.251691573638,2251.811457699809,2327.4005958512294,2402.6456280882244,2518.0980516246445,2583.7642372680034,2633.097307138504,2764.1399360904006,2885.867246788826,3017.7527646261988,3267.911443703928,3614.2385926724055,3944.743834050177,4279.701947537908,
A,Annual,ECU,Ecuador,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,194.256192341784,228.771740232311,283.290563446727,354.58890796737,396.137413115222,424.916840545539,458.282253758874,450.016331368042,482.64858428433,509.565978898221,563.115596928007,645.234484268013,703.292655485866,762.679629554827,796.084654810631,838.343428524153,817.613504147353,877.013914787978,928.478192742189,922.836079148773,916.436299103875,984.031132819934,989.048695324705,
A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,282.126439794417,320.790338434965,333.312475782293,325.615841967991,316.982310005414,339.181196618847,360.368122174379,357.041812984815,384.560776842712,389.734782710109,385.888331006575,411.77739975628,484.702413436208,511.68552062957,507.658793020153,570.233260153032,557.846864460355,577.05200121143,542.458038794809,554.682990994957,517.025521276264,610.088775147789,699.906205499547,
A,Annual,EMU,Euro area,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2147.562307615761,2280.4080255847152,2429.3841207940127,2531.434665688198,2643.080370143122,2765.6451117269767,2987.4477168078297,3131.897078082207,3353.959941201296,3526.818638802857,3611.897932030765,3733.403354841384,3799.143021667023,3939.743214270031,4043.187798248489,4146.765144871859,4385.1031836614775,4579.650585612626,4773.74898231161,5174.6472749638815,5506.072414876423,6057.10700414581,6379.874511934681,
A,Annual,ERI,Eritrea,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,74.2397475088959,82.3582201734117,94.0609648081519,98.2800773755054,93.9019926107552,94.9731986037298,95.3381797535429,75.3457990778588,75.1000352526798,68.1589278922327,66.6195010745837,89.9458924178684,66.8476661064156,79.8735894913598,83.3938656146318,77.1047897498104,68.7193874265897,69.1815884605066,80.7045185295246,91.8893215959113,84.7238757548227,86.7507315176146,86.7950252359436,
A,Annual,ESP,Spain,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1471.28940339616,1560.94373800556,1673.40280849538,1910.70588352338,2017.77351637029,2154.31417201949,2426.25591676611,2597.12326253335,2805.62390683224,2930.58912210921,2894.22781773063,2926.37430213265,2901.49579241961,2934.58764309285,3045.67940311598,3185.66215516626,3341.62674615675,3543.32664516577,3674.86461912356,4012.39781031228,4184.93431530374,4498.30542803512,4775.66258007833,
A,Annual,EST,Estonia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,485.687718341864,491.598580139948,546.908625100744,672.703697615615,773.81126179819,878.235843087226,959.440892088038,1149.06373407751,1357.02206515965,1400.33589765438,1423.47459356654,1490.13738048186,1581.46268493163,1722.09828175637,1839.72734632874,1938.466840384,2098.46334890873,2234.29079645641,2441.55627685688,2702.26654885985,3040.18656628156,3371.09858019346,3408.60264809922,
A,Annual,ETH,Ethiopia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,20.6737478329849,24.0456989041814,23.991609059356,24.144825420416,24.0800044628822,25.622268627668,30.8860541950351,38.5140133407375,36.1512338113966,41.762494696072,54.4277482400293,49.0745651893731,53.3257789137514,50.6841130523958,59.2337565707365,61.5136066141385,65.6693368047999,67.7325868639702,68.992170721881,72.7186737045766,81.6153601042332,80.8437468646097,78.9512514181907,
A,Annual,EUU,European Union,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1814.858187516176,1939.053569687423,2079.2664740185314,2177.398613315884,2280.915356266288,2389.0437942651024,2583.517311528739,2721.44919662536,2935.133118973676,3093.8689532464264,3183.439442250598,3307.5884273456268,3376.072723965588,3509.1602329511707,3607.391896601609,3705.163827810679,3927.112656670622,4111.2006423653465,4296.095643968829,4669.617642598782,4987.704573769691,5507.39965806851,5794.741931951082,
A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,83.82326360824553,90.9621012733953,93.58595579141858,123.14114507734512,134.62856368541068,135.39020075507543,142.22634398066205,151.27350851150223,151.45528626771892,165.14279041193342,160.44362160520848,159.68910949072398,169.16582262982809,181.9865553030532,189.2541630891764,193.4859121513114,204.6535417819757,202.94849622785,198.0344279605303,194.95486545816672,200.61341879618072,218.7270478252524,185.8346149422333,
A,Annual,FIN,Finland,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1899.95793120402,2016.04909792694,2181.93337324474,2306.27707355542,2514.67195450716,2656.44575623101,2854.29498099062,3059.39755997119,3344.2395360372,3478.63287734012,3560.79567736401,3773.79418910846,3918.01100832372,4068.48588269927,4084.22602599824,4098.86568250454,4213.80738451905,4341.44057268745,4484.34879202747,4821.26714325924,5169.58228610612,5683.23826037935,6048.38056451399,
A,Annual,FJI,Fiji,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,209.294150887028,183.531284667483,195.664624413246,199.227236827069,233.959577343769,241.113773427746,257.875311909229,265.453557805019,251.30235234668,275.780518573089,276.658035959581,266.059468992463,295.637059833445,312.296642271613,360.930365572483,390.229436543929,393.213306888642,408.741844404704,560.788227467767,593.391264766186,615.992018904679,815.663849781364,593.221923817553,590.057607300782
A,Annual,FRA,France,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2516.14798857592,2685.41826368153,2876.4599113533,2858.24764149012,2973.44306719576,3135.55589858982,3392.94659650844,3541.1641605078,3706.47566857834,3935.89807783165,4052.59376973631,4211.18923584479,4281.72559431568,4531.45312893005,4636.94070263932,4679.51744743333,4938.59217595026,5076.90563467788,5227.29225283131,5705.14150261844,5997.3518805441,6628.05836579317,6853.2891631319,
A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,162.94512605164,184.990032891024,175.938076664062,221.234363525623,277.905542137096,433.460192739239,447.847089533367,452.121851560334,479.56956506895,503.628976069741,580.295126854887,380.294950334474,354.720880224279,341.833024398249,328.273917596926,367.793151346199,394.616523387746,380.694216502876,372.389816158998,389.815943081032,388.602307761717,395.20460510033,378.227456180427,
A,Annual,GAB,Gabon,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,386.567453064654,426.736759731836,444.377989594436,479.035598009368,454.053138438404,406.081228956163,421.709191365144,455.013350469016,382.968224687314,516.952399305809,346.893710108267,378.141707500418,352.202260572165,407.835109930314,370.703056705748,372.773646173731,424.433773827965,399.48482102456,397.014962583969,413.211968803747,495.238027250033,404.193830975743,461.255438651239,
A,Annual,GBR,United Kingdom,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1902.18736482535,2084.52433736739,2296.83796539575,2455.16149614689,2681.68097357399,2757.13655106839,2979.2565714235,3123.50932774306,3334.55028054097,3462.00118584679,3586.55449200144,3660.02754421423,3804.99785426245,4000.62926462336,4103.74801774311,4197.03809109626,4320.13760855569,4435.12067020557,4598.77196049542,4982.20198299636,5748.90525719985,6327.10508700298,6449.47247112006,6371.81410039905
A,Annual,GEO,Georgia,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,216.176607941847,237.350354565372,282.619686315144,332.30717780727,366.292180662057,416.477417343686,447.158943238717,507.359424640894,605.512734369853,668.962731413564,667.406209150755,650.592442391665,767.985393325564,816.443330576273,897.186201210483,881.689906397595,1010.75130996433,942.775779294071,1019.55841983309,1019.25423997461,1219.41450971762,1407.75661683334,1455.66299186592,
A,Annual,GHA,Ghana,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,43.7005854937812,50.6411952383847,54.5441645876076,62.4566419392328,72.3695614984683,106.847597365677,126.50274540836,132.515478058619,141.246504170773,161.538121156023,184.436342367848,199.963755827833,195.21533449362,236.239930721495,217.128092307964,229.528957655644,164.22766858869,133.44488225299,128.508290446107,182.890555987791,248.672587026217,233.141182979148,241.823240853101,
A,Annual,GIN,Guinea,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,52.4204919174687,56.3649077485907,65.8790207628994,60.0122657006927,61.6831878977389,60.3779559810748,52.5237092628835,54.2340671887265,52.6824134799588,56.1095944081947,55.5807532859176,64.6226085993129,59.3435781867872,61.0166340140961,83.9767830371206,102.681568723434,109.074117143173,92.2286693091684,93.5083932839921,107.173211590053,105.277245192643,108.419537268589,116.087100535319,
A,Annual,GMB,"Gambia, The",WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,323.147120044704,261.824863703615,188.081782842734,169.556411480212,107.229366032017,104.370382425917,104.970763219063,98.3442574736824,97.2755728653909,97.1890670774711,93.3679715269349,90.2017962812089,87.5558137860876,77.5007385974089,57.8561891224984,61.5539206881943,62.2045650668127,65.7184094684731,67.9757327946499,69.7534369512076,82.2820912679367,75.3541182399843,88.6905227136226,
A,Annual,GNB,Guinea-Bissau,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,46.0495951075309,50.7687387690043,46.5066801533483,43.0785017864592,50.7468538577592,56.5002894193779,63.8462451484281,66.0634908197641,74.5226908673581,64.0565623318685,75.8420879450767,91.4899276272163,83.0173348602299,99.0174490008148,143.724404072209,138.858623955969,149.488407443204,142.910289399548,142.851452883481,146.105690527285,182.869551453444,173.789944356937,186.557854948852,
A,Annual,GNQ,Equatorial Guinea,WB_WDI_SH_XPD_CHEX_PP_CD,"Current health expenditure per capita, PPP (current international $)",PPP,Purchasing Power Parities,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,81.2230622034578,143.252178043345,372.103746067007,358.63240046802,339.015495695657,285.781773622596,303.671288358809,346.324431336136,340.413296993368,525.45165861465,424.210683940805,389.346725502501,453.652494527764,456.377121302804,473.847707337296,452.289081495624,471.349550533106,500.399837211529,482.179505500364,498.668040498955,590.328548258848,519.752504478129,466.370092698293,
